ID,Ymean,Ystd,md_Ymean,md_Ystd
157,5.217185714285714,0.4752220303134506,5.442531673542659,0.34378291777674497
158,5.779233333333334,0.4194832624789695,5.84205035827756,0.2706821143622738
159,4.45515,0.4187938190292962,4.307009730341037,0.35933545028754715
161,4.0684818181818185,0.3613790802417368,4.180913559726874,0.320170125130657
162,3.793155555555556,0.3585165690421821,3.6379274906635284,0.45471261683035286
163,3.2100727272727267,0.4265202975027311,3.1447044309645893,0.4871876941935531
164,3.3713777777777785,0.3788252789142305,3.567929817310969,0.3910225480594306
165,2.984866666666667,0.3678245097869363,2.911494963777065,0.5150749267360133
168,5.57346923076923,0.2393710765896589,5.7565965918819115,0.3338938886296517
170,5.320033333333333,0.3039148441586887,5.431519152762493,0.3566790697805095
171,4.225242857142858,0.4483605343818842,4.236204880676667,0.44138399036634035
173,3.9644384615384616,0.5072964526757858,4.138719623150428,0.38966136598414525
175,3.16810625,0.6212208565598872,3.1040488216698168,0.5256778516259677
176,3.5467538461538464,0.4811455680896455,3.49961623989741,0.43238403693037103
177,2.89778,0.4315313830666647,2.815480277388791,0.5127497159804485
178,2.5984,0.5728299538257405,2.520558745279411,0.5103031064455279
179,2.9558266666666664,0.3889826574662729,2.855873131306966,0.42758284036023053
180,4.9812,0.2610498726297332,5.077605673235656,0.19552896932716435
184,3.77645,0.4035226989543817,3.7780410420318447,0.45788226525789705
185,4.181342857142857,0.4462389937284835,4.202921421867609,0.3544939960465894
186,3.507375,0.4125803566752612,3.4306108703335125,0.4440608821218946
187,3.159257142857143,0.4683022843461363,3.053044086421033,0.4796692439025571
188,3.33158,0.5609299751305862,3.45256232243975,0.3813308093112045
191,2.64405,0.3760509367093771,2.681027280675371,0.38123555368250034
