ID,hid,Ymean,MagpieData avg_dev GSvolume_pa,MatscholarElementData mean embedding 54,MatscholarElementData std_dev embedding 116,MatscholarElementData std_dev embedding 155,MatscholarElementData mean embedding 4,PymatgenData mean mendeleev_no,MatscholarElementData std_dev embedding 136,MatscholarElementData std_dev embedding 153,MatscholarElementData mean embedding 140,MatscholarElementData mean embedding 170,MatscholarElementData std_dev embedding 71,MagpieData mean CovalentRadius,MatscholarElementData range embedding 71,MagpieData avg_dev CovalentRadius,MagpieData avg_dev Row,MatscholarElementData mean embedding 49,MatscholarElementData mean embedding 5,MatscholarElementData std_dev embedding 198,MatscholarElementData std_dev embedding 118,MatscholarElementData std_dev embedding 72,MatscholarElementData mean embedding 97,MatscholarElementData mean embedding 82,MatscholarElementData std_dev embedding 177,MatscholarElementData mean embedding 39,MatscholarElementData mean embedding 163,MatscholarElementData mean embedding 14,MatscholarElementData minimum embedding 75,MatscholarElementData std_dev embedding 172,MatscholarElementData std_dev embedding 125,MatscholarElementData mean embedding 167,H1N4H1,H1N3H1,H1N3C3,N3C3N3,N3C3H1,H1C3C3,C3C3N3,C3N3C3,H1C4H1,H1C4C4,C4C4C4,C4C4N4,H1C4N4,C4N4H1,N4N3H1,H1N4N3,C4N4C4,H1N4O2,N4O2H1,C3C4H1,C4C3N3,Ystd,selector1,selector2,prop_value
203,11,2.896390909090909,12.558488888888888,0.0277312474014858,0.0872355708269211,0.0813948559659548,0.0496476995448271,99.13333333333334,0.012460504190152,0.1088626839235771,-0.0113696468994021,-0.0595676317811012,0.0486803840310447,68.93333333333334,0.1095980964601039,40.462222222222216,1.5555555555555556,-0.0752514804402987,-0.032947160427769,0.0966720958748983,0.0698209080179441,0.0320972016375378,-0.0487759216999014,0.0270767153085519,0.0376648438054549,0.0025621666262547,-0.0604385190332929,-0.1205229764183362,-0.0253896992653608,0.0670526893400375,0.0384712122153863,-0.0074220004181067,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363637,0.4545454545454546,0.0,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203791268311513,0,1,0.3203791268311513
204,12,5.8033125000000005,2.804328703703704,0.0101688400609418,0.034306107103891,0.0724908286109099,0.0597257004636857,100.27777777777776,0.0176646994594071,0.0604000984294141,-0.0024936557359372,-0.0590389317108525,0.0757730898538256,50.0,0.1596572995185852,21.11111111111111,0.6172839506172839,-0.0528888129111793,-0.0220989224811395,0.0275550270251772,0.0557315003905302,0.0071912045414651,-0.0579865571732322,0.014814133510097,0.0306658387832497,0.0139270390176938,-0.0719207105640735,-0.1179587244987487,-0.0240005999803543,0.0634369121734332,0.0323073533933961,0.01322529431329,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167408016854459,0,1,0.167408016854459
205,13,5.057799999999999,3.6292669753086426,0.0147547345065201,0.0570576678774068,0.0749365323760945,0.0556158894259068,100.22222222222224,0.0176993544124577,0.0610461060402358,-0.0038450057230268,-0.0575077761378553,0.0743281320774782,51.05555555555557,0.1551971994340419,22.28395061728395,0.6790123456790123,-0.0498391909317837,-0.0202220613654289,0.0282241947149227,0.0628693159592161,0.0136865438401527,-0.0509033628428975,0.0165953669929876,0.034663724871059,0.0131209333841171,-0.0697894272808399,-0.118368252283997,-0.0514380000531673,0.0679248068758179,0.0283342555061468,0.0090483443604575,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349376399180994,0,1,0.1349376399180994
206,14,5.654672727272726,3.2139891975308634,0.0106249455647129,0.0499886879917469,0.0743098261940274,0.059320411644876,100.16666666666669,0.0186856553387114,0.0606282006422387,-0.0009243334772893,-0.0605310429301526,0.0764887688752223,51.44444444444444,0.1551971994340419,22.71604938271605,0.7407407407407408,-0.0466059572580787,-0.0225764725150333,0.0286608922082707,0.0531767250006274,0.0114101598081257,-0.0542864906860308,0.0143363613040289,0.0303686786372655,0.0167473834525379,-0.0742031549517479,-0.1163796467913521,-0.0240005999803543,0.0631784075935155,0.0400201208033975,0.0095605943351984,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947828186679445,0,1,0.2947828186679445
207,15,4.271841666666667,6.3648842592592585,0.0191997398311893,0.0651267390248346,0.0627612088020903,0.0546933337011271,99.77777777777776,0.0172769613535657,0.0639984739977759,0.0124692944809794,-0.070028781476948,0.0434245747132169,57.5,0.0920380949974059,29.44444444444445,0.8024691358024691,-0.0685206295715438,-0.0332780728737513,0.0264814847596351,0.0602830644674414,0.0212619786841203,-0.0717219064633051,0.0200756677141827,0.0378193945211088,0.0107228722837236,-0.0514245933025247,-0.1220749405523141,-0.0460110008716583,0.0447164175308495,0.0592866032580602,0.0227885609233958,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607069383568715,0,1,0.3607069383568715
208,16,3.954278571428572,7.189822530864196,0.0237856342767675,0.0776844552920075,0.0650933441941431,0.0505835226633482,99.72222222222224,0.0174254602219782,0.0645634523054285,0.0111179444938898,-0.0684976259039508,0.0427152921391616,58.55555555555557,0.0875779949128627,30.61728395061728,0.8641975308641976,-0.0654710075921482,-0.0314012117580407,0.0262820194640379,0.0667399650508254,0.0249538101141648,-0.0646387121329705,0.0218569011970733,0.0419923994460752,0.0099167666501469,-0.0492933100192911,-0.1224844683375623,-0.0514380000531673,0.0480567649841394,0.0582368360471636,0.0186116109705633,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663831625678052,0,1,0.3663831625678052
209,17,4.268818181818181,6.7745447530864205,0.0196558453349603,0.0730880274128736,0.0654065872526063,0.0542880448823173,99.66666666666669,0.0192103869471913,0.0641949806484354,0.0140386167396273,-0.0715208926962481,0.0488000515475883,58.94444444444444,0.1095980964601039,31.049382716049383,0.9259259259259258,-0.0622377739184432,-0.0337556229076451,0.0267127046860267,0.0580199173478073,0.0221589513101507,-0.0680218399761037,0.0195978955081146,0.0376521875070831,0.0135432167185677,-0.053707037690199,-0.1204958628449175,-0.0460110008716583,0.0460960430593852,0.0630983337265968,0.0191238609453042,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800164860060201,0,1,0.3800164860060201
210,18,3.605007692307692,7.564375,0.0232877401091779,0.0667716593514297,0.0670121760518343,0.046503450618022,99.61111111111111,0.0136142979308739,0.0803437972769694,-0.0026493057763824,-0.0658171489420864,0.0426251270491058,60.5,0.0920380949974059,32.77777777777778,0.9876543209876544,-0.0732395143972502,-0.0297164395451545,0.037698107994954,0.0753256357180021,0.0195322538249816,-0.0671513912578423,0.0307960361889046,0.0342340335250737,0.0064526715108917,-0.068793528040664,-0.1164086759090423,-0.1150031089782714,0.0437406597495294,0.0547413891934284,0.0144794766222023,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4068436236474207,0,1,0.4068436236474207
211,19,3.3174153846153844,8.389313271604939,0.0278736345547561,0.0789740321158677,0.0694155658606445,0.0423936395802431,99.55555555555556,0.0137767372431164,0.0806568278750763,-0.0040006557634721,-0.0642859933690892,0.0421264803641923,61.55555555555557,0.0875779949128627,33.95061728395061,1.0493827160493827,-0.0701898924178547,-0.0278395784294439,0.0394165869557412,0.0802392344483359,0.023415282575171,-0.0600681969275077,0.0325772696717952,0.0383983203995188,0.0056465658773149,-0.0666622447574304,-0.1168182036942905,-0.1150031089782714,0.0472444771146774,0.0534351769010875,0.0103025266693698,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285675964694365,0,1,0.4285675964694365
212,20,3.654363636363637,7.97403549382716,0.0237438456129489,0.0744796500429101,0.0692486913202562,0.0460981617992123,99.5,0.0158083225928987,0.0804430648935771,-0.0010799835177345,-0.0673092601613866,0.0485738335443981,61.94444444444444,0.1095980964601039,34.382716049382715,1.1111111111111112,-0.0669566587441497,-0.0301939895790484,0.0397809329952949,0.0736778296544432,0.0206108729085161,-0.063451324770641,0.0303182639828365,0.0340147192180854,0.0092730159457359,-0.0710759724283384,-0.1148295982016457,-0.1150031089782714,0.0450943790279738,0.0589665091527342,0.0108147766441106,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846962705114964,0,1,0.3846962705114964
213,21,2.8908083333333328,10.822800925925923,0.0250608562879885,0.0774286829020971,0.0790092797567749,0.049386316186024,99.44444444444444,0.010438371786482,0.1043807582026335,-0.0108774891123175,-0.0595128482414616,0.0452124827663866,63.66666666666666,0.0920380949974059,36.2962962962963,1.1975308641975309,-0.079786361919509,-0.0324231392393509,0.0879466596834868,0.069002058717647,0.0305789293475029,-0.0544313404243439,0.0245526185285093,0.0376340484773453,0.0011191721488204,-0.0578656435116297,-0.1221737749874591,-0.0253896992653608,0.0623827286453007,0.0262656695314417,0.0008425106967075,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604922928154436,0,1,0.4604922928154436
214,22,2.6303461538461543,11.647739197530866,0.0296467507335667,0.08761936528235,0.0814712932716867,0.0452765051482452,99.38888888888889,0.0105944203497864,0.1044878468365667,-0.0122288390994071,-0.0579816926684644,0.0443154538414441,64.72222222222223,0.0875779949128627,37.46913580246914,1.2839506172839503,-0.0767367399401134,-0.0305462781236403,0.0902864637973503,0.0744755687433645,0.0335575025885062,-0.0473481460940092,0.0263338520113999,0.0418081193188242,0.0003130665152437,-0.0557343602283961,-0.1225833027727074,-0.0514380000531673,0.0639625171209768,0.0185283231182249,-0.003334439256125,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694574024257235,0,1,0.4694574024257235
215,23,2.9061,11.232461419753086,0.0255169617917595,0.0837198693769623,0.0804339573653099,0.0489810273672143,99.33333333333331,0.0127897535497145,0.1044014782841727,-0.0093081668536696,-0.0610049594607618,0.049922177708798,65.1111111111111,0.1095980964601039,37.90123456790123,1.3703703703703705,-0.0735035062664085,-0.0329006892732448,0.0905124124997362,0.0671373133955956,0.030837799556694,-0.0507312739371425,0.0240748463224412,0.0374645207819245,0.0039395165836645,-0.0601480878993041,-0.1205946972800625,-0.0253896992653608,0.0638687477027093,0.0364667237037639,-0.0028221892813841,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.6428571428571427,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347670384013336,0,1,0.3347670384013336
216,24,5.9416,2.5425850340136056,0.0107797963012542,0.0331182179056769,0.0723612960356593,0.0577145527516092,100.28571428571428,0.0174279966630362,0.0592450014234058,-0.0019946715772329,-0.0603464554463114,0.0741791881973772,49.42857142857143,0.1596572995185852,21.06122448979592,0.5986394557823129,-0.0545852161234333,-0.0236088383410658,0.0265422590681644,0.0534377013075554,0.0069751403372573,-0.0583467683089629,0.0139929003503528,0.031535662244714,0.0134840714966967,-0.0700314565162573,-0.1183865212258838,-0.0240005999803543,0.0626557847210589,0.031748138711963,0.0142183760402812,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831325131453469,0,1,0.2831325131453469
217,25,5.2602,3.2885260770975058,0.0147105629688927,0.0547128677033513,0.0744215960618278,0.0541918575763702,100.23809523809524,0.0174637893388019,0.0598769980195737,-0.0031529715661669,-0.0590340363837423,0.0729916032638079,50.33333333333334,0.1551971994340419,22.095238095238106,0.653061224489796,-0.0519712544268085,-0.0220001002418852,0.0273027912499521,0.0601611886374832,0.0129119385954676,-0.0522754588829619,0.0155196719071162,0.0351444346053913,0.0127931238107738,-0.0682046422734856,-0.1187375450418109,-0.0514380000531673,0.0663663346635819,0.0278524992656855,0.0106381332235676,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871366573602193,0,1,0.2871366573602193
218,26,5.81545,2.9130158730158726,0.011170743875915,0.0480617678067936,0.0741241767382914,0.0573671623354866,100.1904761904762,0.018386987607638,0.0594711017104823,-0.0006495382126775,-0.0616254079199972,0.0751274623105834,50.66666666666666,0.1551971994340419,22.47619047619048,0.7074829931972789,-0.0491999112779185,-0.0240181669415462,0.0277101340192993,0.0510271739081546,0.0110093315646068,-0.0551752827485047,0.0135833813165802,0.0312894016324053,0.0159015095837059,-0.0719878374199782,-0.1170330260481153,-0.0240005999803543,0.0626278347834759,0.038959037951891,0.0110772046304884,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451690221775984,0,1,0.1451690221775984
219,27,4.4424,5.762176870748299,0.0185205675328948,0.062438388343196,0.0636401827855751,0.053401095526559,99.85714285714286,0.0172724887741885,0.0626092387427646,0.0108307143229813,-0.0697663266743932,0.0454292158011124,55.85714285714285,0.0920380949974059,28.408163265306115,0.7619047619047619,-0.0679839161180314,-0.0331909672490188,0.0256678822379223,0.0579674174374677,0.0203744369730749,-0.0701199248433113,0.0185027868109976,0.0377386106256053,0.0107376428675793,-0.0524633560063583,-0.1219147064146541,-0.0460110008716583,0.0442747885625408,0.0574010541175241,0.0224154617060862,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561918371746742,0,1,0.1561918371746742
220,28,3.957566666666666,6.5081179138322005,0.0224513342005333,0.0746972853315309,0.0656151728650535,0.04987840035132,99.8095238095238,0.0173941184770967,0.0631728088938101,0.0096724143340474,-0.0684539076118242,0.0447967148705087,56.76190476190475,0.0875779949128627,29.44217687074829,0.8163265306122447,-0.0653699544214067,-0.0315822291498382,0.0257611651983137,0.0640630462127202,0.0236566566724246,-0.0640486154173101,0.0200295583677611,0.0414625309038652,0.0100466951816564,-0.0506365417635866,-0.1222657302305812,-0.0514380000531673,0.0471986670782213,0.0561384328285104,0.0188352188893726,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141255317175729,0,1,0.2141255317175729
221,29,4.163375,6.132607709750565,0.0189115151075557,0.0703153197554697,0.0660509357924854,0.0530537051104363,99.76190476190476,0.0189194596638705,0.0628087026744686,0.0121758476875367,-0.0710452791480791,0.0499763104349383,57.0952380952381,0.1095980964601039,29.82312925170068,0.8707482993197279,-0.0625986112725167,-0.0336002958494992,0.0261633788615298,0.0558241759389157,0.0213963235289099,-0.0669484392828529,0.018093267777225,0.0375885658548932,0.0131550809545885,-0.0544197369100792,-0.1205612112368856,-0.0460110008716583,0.0455647504270602,0.0611205850325139,0.0192742902962934,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2280206039666884,0,1,0.2280206039666884
222,30,3.7516,6.846802721088438,0.0220245677711708,0.0640037400730747,0.0674306429966048,0.0463811957410403,99.71428571428572,0.0139470571618098,0.0779401754404943,-0.0021280858976145,-0.0661563559302261,0.0448147713481548,58.42857142857143,0.0920380949974059,31.34693877551021,0.925170068027211,-0.0720286745400655,-0.0301381386816501,0.0359272708416334,0.0725565759556995,0.018728543955669,-0.066202340381486,0.0276916740750449,0.0345852753773188,0.0070774707765806,-0.0673510143533349,-0.1170579081489926,-0.1150031089782714,0.0434296061858774,0.0530838004281544,0.0152933894479203,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447474412532233,0,1,0.2447474412532233
223,31,3.4059666666666666,7.592743764172336,0.0259553344388093,0.0759363117575889,0.0694594912901735,0.0428585005658013,99.66666666666669,0.0140785320631776,0.0782863780332508,-0.0032863858865485,-0.0648439368676571,0.0443342721981532,59.33333333333334,0.0875779949128627,32.38095238095237,0.979591836734694,-0.0694147128434408,-0.0285294005824696,0.037465241051162,0.077240891841189,0.0221893190772886,-0.0601310309554849,0.0292184456318084,0.0383140347671972,0.0063865230906577,-0.0655242001105632,-0.1174089319649196,-0.1150031089782714,0.0464791662154264,0.0515847449039985,0.0117131466312067,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2664515215444141,0,1,0.2664515215444141
224,32,3.446625,7.217233560090701,0.0224155153458317,0.0716477721436913,0.0695242920589297,0.0460338053249177,99.61904761904762,0.0157987495938205,0.07805583624944,-0.0007829525330591,-0.067435308403912,0.0497746408385616,59.66666666666666,0.1095980964601039,32.761904761904766,1.0340136054421771,-0.0666433696945508,-0.0305474672821306,0.0378032538115463,0.0709743151253644,0.0199181156597551,-0.0630308548210277,0.0272821550412724,0.0343957026963312,0.0094949088635898,-0.0693073952570557,-0.1157044129712241,-0.1150031089782714,0.0447014565517116,0.0571774474958178,0.0121522180381275,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482600162315209,0,1,0.0482600162315209
225,33,2.932975,9.793197278911563,0.0235443816387227,0.0741460436349452,0.0782791931900085,0.0488522233707564,99.57142857142856,0.0111001691299942,0.1005990969990294,-0.0091808144712731,-0.0607526696154049,0.0469088261372437,61.14285714285714,0.0920380949974059,34.44897959183673,1.0884353741496595,-0.0776402581305731,-0.0324581669909613,0.0835086006070029,0.0664562270320951,0.0292414464813496,-0.0552994396670588,0.0223401732232776,0.0375741499788207,0.0025058998948051,-0.0579842561855912,-0.1219994216447784,-0.0253896992653608,0.0602040397718607,0.0254039118261725,0.0036045615117819,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2660943989765036,0,1,0.2660943989765036
226,34,2.7686,10.539138321995464,0.0274751483063612,0.0842293070185469,0.0803501527505621,0.0453295281955174,99.5238095238095,0.0112257070452184,0.1007625209472911,-0.0103391144602071,-0.0594402505528359,0.0461395114997511,62.04761904761904,0.0875779949128627,35.48299319727891,1.1428571428571428,-0.0750262964339483,-0.0308494288917808,0.0854489639948306,0.0716516034822893,0.0318591579608667,-0.0492281302410577,0.023866944780041,0.0412995648289316,0.0018149522088822,-0.0561574419428195,-0.1223504454607055,-0.0514380000531673,0.0617142527784601,0.0182578885373335,2.4318695068359368e-05,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313431453946196,0,1,0.3313431453946196
227,35,2.942825,10.16362811791383,0.0239353292133836,0.0804856060339252,0.0797229004297775,0.0485048329546338,99.4761904761905,0.0130685430603116,0.1006450699022542,-0.0078356811067178,-0.0620316220890908,0.0509727266585153,62.38095238095239,0.1095980964601039,35.86394557823129,1.219954648526077,-0.0722549532850583,-0.0328674955914417,0.0856506321071005,0.0646763338338915,0.0296704028620785,-0.0521279541066005,0.021930654189505,0.0374223161210281,0.0049233379818144,-0.059940637089312,-0.1206459264670099,-0.0253896992653608,0.0615427161960241,0.0348890497674211,0.0004633901019891,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.7647058823529412,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2960583768448377,0,1,0.2960583768448377
228,36,6.236177777777778,2.804328703703704,0.0101688400609418,0.034306107103891,0.0724908286109099,0.0597257004636857,100.27777777777776,0.0176646994594071,0.0604000984294141,-0.0024936557359372,-0.0590389317108525,0.0757730898538256,50.0,0.1596572995185852,21.11111111111111,0.6172839506172839,-0.0528888129111793,-0.0220989224811395,0.0275550270251772,0.0557315003905302,0.0071912045414651,-0.0579865571732322,0.014814133510097,0.0306658387832497,0.0139270390176938,-0.0719207105640735,-0.1179587244987487,-0.0240005999803543,0.0634369121734332,0.0323073533933961,0.01322529431329,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714284,0.5714285714285713,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807722792477996,0,1,0.1807722792477996
229,37,5.3231777777777785,3.6292669753086426,0.0147547345065201,0.0570576678774068,0.0749365323760945,0.0556158894259068,100.22222222222224,0.0176993544124577,0.0610461060402358,-0.0038450057230268,-0.0575077761378553,0.0743281320774782,51.05555555555557,0.1551971994340419,22.28395061728395,0.6790123456790123,-0.0498391909317837,-0.0202220613654289,0.0282241947149227,0.0628693159592161,0.0136865438401527,-0.0509033628428975,0.0165953669929876,0.034663724871059,0.0131209333841171,-0.0697894272808399,-0.118368252283997,-0.0514380000531673,0.0679248068758179,0.0283342555061468,0.0090483443604575,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714284,0.5714285714285713,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286876350930334,0,1,0.2286876350930334
230,38,5.816949999999999,3.2139891975308634,0.0106249455647129,0.0499886879917469,0.0743098261940274,0.059320411644876,100.16666666666669,0.0186856553387114,0.0606282006422387,-0.0009243334772893,-0.0605310429301526,0.0764887688752223,51.44444444444444,0.1551971994340419,22.71604938271605,0.7407407407407408,-0.0466059572580787,-0.0225764725150333,0.0286608922082707,0.0531767250006274,0.0114101598081257,-0.0542864906860308,0.0143363613040289,0.0303686786372655,0.0167473834525379,-0.0742031549517479,-0.1163796467913521,-0.0240005999803543,0.0631784075935155,0.0400201208033975,0.0095605943351984,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714284,0.5714285714285713,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430690418192105,0,1,0.2430690418192105
231,39,4.567857142857143,6.3648842592592585,0.0191997398311893,0.0651267390248346,0.0627612088020903,0.0546933337011271,99.77777777777776,0.0172769613535657,0.0639984739977759,0.0124692944809794,-0.070028781476948,0.0434245747132169,57.5,0.0920380949974059,29.44444444444445,0.8024691358024691,-0.0685206295715438,-0.0332780728737513,0.0264814847596351,0.0602830644674414,0.0212619786841203,-0.0717219064633051,0.0200756677141827,0.0378193945211088,0.0107228722837236,-0.0514245933025247,-0.1220749405523141,-0.0460110008716583,0.0447164175308495,0.0592866032580602,0.0227885609233958,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714284,0.5714285714285713,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571902660914435,0,1,0.3571902660914435
232,40,4.002775,7.189822530864196,0.0237856342767675,0.0776844552920075,0.0650933441941431,0.0505835226633482,99.72222222222224,0.0174254602219782,0.0645634523054285,0.0111179444938898,-0.0684976259039508,0.0427152921391616,58.55555555555557,0.0875779949128627,30.61728395061728,0.8641975308641976,-0.0654710075921482,-0.0314012117580407,0.0262820194640379,0.0667399650508254,0.0249538101141648,-0.0646387121329705,0.0218569011970733,0.0419923994460752,0.0099167666501469,-0.0492933100192911,-0.1224844683375623,-0.0514380000531673,0.0480567649841394,0.0582368360471636,0.0186116109705633,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714284,0.5714285714285713,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018457086636967,0,1,0.4018457086636967
233,41,4.30764,6.7745447530864205,0.0196558453349603,0.0730880274128736,0.0654065872526063,0.0542880448823173,99.66666666666669,0.0192103869471913,0.0641949806484354,0.0140386167396273,-0.0715208926962481,0.0488000515475883,58.94444444444444,0.1095980964601039,31.049382716049383,0.9259259259259258,-0.0622377739184432,-0.0337556229076451,0.0267127046860267,0.0580199173478073,0.0221589513101507,-0.0680218399761037,0.0195978955081146,0.0376521875070831,0.0135432167185677,-0.053707037690199,-0.1204958628449175,-0.0460110008716583,0.0460960430593852,0.0630983337265968,0.0191238609453042,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714284,0.5714285714285713,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3053676916622176,0,1,0.3053676916622176
