REF,ML-pred,ML-unct
0.3313431453946196,0.14043195481714024,0.9764455310098796
0.3347670384013336,0.23429829024356816,0.9622005297107634
5.654672727272726,5.209331829697773,0.9600484222229613
0.2542633542871117,0.5964293552154382,1.0087677934948307
5.7499,5.348916276541089,0.9779713813044233
5.816949999999999,5.224491059688711,0.9712829588770407
4.6142666666666665,4.8057436010094365,0.9776765027334213
0.41948326247896955,0.5968323303777837,0.9672912679245779
3.1681062499999997,3.2791815587131667,0.9762426042593627
4.849266666666667,4.5709629904089795,1.0117409716709655
3.6780999999999997,3.536058290587268,0.9832380881121816
0.2449417890030201,0.7069486011621332,0.9998562626619741
3.7255,3.926439584944885,0.9712868507619938
0.4752220303134506,0.530665931589636,0.9670868178352082
2.746366666666667,3.0248107400035376,0.9705583044808019
0.2430690418192105,0.5537042467096722,0.9719020688923276
4.30764,4.295600909877461,0.9711324273648303
0.3374906686540704,0.5060766606825836,1.0079172329193096
3.2841454545454543,3.4639181837525346,0.9948879733277427
0.2102774086092668,0.5602223543956358,1.0233821595873773
3.2537666666666665,3.6890158565060043,0.9697235828800632
0.7126222140798026,0.5635704053541398,1.0032264742950052
5.81545,5.083218798757096,0.9739964059671133
2.450466666666667,2.6728549462301134,0.9942034971869244
5.360366666666667,5.080584539144488,1.0140164399832894
2.6617818181818182,2.7261350969926705,1.021552753883394
0.2623140611302921,0.4029159212327362,1.0150316612802426
3.90713,3.9628404207310184,0.9623850315837326
4.9963555555555565,4.814026392431451,0.9705125452618893
2.847683333333334,2.6506031458144457,0.9783565972947508
2.6208666666666662,2.963741168494556,0.9836568186571203
2.5816666666666666,2.6531241665815366,0.9897060853952957
0.343260547300929,0.4139595057079279,0.992171777833625
3.9658600000000006,3.991688803596542,0.9760833319053356
0.05695825957078849,0.45551221403207703,0.9809141830230148
2.4491555555555555,2.575265461265063,1.0172205213698557
2.6492142857142857,2.7178723114109316,1.0102904671336905
0.9034316594703405,0.4323373689674388,1.0010753104000865
0.2141255317175729,0.24704035249903145,0.9696217720223477
0.1954101327976619,0.6213706925649453,1.006175542007697
0.2093875817607252,0.5170588933860181,0.9806082316166378
0.4462389937284835,0.49481811123252284,1.0065111792901593
0.6155911792740374,0.46012561448525635,0.9825877167832047
0.4221718246446696,0.6740276287676706,0.9764817124223718
4.836081818181818,4.969525834041094,0.9728213975349805
3.674,3.8327042113274294,0.9906428388285065
3.220966666666667,3.5896536221051583,0.9811356157346838
5.690971428571429,5.398539036697669,1.0210982124133303
5.38732,4.870331156360954,1.0003781988895233
0.22868763509303341,0.49361961925070835,0.97208874299822
3.179333333333333,3.267090890657367,0.9774359665460467
2.0223666666666658,2.364952380043416,1.0022582923186145
0.2927001292563205,0.5102774616381544,0.9751609272089894
3.01895,3.2291466244478384,0.9741117428385867
0.5564817864644509,0.5101639838231297,0.9989981117332476
0.6137195989949125,0.4314793092109151,0.9876001109595329
0.797446282412385,0.43602606029123564,0.979240230220594
4.5245000000000015,4.6150836288581525,0.9982624883423357
0.2410864278931637,0.5240431438802291,1.0205550508226977
0.2531846230191188,0.3666082370515754,0.9806869369109905
5.797371428571429,5.193465404393438,1.0138903760548659
3.149657142857144,3.241645216325595,0.993249433514294
0.133094057325029,0.3693064359277709,1.00776665050317
5.5909,5.050123352564017,1.015815731691786
3.4320999999999997,3.5074570850651074,0.988570301984855
0.3788252789142305,0.3445578541853939,0.9576626223001533
0.3049959294810343,0.5709950342558551,0.996742853599111
0.12892081979951,0.4862165570875502,0.9697512046607824
0.3607069383568715,0.37235160774154896,0.9586092134992515
0.167408016854459,0.5534236142665828,0.9678887457378867
3.8466666666666653,3.966100888311375,0.9826807942960316
0.2393710765896589,0.6419414879496198,0.9903862931764001
0.6129841390874051,0.5380919984627336,0.9713010922844333
0.31367664251679,0.2804328345700352,0.967167764427963
0.2447474412532233,0.25023744595611286,0.9661815893357418
3.3565800000000006,3.3683240340376734,0.9664840199867891
0.2871366573602193,0.38141580253140167,0.972489740089305
0.1629957054648986,0.5184302959690594,0.9953168421714669
0.4551355574291725,0.44325516231479306,1.012214174814992
5.320033333333333,5.035764109299583,0.9818792747698928
3.668990909090909,3.749532104153679,1.0009602790578385
0.5203632040288233,0.3110749151979494,0.9742228163766695
1.1665140569234471,0.5549467391698294,0.9986307929300159
4.45515,4.339255496105778,0.9627127152316207
0.4798083311768009,0.4023870807866989,0.9720715126802577
3.3713777777777785,3.6815822205267303,0.9573942270983751
3.72055,4.233951560228916,0.9995171571897161
3.7651999999999997,3.795827182902347,0.9908938556475639
2.4662875,2.5192074513046343,0.9730903166721583
4.686464285714286,4.782290103533554,0.981504863873097
2.92575,2.395965043248581,1.019197538210481
2.352257142857144,2.4140836595385617,1.0196648759532165
0.2960583768448377,0.16367603771781303,0.9742065570016458
2.5906583333333333,2.6910976222197376,0.976906561210974
0.4428671857135253,0.2571995989449134,0.9694396631516079
3.3174153846153844,3.484457541322175,0.9569204585030273
0.2440896857031584,0.4487024251287157,0.9769883369720106
0.1561918371746742,0.3207816947127873,0.9697831600378262
0.2610498726297332,0.5336093629659274,1.0239484093579798
0.3678245097869363,0.2981665580707666,0.966986482089708
0.4876604258181002,0.43986094032217365,0.99816148862153
0.0731855518528073,0.4997869332538341,1.0027546904432316
2.865611111111111,2.7761470491426294,1.012857499025407
3.1331333333333333,3.2595336640029626,0.9781828172984762
3.4045181818181813,3.523071939524951,0.9678206572838769
0.5072964526757858,0.4457966954837662,0.9818199267713824
2.9061,3.1135894919389884,0.962234410315083
4.35698,4.125962306489925,0.9978570655973578
0.41258035667526116,0.44144678894772876,0.9875134451101971
0.7281576248771051,0.5367391971099541,0.990487746767795
0.4003945644264195,0.32053450781694665,0.9740656213915763
3.2372,3.3144748570983307,0.9799686908772897
2.611166666666666,2.6796336939432406,0.9780131433274154
0.47381344932568625,0.3724812366415307,0.9974409945659686
3.546753846153847,3.5422347063275628,0.9729255629957595
5.5732,5.289511360550773,1.0308166877984717
3.7392333333333325,3.886287849938645,0.9663313478301887
0.41879381902929613,0.447443847659836,0.9634526659462334
2.8114166666666667,3.039640675107619,0.9667063473583306
4.188300000000001,4.293451985418064,0.9793063285627757
0.4696825452721587,0.42484508587206515,0.9898583163078656
3.159257142857143,3.1404314771841992,0.992934284882943
0.3663831625678052,0.30108346592663443,0.9584935150830685
0.40352269895438164,0.4620413212878332,0.9961564508186791
0.2772394632803924,0.36752912157369394,0.9736553920475968
3.04646,3.1551720003829593,0.9738549306360433
0.41159918205296125,0.4367438512877148,0.9658262319583297
0.2746664935274533,0.6238516479096174,1.0103219938283037
3.957566666666666,4.01846676779776,0.969338176136925
5.2602,4.856642164901706,0.9725024371473787
3.9343,4.098373115135611,0.9726089355105292
0.2917382948441486,0.4386533562697805,0.988109112541808
4.15051,4.337168956592269,0.9706435728181392
0.48242967967708345,0.550386575887253,0.9878925833717433
0.6351909660356745,0.41246997189248563,0.9834749868613278
0.3613790802417368,0.4193378437331886,0.965881166164979
5.828244444444445,5.499240463942549,0.9786553259298895
0.3369213775744521,0.4949876294069925,1.0059734921321477
5.57346923076923,5.277634857347026,0.9910777290798098
0.152804826494453,0.6200265792597308,0.9774003015712345
4.908849999999998,5.074863577794252,0.9993925556343769
3.287066666666667,3.5766215624871607,0.9730868818269732
4.181342857142857,3.8701287199982977,1.0045443677095809
2.9558266666666664,2.9047433558650124,0.9825936707841791
2.9985,3.300961621179683,0.9825894681297082
3.71015,3.7817422065245747,0.995185050954078
0.39881608794029355,0.40684918745750714,0.9670749785968056
3.4793250000000002,3.5079287836323605,0.9863576129682204
0.4144245516375689,0.36604040233695795,0.9632566009407321
3.4466249999999996,3.7685505082225377,0.964088660466244
3.528466666666666,3.568315544816993,0.9620926439478608
0.4136907258649468,0.6419346005878699,1.0244429154351369
2.932975,3.2639785412926168,0.9743535586506498
2.89778,2.9824571705740572,0.9822219555741903
0.5576533912093361,0.44021733115849887,0.9911997532112392
2.86345,2.8592248303826917,1.0045145264986688
0.64592523638576,0.41247354065134156,0.967645198014408
0.2660943989765036,0.17981919366189203,0.9741941151636776
4.268818181818181,4.267371661270877,0.9601668971826919
4.25625,4.530641133684922,0.9916739445667204
2.46685,2.6540401196305887,1.0151723365879095
0.7656182173032893,0.3829848153817504,0.9711239868173828
0.4169432335462466,0.33293598145032544,0.9705471890745124
4.4424,4.357865457313909,0.9695678950244337
3.714833333333333,3.869376836292249,0.9880479685660893
0.3135346536630664,0.4886175528759521,1.013150072186205
0.2761274041694038,0.40782138114368927,0.9878734816250223
0.575889129858247,0.4523146729077973,0.970912849410551
0.4694574024257235,0.2161559780948192,0.9638207860545013
5.525919999999998,5.091339522734128,0.9694871051007846
0.5954198230507766,0.35095774862996354,0.9695077558300415
0.3760509367093771,0.39736206715316347,1.0039202703334262
5.8033125000000005,5.44834364078335,0.9678251891227149
0.3847493591071119,0.3079359388934376,0.9735570720420096
2.896390909090909,2.97207389160487,0.9738505210451572
0.2947828186679445,0.48397745622439015,0.9598900724795558
0.4811455680896455,0.3845590544418376,0.9714954517084939
4.925366666666667,4.947113350215699,1.0120486102904955
3.3896571428571427,3.471780443768024,0.9601488335504073
5.9416,5.30412760978712,0.9842749447274097
0.6059701073485391,0.41449266776659727,0.9879269267934692
0.0,0.6263940858822656,0.9879401920349674
3.5203875,3.4456889491663127,0.9915481064705537
3.7704,3.946317458701895,0.9694240322158326
6.3242,5.186830981547203,0.9840675752256358
0.3877711174440529,0.37139873001426343,1.0194147903574577
3.7894294117647056,3.838267782657808,0.978156570960578
0.4807907216242843,0.44560813127490345,0.9763752002952758
0.5392396313328611,0.2755532192852775,0.9837898523492508
0.3175105600043654,0.3217499028709205,0.9707094762813864
2.819983333333333,2.914247984440162,1.0045486967503228
3.9542785714285724,4.023669376557935,0.9581019269902145
0.3846962705114964,0.2859232953701419,0.9539303690922267
0.45919514370254405,0.5218114163718491,0.9906465251276163
4.295544444444444,4.06530036973131,1.0123237345928875
0.4285675964694365,0.24763877520933414,0.9570029459450007
0.370910788914711,0.3370546860990696,0.972181257720557
0.3039148441586887,0.5748577683097614,0.9807115109583872
0.3800164860060201,0.34960644067815616,0.9602124429071979
0.5143347774877114,0.4719707904084151,0.9894356570168326
0.025132515459725297,0.4457464329994749,1.0063759994078654
0.3750587192122625,0.3601291060431241,0.9648381260111396
4.9812,4.7593992814408645,1.0303946285358212
2.906385714285715,2.7964924957741926,1.0074419451624468
0.7136886038976193,0.5581225553049008,0.9928056174161211
0.2831325131453469,0.5099080731924807,0.9844294312113957
3.605007692307692,3.8521897461577645,0.9558926827585956
0.5863985553480551,0.4173793221749597,0.9684944384403829
0.5653321733197892,0.3222905349392375,0.9638114802385638
0.4472775089360072,0.45148319268535864,0.9789289850129939
3.1716250000000006,3.3512897603589415,0.9696847070264283
0.2964243415743345,0.4784745760402287,1.0106169031467942
4.066766666666667,3.883056204555491,0.9861082851643324
6.236177777777778,5.459529641067962,0.9797442842740055
0.4762138826199842,0.5245671352172531,0.9928523314828152
3.7824875000000002,3.772037902125602,0.9645157663653808
0.4898126113992109,0.28930339578789116,0.9764182832727074
5.332775000000002,5.245790118994639,0.971643067466006
3.2100727272727267,3.4150858035886933,0.9607511119690695
0.141138513524835,0.5655516666677253,0.9918305997540959
2.7721333333333336,3.213545334927664,0.9828125156184713
0.40684362364742077,0.3051301738390372,0.9559120041932695
0.4604922928154436,0.2472404044422197,0.9622721355261871
2.500672727272727,2.788498494492264,0.969379729727454
0.5676303594770102,0.4361644994571479,0.9725688251162377
3.713471428571428,3.445957900132841,0.9966959356043117
0.4396008454647617,0.5093479446793836,0.9839809249925278
0.7968386317191204,0.5124138946257581,0.9924588085347499
3.2046666666666668,3.0953907485476146,0.991198769560431
0.3731755565414219,0.5018719785422541,0.9970497436608833
0.4315313830666647,0.3507670733629505,0.9816908099545159
0.3203791268311513,0.353089933519739,0.97462145768777
3.4227333333333334,3.8140915001241904,0.9694421837519754
0.4054625301224929,0.28952696231041963,0.9754548994588735
0.4196153186388262,0.4773585026863072,0.9725772702230483
6.1186428571428575,5.433593892015208,0.9762601561273966
0.1999599769477691,0.3890329935889548,0.9965566413368729
0.6504360591172662,0.41503056480387246,1.006424574123398
0.3544572863648634,0.44955666824286195,1.00880399222483
3.1459666666666664,2.7794506832778176,1.0040650325356624
