ID,Ymean,Ystd,md_Ymean,md_Ystd
47,3.04646,0.3847493591071119,3.0528326128939787,0.45327867197007565
48,5.7499,0.152804826494453,5.1567474131802715,0.3447106172117705
50,5.525919999999999,0.3037241462248267,5.048715530476968,0.37252300107955916
51,4.1776,0.4115991820529613,4.262149137588342,0.4542173223259194
53,3.937871428571429,0.5863985553480551,4.264718101841211,0.47178934369490527
54,3.528466666666666,0.4186482473389802,3.3427355750024317,0.47194651548226707
55,2.9143428571428567,0.5653321733197892,3.0458623839040593,0.49788806489637527
56,3.389657142857143,0.5530521188735075,3.365994714272022,0.4887894141137304
57,2.8463,0.4169432335462466,2.7070302553047734,0.5236321848523043
58,2.4662875,0.5203632040288233,2.445509745644529,0.5446982800236764
60,5.360366666666667,0.2746664935274533,5.165375840775172,0.3642329801960596
61,4.5245000000000015,0.1629957054648986,4.8620406238158544,0.4055138841957095
62,5.38732,0.3049959294810343,5.058948823553324,0.3887959998857134
63,4.35698,0.4762138826199842,4.362864382408063,0.4637772676112194
64,3.71015,0.5364610880576522,4.078940499342481,0.48948731803571416
65,4.087566666666667,0.5564817864644509,4.356619022361437,0.47927031750132354
66,3.5660833333333333,0.5430709250794656,3.5280821535557507,0.4738021229412861
67,3.149657142857144,0.6137195989949125,3.1909570695231357,0.49883724899510123
68,3.4321,0.6155911792740374,3.5391380074987806,0.488905806757855
69,2.817816666666667,0.4611202247426009,2.7901085182249545,0.5203035568663427
70,2.46685,0.6504360591172662,2.530740211636573,0.5399350466457056
71,2.819983333333333,0.3793205948359073,2.8088329317440586,0.533368526874847
72,5.1638,0.3805093008061693,5.286085109504064,0.3804172243963446
73,4.6142666666666665,0.2440896857031584,4.920077062171698,0.43024686912942695
74,5.373683333333335,0.2927001292563205,5.16433302436471,0.409300156377387
75,3.9343,0.6696911974932925,4.240487940750519,0.49734423869206185
76,3.2537666666666665,0.8377895957020872,3.8850528005431095,0.5269536512836992
78,3.14595,0.64592523638576,3.157171048588554,0.5126105871388157
79,2.746366666666667,0.7656182173032893,2.8523680168906846,0.5386073778646067
81,2.611166666666666,0.4795275828006838,2.458615655625363,0.5639897350204279
83,2.847683333333334,0.3179584024155781,2.524885875692715,0.5784997398693398
84,5.728999999999999,0.195410132797662,5.0693344237228235,0.41997365386816965
85,4.75395,0.7968386317191204,4.741611866803964,0.45933122852386776
86,5.6119,0.141138513524835,4.952136679641406,0.4433494894466491
88,3.6781,0.4651348406645106,3.913502047600349,0.5338089972455337
89,3.7652,0.605907319645505,4.218115464659532,0.5242844773199598
91,2.6208666666666662,0.6351909660356745,3.006423564694325,0.5379172612640936
94,2.022366666666666,0.5354428572063815,2.3521968114482856,0.5752684186369338
95,2.5816666666666666,0.2761274041694038,2.6548271273344755,0.5695344469668806
96,5.690971428571429,0.2410864278931637,5.458467251878977,0.2196631648635095
99,3.9362,0.648945197994407,4.369527945937714,0.35832247272945184
100,3.843066666666667,0.2623140611302921,4.031964914909999,0.3922918814591552
101,4.399983333333333,0.2099798220464686,4.464766545635462,0.38053354751081325
103,3.2079428571428568,0.3143943005057124,2.8296118243604895,0.3993416671039613
104,3.713471428571428,0.1999599769477691,3.3671609917352594,0.3886990407804375
105,2.6492142857142857,0.3203105026302417,2.3813802543352045,0.43454467099021127
107,2.906385714285715,0.133094057325029,2.572525143411755,0.45269344085562113
108,4.908849999999998,0.5337949091177248,5.016924373489619,0.4288440735550325
109,4.25625,0.570423040383188,4.6374333022753405,0.4724742108063912
110,5.1254,0.459195143702544,4.8756305703540646,0.4540948110720678
111,3.846666666666666,0.5021532070328069,4.01817663581868,0.5295510011128027
112,3.220966666666667,0.4517389327181502,3.6728165841817857,0.5549226159367738
113,3.714833333333333,0.5143347774877114,4.034514904878537,0.544244772842492
115,2.5060333333333333,0.8350335342567587,2.6461421615004537,0.5581177122184098
116,3.1793333333333336,0.5890298832260833,3.026644510787725,0.5506169572248628
117,2.4766,0.8265048880678203,2.2343077880350246,0.577543498510531
118,2.1377666666666664,0.9034316594703404,1.9781644046574827,0.5972984729589293
119,2.7601666666666667,0.4696825452721587,2.2873417781213914,0.5903653928416999
120,6.198600000000001,0.2449417890030201,5.156701259515684,0.2069187439515257
121,5.6831,0.0,4.901637134712935,0.23918559737745462
122,6.3242,0.0,5.0705126242160805,0.2274297491143142
123,4.547033333333332,0.0569582595707885,4.499077179890872,0.2995456475692954
124,4.023733333333333,0.2531846230191188,4.262882211627563,0.3300177146027812
125,4.188300000000001,0.3207197062857226,4.482840064279239,0.31864408824102314
126,3.7255,0.2772394632803924,3.843378092693289,0.31952297785754474
127,3.2870666666666666,0.4054625301224929,3.5712171120713156,0.3487425724328831
128,3.4227333333333334,0.370910788914711,3.8352591502736013,0.3378573919044437
129,2.9985,0.5392396313328611,3.1922139876554407,0.3803776967869152
130,2.6461,0.6956516513313254,2.9704220396548506,0.4043572931331701
131,2.7721333333333336,0.3956642558196701,3.193452187912663,0.39560490003734755
132,5.5732,0.2102774086092668,5.4023997801363475,0.36157691257247393
133,4.802175,0.3544572863648634,5.047926815630992,0.41252396840694616
134,5.5909,0.3374906686540704,5.278822061153253,0.39167494482156995
135,4.01388,0.7712291024361336,4.36143541367054,0.4739938857325022
136,3.6689909090909087,0.4876604258181002,4.0217979036241776,0.5035540017980438
137,4.295544444444444,0.2964243415743345,4.422362866294384,0.4922082915931651
139,2.9539833333333334,0.5659438148042185,2.8440166394879416,0.5103753477580999
140,3.5203875,0.2917382948441486,3.370935464066267,0.5008284392832977
141,2.6617818181818182,0.4551355574291725,2.3754969761975104,0.5328153836966312
142,2.3543818181818184,0.5613182017682695,2.102437569622695,0.5551743828211079
144,5.39175,0.6732363663677117,5.640496792199215,0.3428149954357302
145,4.925366666666667,0.0251325154597253,5.2486457696080215,0.4050298882603741
146,5.80965,0.0731855518528073,5.498995553982258,0.37844640629735277
147,3.72055,1.1665140569234471,4.474772147299847,0.48097734008549525
148,3.674,0.7281576248771051,4.090286095735431,0.5148794788730299
149,4.2422,0.7126222140798026,4.564274359307687,0.5017654556922256
150,3.479325,0.4824296796770834,3.1599125762651363,0.49364859841696523
151,3.2046666666666668,0.7136886038976193,2.758875884681443,0.5238773116544915
152,3.7770666666666655,0.4691784024583115,3.333768943609794,0.513983936903899
153,2.9148333333333336,0.2810588609763681,2.28508965557081,0.5496118365178941
154,2.92575,0.4136907258649468,1.997187791359424,0.5742573183795502
156,6.1186428571428575,0.4221718246446696,5.132406996113062,0.27791172107987994
157,5.217185714285714,0.4752220303134506,4.845794277471304,0.3233084156833504
158,5.779233333333334,0.4194832624789695,5.036255579493444,0.30619907941013946
159,4.45515,0.4187938190292962,4.368347694170476,0.38586490770786547
161,4.0684818181818185,0.3613790802417368,4.358134913833936,0.4039896203123033
162,3.793155555555556,0.3585165690421821,3.5960368862271306,0.4046986142144173
163,3.2100727272727267,0.4265202975027311,3.277321986180544,0.43293408603889544
164,3.3713777777777785,0.3788252789142305,3.5983343130866685,0.4220802981501348
166,2.500672727272727,0.4428671857135253,2.7215843006143965,0.48244914384345816
167,2.8114166666666667,0.31367664251679,2.960764898158113,0.4750793131921374
168,5.57346923076923,0.2393710765896589,5.118553204458952,0.26474956599471766
170,5.320033333333333,0.3039148441586887,5.009787734897932,0.2935918231270068
171,4.225242857142858,0.4483605343818842,4.330948354117076,0.3800233388951702
172,3.7894294117647056,0.5616765926277171,4.041216929795345,0.40988427501734576
173,3.9644384615384616,0.5072964526757858,4.314130471559366,0.39829416807166773
175,3.16810625,0.6212208565598872,3.1701306129912536,0.42462713468416274
176,3.5467538461538464,0.4811455680896455,3.487474877404173,0.41344050833218554
177,2.89778,0.4315313830666647,2.7867164802869158,0.4534165492779007
178,2.5984,0.5728299538257405,2.5226188653801875,0.47677781839345057
179,2.9558266666666664,0.3889826574662729,2.7879080140610535,0.4679799529026116
180,4.9812,0.2610498726297332,4.981656307103236,0.27117824322257916
181,4.41,0.249556877284518,4.670667274099589,0.31899298805477305
182,4.849266666666667,0.3369213775744521,4.854063475710154,0.29855742256873197
183,4.1789,0.3731755565414219,4.244425873976946,0.3904629038583798
184,3.77645,0.4035226989543817,3.9628662123799323,0.4196665413776688
185,4.181342857142857,0.4462389937284835,4.212651896409193,0.4071168556496946
187,3.159257142857143,0.4683022843461363,3.0792917395750683,0.425346245151223
188,3.33158,0.5609299751305862,3.3505006726602713,0.41466280491963403
189,2.86345,0.3932923776094756,2.6254691018010177,0.4475962565399379
190,2.4491555555555555,0.4645970515164488,2.3263554707984127,0.4702140102791756
191,2.64405,0.3760509367093771,2.610966787057121,0.461359791002158
