id_cmb,onehot-1,onehot-2,prop,md_prop
3687,1,0,-17.0,-16.737516383917495
3688,1,0,-1.0,29.24656729741357
3689,1,0,215.5,91.60890485006433
3690,1,0,62.5,38.91892022418466
3693,1,0,80.5,155.25906328086506
3699,1,0,55.5,54.08051189269685
3701,1,0,133.5,91.32334347851572
3704,1,0,-38.0,-16.976603371032283
3706,1,0,57.0,28.39923332879095
3712,1,0,-129.0,-101.75826951333949
3719,1,0,81.0,87.09939220894545
3739,1,0,156.0,166.07008474018338
3740,1,0,150.0,130.70737776001087
3743,1,0,162.5,-10.438196963370984
3751,1,0,162.5,145.66715194710903
3752,1,0,-34.0,100.84140125978125
3758,1,0,123.5,75.32912530993316
3766,1,0,240.5,162.652517012426
3773,1,0,285.5,158.19735975960572
3779,1,0,-80.0,67.44764713054559
3780,1,0,67.0,83.11426323597404
3789,1,0,97.0,112.34064643829393
3792,1,0,115.0,78.68604022790542
3799,1,0,175.0,187.57932997282091
3800,1,0,97.0,180.47683783986287
3803,1,0,121.5,120.7956675813991
3804,1,0,16.5,62.99268581965158
3805,1,0,53.5,83.88215018577289
3809,1,0,307.0,191.7686278147794
3810,1,0,31.0,11.711716207292639
3811,1,0,92.0,130.10556307897932
3820,1,0,68.0,18.328180473086633
3830,1,0,135.0,121.50324766026196
3839,1,0,30.0,61.89507590426214
3848,1,0,46.5,69.83857375728603
3860,1,0,266.0,161.3668947378212
3861,1,0,-29.0,17.477695217760086
3866,1,0,53.5,13.220009589561442
3870,1,0,275.0,201.8527452673334
3874,1,0,-14.0,30.12151151043352
3875,1,0,2.5,0.5299996499382047
3886,1,0,-29.0,4.827868237582763
3892,1,0,102.0,74.41105833291138
3895,1,0,215.5,179.15978377763662
3897,1,0,58.5,69.80970407926604
3915,1,0,91.5,90.84986129992765
3916,1,0,72.5,59.55832924712166
3918,1,0,123.0,120.14291881012556
3931,1,0,-55.0,-41.471960317715656
3943,1,0,163.5,117.02864756306087
3947,1,0,87.0,173.34503820002885
3953,1,0,105.5,78.19218008898494
3957,1,0,205.0,142.8445990398797
3958,1,0,12.0,-32.27345712955986
3963,1,0,140.5,133.6987596362116
3972,1,0,55.0,65.82948302925914
3976,1,0,42.5,42.561721169207516
3979,1,0,122.0,121.83053824331951
3988,1,0,-51.0,-43.37526181276198
3991,0,1,0.987,1.0148154497388528
3994,0,1,1.08,1.11132905457184
3999,0,1,1.494,1.4937610901232992
4001,0,1,0.809,0.7806067513822346
4010,0,1,1.16,1.1822265118706312
4013,0,1,1.093,1.1213116797979095
4033,0,1,0.838,0.9864077519306966
4036,0,1,1.39,1.2778290942857498
4053,0,1,1.055,1.0337864984603937
4056,0,1,1.02,0.9269948032824534
4060,0,1,1.126,1.153177768158979
4089,0,1,1.188,1.217708664745974
4092,0,1,1.388,1.3345624894420993
4103,0,1,0.86,0.7782383380971507
4107,0,1,0.99,0.9959529516262025
4116,0,1,1.05,1.0339172453476353
4128,0,1,1.37,1.2989460896598821
4137,0,1,1.106,1.0316379479470426
4144,0,1,0.893,0.9624790561695759
4146,0,1,0.82,0.8319555317194087
4161,0,1,0.82,0.8374304547374554
4169,0,1,1.092,1.07724040278226
4174,0,1,1.161,1.20785654794427
4177,0,1,1.055,1.0107016882020905
4184,0,1,1.19,1.1737752336958485
4185,0,1,0.875,0.8711130744417969
4187,0,1,0.864,0.8839234847604627
4188,0,1,1.084,0.9729178301081555
4200,0,1,1.04,1.0542907442435987
4203,0,1,0.94,1.0960238389129686
4206,0,1,0.873,0.9127334309787876
4209,0,1,0.815,0.7951492944938343
4214,0,1,0.918,0.8477452818269368
4216,0,1,0.85,0.8616594829524544
4220,0,1,1.48,1.357160108506074
4223,0,1,0.9327,1.254201900215835
4226,0,1,1.02,1.0609285103228145
4232,0,1,1.1,1.052509295789424
4235,0,1,1.381,1.379840266494571
4243,0,1,1.172,1.2532034792308009
4248,0,1,0.981,0.9957641813365685
4249,0,1,1.065,1.1831589786395562
4257,0,1,1.21,1.1668437794307929
4268,0,1,0.784,0.8747492025301506
4272,0,1,0.973,1.0204235042729017
4274,0,1,0.86,0.8859818039984511
4276,0,1,0.997,1.0917886533777978
4277,0,1,1.16,1.1980939085675466
4288,0,1,0.802,0.936855304746574
4291,0,1,0.98,0.9585781342882284
4310,0,1,1.4,1.339823611260876
4311,0,1,1.01,0.9707162254510551
4320,0,1,1.144,1.0037369568272976
4323,0,1,1.01,0.9430468779383554
4335,0,1,1.199,1.2211242839051246
4336,0,1,1.005,1.2757309594398092
4337,0,1,1.06,1.3086399132659836
4340,0,1,1.496,1.4821996406565532
4350,0,1,1.173,1.1618794131227537
4351,0,1,1.577,1.3301007874921045
4352,0,1,0.8136,0.8003981854747741
4353,0,1,1.065,1.2023211938180178
4359,0,1,0.92,0.9488718490737648
4370,0,1,0.825,0.8242788732742972
4376,0,1,1.118,1.031944072741104
4387,0,1,1.026,1.0714013690679698
4399,0,1,1.063,1.2582055380579602
4412,0,1,1.1,0.9435794193870658
4415,0,1,1.133,1.1016374261703596
4417,0,1,1.27,1.3001419425215972
4418,0,1,1.498,1.4026874100351208
4424,0,1,0.816,0.83902124827604
4425,0,1,0.978,0.9877387440119831
4430,0,1,0.884,0.8685171214188414
4433,0,1,1.01,1.0432657747091938
4439,0,1,1.015,1.050100497662426
4443,0,1,1.489,1.3928434163559045
4449,0,1,0.976,0.9792494502393451
4463,0,1,1.27,1.1735808941442059
4464,0,1,1.33,1.345019286558699
4473,0,1,1.422,1.2854081214139894
4474,0,1,1.168,1.1634363757023403
4478,0,1,0.76,0.7948099387441404
4479,0,1,0.99,1.13435343179885
4483,0,1,0.93,1.0284105144588618
4485,0,1,1.54,1.6026657625381273
4487,0,1,1.205,1.1728649593590992
4489,0,1,1.97,1.2253091073789546
4491,0,1,1.48,1.3597186151651364
4492,0,1,0.946,1.0259484314175893
4493,0,1,1.134,1.068318451775036
4495,0,1,1.063,1.0539839886767681
4497,0,1,1.06,1.1176566592958905
4501,0,1,0.975,1.0484306882960042
4519,0,1,1.42,1.3389592064121905
4521,0,1,1.07,0.9828503781302512
4524,0,1,0.765,0.7197184713815276
4532,0,1,1.45,1.490444517673575
4533,0,1,1.1,1.076099357920286
4544,0,1,1.05,1.1176437515311797
4553,0,1,1.052,1.0128909466360916
4554,0,1,0.824,0.7793382519591788
4555,0,1,0.88,0.7932201144417617
4575,0,1,0.753,0.7035646884628082
4591,0,1,0.852,1.0592419547086125
4593,0,1,0.8175,0.7751218590774982
4596,0,1,1.601,1.4213786225715985
4600,0,1,1.477,1.365904003706842
4601,0,1,1.62,1.5662902354208326
4616,0,1,1.07,1.0271427381167852
4620,0,1,0.92,0.8976399770846695
4625,0,1,1.22,1.1671388733937487
4628,0,1,1.02,0.9989495453580006
4631,0,1,1.08,1.4624983916852714
4639,0,1,1.457,1.3568123219398587
4640,0,1,1.0,0.9860583268937521
4641,0,1,1.14,1.1068328255050963
4645,0,1,1.503,1.426404404608751
4654,0,1,0.895,1.0495147405305987
4659,0,1,1.67,1.4206986802960762
4665,0,1,1.1,1.0989788016420163
4671,0,1,1.158,1.2607359676364536
4677,0,1,0.886,0.8926302105219676
4679,0,1,0.93,0.9388626236984877
4690,0,1,1.25,1.2148004638176877
4692,0,1,0.82,0.8239213635766189
4695,0,1,1.18,1.207812478466303
4703,0,1,0.871,0.8200268186541184
4709,0,1,0.814,0.7491572826657917
4712,0,1,0.83,1.3623757377619783
4716,0,1,0.989,0.9333248080199664
4724,0,1,0.868,0.9437893128721087
4727,0,1,1.44,1.451467991351173
4730,0,1,1.341,1.274792400329018
4734,0,1,0.962,0.960491606559884
4740,0,1,0.97,0.9557416106850768
4741,0,1,1.45,1.3956594321517144
4744,0,1,1.03,0.9671151744825355
4760,0,1,1.093,1.059838088821724
4768,0,1,1.0,1.03348543138701
4772,0,1,0.97,0.9771942771728506
4789,0,1,1.04,1.065933661475012
4791,0,1,0.9875,0.9788694942619133
4792,0,1,1.48,1.5816694601486874
4793,0,1,0.98,1.0253824320888967
4795,0,1,0.792,0.8989609998792663
4796,0,1,0.936,0.9210485083895826
4799,0,1,1.037,0.9825350994386891
4800,0,1,1.057,1.0443541423526097
4814,0,1,1.013,0.9635678853540424
4819,0,1,1.448,1.2849562111867925
4820,0,1,1.392,1.1561961350898322
4822,0,1,1.29,1.2475381705294437
4826,0,1,0.965,0.9606765922129041
4828,0,1,1.61,1.6824355330657108
4836,0,1,0.98,0.9211224626505663
4839,0,1,0.92,0.9962629610574386
4843,0,1,0.934,0.9062987487310327
4846,0,1,1.061,1.061809730650438
4853,0,1,0.91,0.8998092815605894
4854,0,1,0.95,1.0400331104224414
4856,0,1,1.65,1.5903135701743478
4861,0,1,1.45,1.4275578572326313
4868,0,1,1.118,1.1796994669265077
4881,0,1,0.86,0.8341680825917557
4891,0,1,1.145,1.202767827092538
4894,0,1,1.08,1.392498337497185
4896,0,1,0.682,0.6076999353463326
4900,0,1,1.734,1.4224908749643754
4914,0,1,1.069,1.0383047122658406
4915,0,1,0.94,1.0759603340635397
4917,0,1,1.01,0.9685276670209806
4926,0,1,1.13,1.1322362506922274
4932,0,1,0.903,0.8440163532180393
4936,0,1,0.88,0.939637335736369
4939,0,1,0.76,0.7869315868599824
4941,0,1,1.4,1.4159889308008682
4946,0,1,0.783,0.8285813897159918
4947,0,1,1.18,1.0796227478762606
4950,0,1,0.804,0.7403197254011861
4957,0,1,1.11,1.1031307326236508
4958,0,1,0.991,0.9338324108672509
4962,0,1,1.69,1.3927168617998713
4963,0,1,1.06,1.0210170229867275
4978,0,1,1.064,1.151832783691513
4982,0,1,1.137,1.1304402406179113
4984,0,1,0.96,1.0377168128143042
4987,0,1,1.407,1.3092042395083685
4991,0,1,0.87,0.7913660117338955
4993,0,1,1.495,1.3019038754816885
4996,0,1,1.098,1.092046131745142
4999,0,1,1.431,1.4045063433149425
5008,0,1,1.038,1.0769630319956416
5012,0,1,1.131,1.2242983170937682
5016,0,1,1.283,1.2490467943763468
5032,0,1,1.195,1.1582041771227252
5036,0,1,1.34,1.3377087378595058
5051,0,1,0.986,0.9461728185495422
5053,0,1,1.038,1.0039091654855712
5054,0,1,1.2,1.2295496542422755
5058,0,1,1.343,1.276672857030865
5059,0,1,1.08,1.0072017531853736
5060,0,1,1.082,1.0252670006721791
5063,0,1,0.8865,0.9544022800954788
5065,0,1,1.36,1.405472717966374
5069,0,1,1.101,1.1706794009458528
5072,0,1,1.025,0.9705940478426501
5073,0,1,0.96,0.9860913732329643
5078,0,1,0.917,0.9517474498191876
5084,0,1,1.05,1.0780657920274808
5085,0,1,1.03,0.9463018346578445
5086,0,1,1.1456,1.1573264952764886
5090,0,1,1.274,1.419258149138816
5091,0,1,0.98,0.9707897489403916
5105,0,1,0.81,0.8058747085017957
5113,0,1,1.058,1.0664015256378527
5120,0,1,1.055,1.1174414580887677
5121,0,1,1.3,1.2374399908090434
5123,0,1,0.99,0.9875052734716132
5126,0,1,1.063,1.0651197646019475
5129,0,1,0.81,0.8344654842599637
5130,0,1,0.92,0.9697124813592389
5150,0,1,1.9,1.6744956731442295
5151,0,1,1.09,1.0746631114024445
5152,0,1,1.11,1.0707805194316067
5169,0,1,1.57,1.4445287216576632
5171,0,1,1.21,1.2278542447322556
5173,0,1,1.137,1.2680141930774136
5187,0,1,1.046,1.067600793903341
5189,0,1,0.95,0.9421500421385252
5198,0,1,0.863,0.9412299446697521
5202,0,1,1.138,1.2485357607405874
5211,0,1,0.92,0.9590107367148147
5224,0,1,0.964,1.1458195422692745
5227,0,1,0.81,0.8011946514808334
5232,0,1,1.193,1.171874653804202
5245,0,1,1.49,1.3995732387207203
5251,0,1,1.53,1.368784235247471
5253,0,1,1.183,1.1992389611443086
5255,0,1,1.09,1.172115855157167
5257,0,1,1.01,0.9453754756154871
5259,0,1,0.821,0.818717519002203
5265,0,1,1.11,1.1081080365042606
5266,0,1,0.922,0.9585560418566135
5274,0,1,0.85,0.9359631458960549
5277,0,1,1.304,1.3855034059529912
5278,0,1,0.957,1.013084286182125
5280,0,1,1.192,1.434548696446178
5282,0,1,0.798,0.7990100546114419
5284,0,1,1.142,1.0838666707200566
5288,0,1,1.12,0.9997115342475913
5299,0,1,1.109,1.1674165211049976
5301,0,1,0.84,0.7783032307688439
5307,0,1,1.044,1.0233305590409127
5310,0,1,0.981,1.0384895017639144
5311,0,1,1.84,1.5195187115279838
5314,0,1,1.16,1.2457433758465604
5316,0,1,0.97,1.0677676256083768
5321,0,1,1.2,1.3613210856922975
5322,0,1,1.852,1.7509724713544688
5323,0,1,1.254,1.2861665410527898
5324,0,1,1.439,1.490176885403121
5327,0,1,0.79,0.918884265480516
5329,0,1,1.181,1.0620621955281215
5339,0,1,0.777,0.907274108048246
5342,0,1,0.92,0.8633247846012834
5346,0,1,0.878,0.9043833072175618
5353,0,1,0.897,0.8251296472772927
5354,0,1,1.015,0.9872886184101813
5358,0,1,0.947,0.924895745354412
5364,0,1,0.87,0.8747424024920074
5365,0,1,0.896,0.9340718583642241
5368,0,1,1.223,1.2291415288760645
5373,0,1,1.0,1.0165741211421877
5382,0,1,0.825,0.8796261837326382
5386,0,1,1.076,1.1252375345114198
5391,0,1,1.03,0.8548532140049825
5397,0,1,1.06,1.0398605786854325
5404,0,1,1.296,1.1512641343479557
5405,0,1,1.625,1.3460420461417937
5420,0,1,1.063,1.0483261954021825
5422,0,1,1.157,1.1403314576389392
5423,0,1,1.141,1.074151991227738
5428,0,1,1.37,1.4499443828048322
5429,0,1,1.07,1.0987795851399405
5446,0,1,0.95,0.9120106269243802
5447,0,1,0.93,0.8758652549442428
5454,0,1,1.35,1.3820830483057225
5455,0,1,1.193,1.1728961979958639
5458,0,1,1.09,1.0827121103976554
5460,0,1,1.07,1.0596682494075094
5473,0,1,1.112,1.0771190021012902
5475,0,1,1.22,1.2121006563660301
5476,0,1,1.0,1.0221040136993431
5481,0,1,1.117,1.0429201573859155
5482,0,1,1.53,1.4336376759513971
5490,0,1,0.99,0.9773785551295934
5495,0,1,1.08,1.3160105392252437
5501,0,1,1.393,1.2442856292081188
5503,0,1,1.175,1.0894004399816497
5521,0,1,1.081,1.1616709350302656
5522,0,1,1.131,1.138083791185004
5523,0,1,0.829,0.875061958130637
5525,0,1,0.83,0.7616151371607207
5538,0,1,0.904,0.8756280382290135
5540,0,1,1.24,1.24557869799976
5545,0,1,1.07,1.0670053751788575
5547,0,1,0.962,0.9381027732824309
5551,0,1,0.6709,0.700370055158613
5552,0,1,1.43,1.274017488290015
5556,0,1,0.795,0.7362719180805329
5563,0,1,0.92,0.9922241768643217
5565,0,1,1.173,1.1637772083833957
5569,0,1,0.972,0.928427380548944
5572,0,1,1.11,1.1816919550260006
5573,0,1,1.49,1.4586643394097834
5578,0,1,1.07,1.0597730730724173
5583,0,1,0.947,0.9139444531563606
5585,0,1,0.823,0.9717998776834056
5586,0,1,1.01,0.982003650303798
5587,0,1,1.365,1.11552348579187
5588,0,1,1.64,1.4172957689005146
5598,0,1,1.045,1.004944671294009
5600,0,1,1.08,1.10879925191994
5602,0,1,1.35,1.2921458361307678
5603,0,1,1.2,1.2216465945272168
5606,0,1,1.04,1.1137978280352563
5609,0,1,1.29,1.2341723570953687
5610,0,1,0.84,0.8301717986370345
5626,0,1,0.868,0.7925724800397709
5629,0,1,1.265,1.1093739974515389
5643,0,1,1.1,1.2243667328621466
5652,0,1,1.02,0.9587118273458419
5654,0,1,1.06,1.223516881941252
5656,0,1,1.224,1.1785656451819733
5661,0,1,1.15,1.4228791232960134
5667,0,1,1.075,1.1023464974554285
5670,0,1,1.28,1.3762732926402763
5675,0,1,1.6,1.396804361650863
5682,0,1,0.99,1.0152525291136287
5689,0,1,2.03,1.7767571698341131
5701,0,1,1.036,0.9933617140143124
5705,0,1,0.74,0.7447259655016183
5706,0,1,0.988,1.0131058093797776
5708,0,1,0.81,0.7946658148587866
5713,0,1,1.033,0.9778270037989119
5717,0,1,0.89,0.8102808255246146
5738,0,1,0.954,0.926100582881909
5741,0,1,1.106,1.1350910359362751
5742,0,1,0.932,0.9603622981422497
5744,0,1,1.33,1.2078779557566601
5747,0,1,0.873,0.8932011060319703
5749,0,1,1.281,1.3261430268303942
5752,0,1,0.83,0.7523653621992568
5758,0,1,1.1,1.1074871714831958
5767,0,1,1.234,1.1413275632263704
5789,0,1,0.8,0.745998864949355
5799,0,1,0.942,0.9559829658850586
5801,0,1,1.0,1.03565093968779
5807,0,1,1.059,1.1256144443179186
5808,0,1,0.8,0.7705605411841148
5810,0,1,1.19,1.3514118608779513
5811,0,1,0.973,0.8912167872090707
5819,0,1,0.834,0.7975078615698419
5821,0,1,1.07,1.004139205237466
5823,0,1,0.979,1.0754109771358913
5826,0,1,0.8935,0.8624513335480092
5846,0,1,0.894,0.8298649353772922
5852,0,1,0.992,1.078141269373931
5854,0,1,1.095,1.1093016278148282
5855,0,1,1.01,1.007230591808676
5861,0,1,1.08,1.0721250000500926
5866,0,1,1.04,1.069446296562967
5869,0,1,1.667,1.4519839942455757
5873,0,1,1.063,1.038578879188334
5879,0,1,0.8,0.7983898972866544
5897,0,1,0.846,0.8218531058213442
5901,0,1,1.614,1.5490204154727225
5902,0,1,1.131,0.9593810772536955
5903,0,1,1.619,1.533980054184108
5915,0,1,1.04,0.9691081241230786
5916,0,1,1.094,1.051679229594892
5926,0,1,0.86,0.9508883680772842
5927,0,1,1.104,1.0485937738261806
5930,0,1,1.25,1.3860897784728856
5933,0,1,0.792,0.9630242515354195
5943,0,1,0.94,0.8984820279618114
5946,0,1,1.437,1.3864164879977972
5947,0,1,0.875,0.8750847736432309
5960,0,1,0.895,0.8535944838674947
5962,0,1,0.977,1.0252502775014511
5969,0,1,0.95,0.9746660014525926
5977,0,1,0.944,0.869978883464422
5979,0,1,1.054,1.073287948881086
5980,0,1,1.713,1.7917672847992216
5991,0,1,1.22,1.3537678740934795
5994,0,1,0.926,0.9650729861042602
5997,0,1,1.07,1.0900334973787973
6004,0,1,1.185,1.1289435399148116
6008,0,1,1.078,1.1195653161559198
6009,0,1,1.03,0.9994964253486784
6012,0,1,1.14,1.2103454542129246
6014,0,1,0.884,0.9558637652164291
6018,0,1,1.032,0.9493171131098351
6024,0,1,1.118,1.050368991476174
6030,0,1,1.245,1.2013620345916751
6037,0,1,0.938,0.9560827664448674
6043,0,1,1.757,1.7229132985782085
6046,0,1,1.44,1.5406849841016028
6050,0,1,1.139,1.2478876340281426
6058,0,1,1.74,1.7377131354407322
6063,0,1,1.562,1.4419812919838118
6069,0,1,0.848,0.7974477689250734
6075,0,1,0.69,0.6163002912804105
6076,0,1,1.29,1.2238533453670297
6078,0,1,0.98,0.9917515203669072
6083,0,1,1.372,1.2040661882215578
6087,0,1,0.81,0.7804172426269199
6103,0,1,0.83,0.8533803749741912
6104,0,1,0.911,0.9280536092215882
6105,0,1,0.894,0.790685884841953
6115,0,1,0.95,0.9190092661816794
6117,0,1,1.229,1.2357777045617442
6128,0,1,0.919,0.9350458638276896
6133,0,1,1.32,1.2363687848003533
6136,0,1,1.07,1.1150168906425457
6139,0,1,0.98,1.091916761788701
6141,0,1,1.08,1.177089467670917
6142,0,1,1.061,1.0293445504673584
6144,0,1,0.938,1.034386655672995
6159,0,1,1.07,1.0774395096683362
6176,0,1,1.024,0.9646546760655361
6178,0,1,1.55,1.6681289297391009
6182,0,1,0.818,0.994114856700436
6183,0,1,0.98,0.9798741845128828
6184,0,1,1.522,1.3789022304636371
6186,0,1,1.942,1.751286134652354
6191,0,1,0.93,0.9402360006329072
6196,0,1,0.828,0.7804526582101912
6197,0,1,0.95,0.9002895765623888
6198,0,1,0.873,0.8290701924578213
6200,0,1,1.12,1.1418674508701339
6203,0,1,1.46,1.3219960804921045
6205,0,1,1.441,1.5036045914920613
6207,0,1,1.096,1.0733513876984702
6209,0,1,1.073,1.078185869624106
6217,0,1,1.034,1.0511490266208372
6218,0,1,0.82,0.7630357297446013
6223,0,1,1.13,1.1568838158703005
6224,0,1,1.011,1.1159906499507843
6229,0,1,1.157,1.1370512546239904
6231,0,1,1.07,1.0574839698475902
6233,0,1,1.057,1.0100508230127465
6237,0,1,1.054,1.0227088017071504
6238,0,1,0.88,0.8613494196747624
6249,0,1,1.047,0.9963756693819583
6250,0,1,0.834,0.8040558982995872
6252,0,1,1.175,1.1552947300336025
6262,0,1,0.88,0.9026937438941809
6266,0,1,0.854,0.8773184015568818
6268,0,1,1.179,1.1781816891821042
6271,0,1,1.04,1.0071510836703852
6275,0,1,1.245,1.2990466133006702
6289,0,1,1.2,1.1987067889284386
6291,0,1,1.12,1.1192757991473237
6296,0,1,1.2,1.1998439799226415
6297,0,1,0.726,0.6464310756769122
6303,0,1,1.02,0.984238193607199
6306,0,1,0.86,0.9013385670618508
6312,0,1,1.248,1.2368457567065896
6314,0,1,0.879,0.7901964051732495
6316,0,1,1.105,1.0454925487382454
6317,0,1,1.064,1.0514693668792527
6321,0,1,1.194,1.141576180005546
6323,0,1,1.06,1.2624652234901732
6335,0,1,1.151,1.1366874910450786
6338,0,1,1.037,1.0055675055568891
6342,0,1,0.974,0.9201846881595611
6347,0,1,0.84,1.3812248588765166
6349,0,1,0.922,0.8428175618783031
6351,0,1,1.989,1.6265193424932873
6354,0,1,1.351,1.3270005239480245
6355,0,1,1.18,1.2229575249575104
6358,0,1,1.53,1.4567209438933568
6364,0,1,1.53,1.445895129322221
6369,0,1,1.753,1.5010754080744042
6372,0,1,0.826,0.8081497981864786
6375,0,1,1.45,1.3784828742651989
6383,0,1,0.78,0.7565040931068485
6389,0,1,0.94,0.8750057116612888
6390,0,1,1.001,0.9801952401599264
6394,0,1,0.882,0.8501600184487841
6405,0,1,1.01,0.9852994380215503
6410,0,1,1.26,1.3489710779561568
6419,0,1,0.997,0.9080857279854617
6421,0,1,1.13,1.120476752037646
6434,0,1,0.986,1.136721060464148
6435,0,1,1.058,1.0049561021273585
6439,0,1,1.41,1.487600470951301
6445,0,1,0.865,0.8165988609642192
6447,0,1,0.968,0.9626028953257624
6448,0,1,1.4,1.5629096626121126
6454,0,1,0.92,0.8687560458359576
6456,0,1,1.823,1.6866462643771727
6465,0,1,1.109,1.0052652192458973
6476,0,1,0.96,0.9089431327948819
