ind,omlog,std_dev Gaussian center=2.0 width=1.0,OFM: p^1 - s^2,OFM: s^2 - s^2,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,mean Gaussian center=5.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: s^1 - s^2,mean Gaussian center=6.0 width=1.0,mean Gaussian center=1.0 width=1.0,avg d valence electrons,OFM: d^1 - s^1,OFM: p^2 - s^1,OFM: d^2 - s^1,OFM: s^1 - s^1,OFM: s^2 - s^1,mean Gaussian center=7.0 width=1.0,max packing efficiency,OFM: s^1 - f^1,std_dev Gaussian center=0.0 width=1.0,OFM: p^1 - s^1,avg s valence electrons,mean Gaussian center=0.0 width=1.0,structural complexity per cell,OFM: s^1 - d^1,mean Gaussian center=2.0 width=1.0,mean Gaussian center=3.0 width=1.0,mean Gaussian center=4.0 width=1.0,mean Gaussian center=9.0 width=1.0,structural complexity per atom,mean Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=5.0 width=1.0,std_dev Gaussian center=3.0 width=1.0,OFM: s^2 - p^1,avg p valence electrons,OFM: p^1 - p^1
246,729.191,0.022418527063972,0.1121696666833974,0.1121696666833974,0.6529956988925242,0.0174722162529561,0.2401709532524572,0.0042343127229685,0.0068344654752025,0.6529956988925242,0.2456797692397321,0.2152327526406806,2.5,0.0,0.0,0.0,0.9246107078261724,0.1921465179148989,0.2479050169730786,0.2942708980018798,0.0,0.068742360081638,0.1921465179148989,1.25,0.1608095884688226,20.754887502163463,0.0,0.2384057538153594,0.2442163290392187,0.2514730985824865,0.2448335213137391,1.7295739585136225,0.2425446006684699,0.0,0.006687114233411,0.0058348317670832,0.1121696666833974,0.25,0.1121696666833974
247,740.273,0.0221431773448191,0.1124925196018875,0.1124925196018875,0.6686482312232598,0.0153168637581378,0.2540563802277407,0.0032071285771156,0.0059020636065891,0.6686482312232598,0.2598269136561438,0.2290868031437237,2.5,0.0,0.0,0.0,0.9401168191234452,0.1976268437840334,0.2614419646574287,0.2955478405105456,0.0,0.0698627428517641,0.1976268437840334,1.25,0.1711031309608547,20.754887502163463,0.0,0.2515783195865176,0.2593522472139444,0.2639841753394132,0.2632482903214356,1.7295739585136225,0.2558380189904717,0.0,0.0072117535860775,0.0067991532269455,0.1124925196018875,0.25,0.1124925196018875
248,509.0,0.0173166324553528,0.0365578353880334,0.0365578353880334,0.3269837068546478,0.040915499456041,0.265930774118611,0.0057738743516092,0.0073533628568354,0.3269837068546478,0.2565556938203781,0.2526092809114312,1.6666666666666667,0.0,0.0,0.0,1.0634794818053357,0.1295032714023737,0.2559856799785577,0.1895342751535416,0.0,0.0674761429935377,0.1295032714023737,1.1666666666666667,0.1864236247517272,86.03910001730775,0.0,0.2518278365449551,0.248268641834737,0.2664772622592539,0.2641566240858577,3.584962500721156,0.2641411041869919,0.0,0.008378246932948,0.0140683729474977,0.0365578353880334,0.1666666666666666,0.0365578353880334
249,666.8,0.0202120173960805,0.0384303601320876,0.0384303601320876,0.3425078019260394,0.0399173530729822,0.2891199458307026,0.0039008319425416,0.0098151386366836,0.3425078019260394,0.2787096502275281,0.2781623127741616,1.6666666666666667,0.0,0.0,0.0,1.108574482650954,0.1355905907336351,0.2820769067799288,0.199419807205523,0.0,0.0741305276768009,0.1355905907336351,1.1666666666666667,0.2099057023432863,86.03910001730775,0.0,0.2734553396701777,0.2731461975699824,0.2925472417267624,0.2857712658146567,3.584962500721156,0.2892293124490104,0.0,0.0066891579126645,0.0129373596426999,0.0384303601320876,0.1666666666666666,0.0384303601320876
250,315.0,0.0028538183242782,0.1612848288765135,0.6512658964953285,0.0,0.02774222160972,0.0975082963482557,0.0002080809612029,0.0049476950039632,0.1227217079000141,0.0909743078714794,0.0563915774149288,0.0,0.0,0.1754442446853227,0.0,0.3555364982591448,0.3507601566780653,0.0946895393321941,0.4475543333022821,0.0,0.019429168784639,0.0873812507495903,1.6666666666666667,0.0282732431076472,15.509775004326936,0.0,0.0907529069086473,0.0959446166787735,0.0842839755441063,0.0894639280784215,2.584962500721156,0.0899307058736586,0.0,0.0007457641937213,0.0083403523036104,0.1645391642056297,1.3333333333333333,0.0
251,372.0,0.0032073315597295,0.1554000529519372,0.6607755715158125,0.0,0.0287861556855477,0.0983796246691722,0.0006939573815897,0.0055608743808899,0.1167805069549135,0.0934141410650013,0.0585750623148528,0.0,0.0,0.1719983170482712,0.0,0.3840208528084471,0.3483424987706952,0.0959941478833408,0.459793464237914,0.0,0.0210987537276945,0.0915811969933731,1.6666666666666667,0.0305403426991638,29.01955000865388,0.0,0.0926614617830403,0.0972767476329258,0.0863955125151384,0.0945809375098964,2.4182958340544896,0.0921682946681295,0.0,0.0006577768473319,0.0082675584479081,0.1623119094999218,1.3333333333333333,0.0006360383939637
252,380.974477958,0.0149336189437264,0.0,0.0,0.0,0.0230898895910467,0.1525890709744954,0.0022082544378895,0.0072183065047403,0.3153409116391514,0.1487367174081851,0.116526173257585,0.0,0.0,0.0,0.0,1.0124687507447574,0.3269068581203488,0.1521472758266425,0.2785124370465271,0.0,0.0428466640152155,0.3269068581203488,1.181818181818182,0.0768907570016153,12.05374780501027,0.0,0.1476144055735615,0.1503470552058422,0.1530977172505745,0.1496240417103278,1.0957952550009336,0.1531397760574042,0.0,0.0008433153195486,0.0074339252670591,0.0,0.1818181818181818,0.0
253,497.331786543,0.0151406968558729,0.0,0.0,0.0,0.022891199002736,0.1565798930709368,0.002819344942347,0.0070047866214272,0.3160861689664503,0.1535029939877952,0.1206037041742588,0.0,0.0,0.0,0.0,1.0250920708612206,0.3286267327217884,0.1565550031261945,0.2818570539059761,0.0,0.0426987600427479,0.3286267327217884,1.181818181818182,0.0788068157430181,12.05374780501027,0.0,0.1526904519859799,0.1544739979978731,0.1578358382661518,0.1547516203379989,1.0957952550009336,0.1574990250999307,0.0,0.00074020839811,0.0068169732858128,0.0,0.1818181818181818,0.0
254,568.213457077,0.0153345666873138,0.0,0.0,0.0,0.0227111135406008,0.1604644938621041,0.0033188846185036,0.0068022867155247,0.316804075940623,0.1580976697919971,0.1246169763148896,0.0,0.0,0.0,0.0,1.0372320763088567,0.3303107172121529,0.1608031546787887,0.2850646476564049,0.0,0.0425424571396668,0.3303107172121529,1.181818181818182,0.0807456281782304,12.05374780501027,0.0,0.1575427046486062,0.1584786715874893,0.1623957875544257,0.1548879618756491,1.0957952550009336,0.1614095917281279,0.0,0.0006691626613334,0.0062670160980052,0.0,0.1818181818181818,0.0
255,620.417633411,0.0155147752413165,0.0,0.0,0.0,0.0225507648793508,0.1641643509221067,0.0037024980639065,0.0066193676175786,0.3175161692249676,0.1624185816597375,0.1284709012844352,0.0,0.0,0.0,0.0,1.048600794282988,0.3319414482161431,0.1648222167799028,0.288018179687176,0.0,0.0424029060758106,0.3319414482161431,1.181818181818182,0.0826747295523522,12.05374780501027,0.0,0.1620747597883359,0.162281814339463,0.1666861860549762,0.1611196606122797,1.0957952550009336,0.1654116442706927,0.0,0.0006362785302701,0.0057884822746421,0.0,0.1818181818181818,0.0
256,665.545243619,0.0156794738480091,0.0,0.0,0.0,0.0224077505749539,0.1676671957036243,0.0039814746299305,0.0064560852224851,0.3182001265018504,0.1664528647207916,0.1321389590149607,0.0,0.0,0.0,0.0,1.0592014032660115,0.3334970240234252,0.1685997700336852,0.2907431317242535,0.0,0.042273634575629,0.3334970240234252,1.181818181818182,0.0845624714148183,12.05374780501027,0.0,0.1662863262085317,0.1658708668047757,0.1706966359731579,0.1610591521323843,1.0957952550009336,0.1688060600979426,0.0,0.0006421035777898,0.0053765864869821,0.0,0.1818181818181818,0.0
257,736.517,0.013746039314861,0.0,0.0,0.0,0.0125866781893544,0.3151443198796808,0.0027366981271034,0.0042956715928069,0.0,0.3129933570560436,0.2824344768480167,0.0,0.0,0.0,0.0,1.7248044649668146,0.0,0.3154438572479421,0.2080978129818448,0.0,0.0438820668715679,0.0,1.0,0.1960854497452817,28.053747805010268,0.0,0.3141907218386961,0.3139466294564644,0.3152657614950118,0.3128762202435063,2.550340709546388,0.31498784479643,0.0,0.0021999463335656,0.0042110421610386,0.0,0.0,0.0
258,1301.0,0.013338326819701,0.0,0.0,0.0,0.0107419393146444,0.3623365160076223,0.0035959946011677,0.0046253948549801,0.0,0.3621235706745319,0.3341940303521308,0.0,0.0,0.0,0.0,1.830548217503656,0.0,0.3628062339779624,0.2223175249003718,0.0,0.0475823502654944,0.0,1.0,0.2355036262111094,20.05374780501027,0.0,0.3596364937214616,0.3639299570324326,0.3625393305589948,0.3641250941769371,1.823067982273661,0.3629269750671222,0.0,0.0025260938647956,0.0040435706012285,0.0,0.0,0.0
259,1164.72,0.0144984629291514,0.0,0.0,0.0,0.007270972591362,0.3192843631106431,0.0031524173047471,0.0034288910490382,0.0,0.3202365920221428,0.2876644139897406,0.0,0.0,0.0,0.0,1.7545751397257268,0.0,0.3195946195036286,0.2566389407714852,0.0,0.051330670047747,0.0,1.0,0.2021522376381394,31.30296890880645,0.0,0.3170721416288752,0.322281068489544,0.3189268717204901,0.3188228378723945,2.235926350629032,0.319493256506989,0.0,0.003671253528757,0.0075043885191158,0.0,0.0,0.0
260,1139.0,0.0051933859992209,0.0,0.0,0.0,0.015119099940824,0.4094377423967783,0.0008431404263411,0.0054971272247914,0.3518754279740313,0.4079591207095054,0.3813416121695939,0.0714285714285714,0.0872429689166136,0.0,0.0,1.780137813089873,0.0872429689166136,0.4085833756916299,0.3403058907202917,0.0,0.0483010086310803,0.0,1.0714285714285714,0.2706650729686652,86.60593781761293,0.3518754279740313,0.4069087966571649,0.4102454239586602,0.406296988740195,0.4075664056362358,3.09306920777189,0.4083412570139805,0.0,0.0033417169063855,0.0072366534915299,0.0,0.0,0.0
261,837.0,0.0150427309531338,0.0,0.0,0.0,0.0139379692336834,0.2514892232280497,0.0021515669900665,0.0047899509674468,0.7183245805675714,0.2500649527663173,0.2203064540451197,0.1111111111111111,0.1458055371932336,0.0,0.0,0.983178030956538,0.3878284746396664,0.253094598075665,0.3554407180577887,0.0,0.0467697633319658,0.2420229374464328,1.2222222222222223,0.1343831313268089,40.03910001730775,0.4432484668683016,0.249943771367687,0.2517615616775531,0.2515499695080289,0.2495177217238436,2.224394445405986,0.2498439597915696,0.0,0.0049778128930951,0.0045272069852607,0.0,0.1111111111111111,0.0
262,1189.0,0.0170639310620705,0.0,0.0,0.0,0.0151301734921764,0.2651725468434817,0.0036257979443674,0.0062890275655055,0.8944114445812478,0.267386173599506,0.2410526327665275,0.1,0.1908471656089705,0.0,0.0,1.606173615875257,0.4949309819675202,0.2681768415085908,0.4637308871361841,0.0,0.0419421042661762,0.3040838163585497,1.2,0.1380045711578281,9.219280948873624,0.5841579744017084,0.2645247690869097,0.2664311286926348,0.2701890607314628,0.2672569418089187,0.9219280948873624,0.266871969271582,0.0,0.0054689980276614,0.0036681514533708,0.0,0.1,0.0
263,1557.0,0.0148579615971452,0.0,0.0,0.0,0.0084950632753537,0.318108753189772,0.0016121476157098,0.0038820528616013,0.9444741084553466,0.3214375085059848,0.2943147985920997,0.1,0.1972831086705398,0.0,0.0,1.6700752969842991,0.5057043552026382,0.3202510262249923,0.4813077189837184,0.0,0.0452475726778056,0.3084212465320984,1.2,0.1837851963705182,9.219280948873624,0.6209092927977305,0.3174003774740566,0.320964733303801,0.3213919687307083,0.3274614498613749,0.9219280948873624,0.3194502166811199,0.0,0.0054655383519366,0.005900794401373,0.0,0.1,0.0
264,692.0,0.0178817208224279,0.0,0.0,0.0,0.0200314846809715,0.2297398439346505,0.0035247740857796,0.0069222816276969,0.8568030473270969,0.2299035073287184,0.2047340402907397,0.1,0.1843996912376776,0.0,0.0,1.5470398842919837,0.4833874381031899,0.2330208809617486,0.4485441917634515,0.0,0.0391948937717698,0.2989877468655123,1.2,0.1089211200669323,9.219280948873624,0.5561957081360261,0.2285948891409623,0.2292026026292287,0.2351902389355946,0.2271107627416634,0.9219280948873624,0.2310299817939562,0.0,0.0032461525297245,0.0013673849132432,0.0,0.1,0.0
265,807.0,0.0178250380955374,0.0,0.0,0.0,0.0194164709448514,0.2340848714935273,0.0036250655161848,0.0069142677459386,0.8616064009436762,0.2345120866540888,0.2092084767794585,0.1,0.1862540489735612,0.0,0.0,1.56309677650469,0.4875081884824129,0.2373758310758194,0.4506245572575106,0.0,0.0395483136164598,0.3012541395088516,1.2,0.1123754480429423,9.219280948873624,0.5597952620067657,0.2330182850170254,0.2337871511543038,0.2395223687225404,0.2309953384110771,0.9219280948873624,0.2353899121337653,0.0,0.003635145146086,0.0016843740177182,0.0,0.1,0.0
266,1020.88167053,0.0170762786316427,0.0,0.0,0.0,0.0151242504410174,0.2653561143840732,0.0036331085090203,0.006294037057916,0.8947551289902221,0.2675767747032601,0.2412654991860472,0.1,0.1910261789328411,0.0,0.0,1.6074908369437353,0.4955461655866422,0.2683701384983994,0.4632873357465355,0.0,0.042052859276955,0.304519986653801,1.2,0.1382050407453414,9.219280948873624,0.5842819312155928,0.2646898452054912,0.2666312445160358,0.2703774551609984,0.2672801237190487,0.9219280948873624,0.2670431180666703,0.0,0.0054856444859274,0.0036622206029408,0.0,0.1,0.0
267,823.665893271,0.0178678356278178,0.0,0.0,0.0,0.020032421682704,0.2296107973105404,0.0035145267576043,0.0069112801013935,0.856542975020542,0.2297695823821979,0.2045804021894738,0.1,0.1844658392080287,0.0,0.0,1.5476653778727003,0.4834504905794987,0.2328826375342358,0.4488558805583164,0.0,0.0391075694857385,0.2989846513714699,1.2,0.108769920231407,9.219280948873624,0.5560988642844029,0.2284787415055654,0.2290640682359686,0.2350520887099092,0.2271250004658343,0.9219280948873624,0.2309067286734799,0.0,0.0032298411803249,0.0013720894712235,0.0,0.1,0.0
268,1055.68445476,0.0175357360785057,0.0,0.0,0.0,0.0173551760596831,0.2488490432786721,0.0037871215399665,0.0067333732455656,0.8775381506793066,0.2501730865947059,0.2243758690831598,0.1,0.1888071035683525,0.0,0.0,1.5864788900511928,0.4918887526734935,0.2520574014387339,0.457147241659553,0.0,0.0407291907583796,0.3030816491051409,1.2,0.1243757112942131,9.219280948873624,0.5716556843118346,0.2480124947118975,0.2493297632639301,0.2541529247727531,0.2449206784476134,0.9219280948873624,0.2502303900682485,0.0,0.0047132380150473,0.0026914013808305,0.0,0.1,0.0
270,1451.52,0.0161369114240448,0.0,0.0,0.0,0.0122425737553011,0.4280186300339737,0.0028842494528713,0.0033885449361692,0.4498690327674794,0.4305414012746629,0.4052836514815767,0.0909090909090909,0.1171625908450266,0.0,0.0,1.6955282484968406,0.1171625908450266,0.4291488069209939,0.3507321697175336,0.0,0.0577559144626471,0.0,1.0909090909090908,0.2966015912444512,105.93568092584816,0.4498690327674794,0.4241947282856453,0.432796032713085,0.4290000987759543,0.4313437423795319,3.210172149268126,0.428692759937384,0.0,0.0056091241146709,0.0091994498916213,0.0,0.0,0.0
271,1444.7,0.0172772845152002,0.0,0.0,0.0,0.0092551528495239,0.3853713971712915,0.0012409499512633,0.0005314611349064,0.6471676458223045,0.3899975120092405,0.3609610977731431,0.0909090909090909,0.1010972522046688,0.0,0.0,1.5978904937273013,0.1010972522046688,0.387439957576119,0.3846450734891293,0.0,0.0538993123465082,0.0,1.0909090909090908,0.263258771956587,12.05374780501027,0.6471676458223045,0.382559192833048,0.3910149717560442,0.3881109814157569,0.3888571964417658,1.0957952550009336,0.3862065466618481,0.0,0.004948555515887,0.0086327495722872,0.0,0.0,0.0
272,1067.12,0.013473219016992,0.0,0.0018893312580388,0.0,0.0193732702541226,0.2172844892353605,0.0032338536564852,0.0068848771178161,0.5262590204169273,0.2191358293822848,0.186356915009047,0.1666666666666666,0.1882191658830862,0.0,0.0,1.0846804472330769,0.1882191658830862,0.2192284000803573,0.357929945566069,0.0,0.0474786808317478,0.0,1.1666666666666667,0.1055881913763092,31.01955000865388,0.5262590204169273,0.2201643229161985,0.2174786862038707,0.2182209121914178,0.2170264536963363,2.584962500721156,0.2178142330027165,0.0,0.0038206937770811,0.0063549422768701,0.0,0.0,0.0
273,1299.73,0.0158745635469921,0.0,0.0,0.0,0.0198751477672644,0.3098650247372346,0.0035123751838314,0.0059910857245514,0.5441119065436589,0.3128594095692483,0.2849992238639142,0.125,0.1361228425303842,0.0,0.0,1.3345287365300276,0.1361228425303842,0.3131049360035016,0.3104124782440696,0.0,0.0500723632217725,0.0,1.125,0.1946170733364325,44.0,0.5441119065436589,0.3082418751000026,0.3138034316766495,0.3130381387018973,0.3119388588672747,2.75,0.3109977738748309,0.0,0.0052787044578882,0.0060741429625928,0.0,0.0,0.0
274,891.49,0.0119472124085653,0.0,0.0,0.0,0.0118419634042986,0.3043544265421262,0.0035866371804304,0.0049839992611948,0.8126690562130974,0.3063707198308286,0.274426289533103,0.1428571428571428,0.1740635120781239,0.0,0.0,1.3811714353561018,0.1740635120781239,0.3034269732672319,0.425625857950311,0.0,0.0392345691621585,0.0,1.1428571428571428,0.172153230447375,84.60593781761293,0.8126690562130974,0.3051563895111758,0.3065443066623472,0.3041468676560343,0.3052609549139131,3.0216406363433186,0.3055378214081226,0.0,0.0007905650951294,0.009464343988565,0.0,0.0,0.0
275,1022.54,0.0095391025777596,0.0,0.0,0.0,0.0134767320769647,0.3052413749698081,0.0030983391013851,0.0054554203209016,0.8039810449588406,0.3076653960881909,0.2757795192577593,0.1428571428571428,0.1698557107952142,0.0,0.0,1.3582785437502358,0.1698557107952142,0.3046819458163926,0.4144704224993981,0.0,0.0406140777167921,0.0,1.1428571428571428,0.1746668430008797,29.30296890880645,0.8039810449588406,0.3061983227842902,0.3070831014293729,0.3048141088958552,0.3054490105063512,2.0930692077718893,0.3065313273956879,0.0,0.0005460327757724,0.0078656108744292,0.0,0.0,0.0
276,1051.56,0.0082648105265155,0.0,0.0,0.0,0.0137077385617143,0.3276680730952241,0.0029314120138367,0.0058648367867727,0.7949136160888689,0.3291201154176671,0.2986942697675538,0.1428571428571428,0.1710702443529952,0.0,0.0,1.3707879082297267,0.1710702443529952,0.3273265633234543,0.4058026170569095,0.0,0.0422402973914308,0.0,1.1428571428571428,0.1940528086864476,29.30296890880645,0.7949136160888689,0.32789455696222,0.3293051100054011,0.3266376261896193,0.3286680335268595,2.0930692077718893,0.3282304368420465,0.0,0.0014203306045235,0.0076659699212665,0.0,0.0,0.0
277,918.0,0.0123287635491768,0.0,0.0068537690352292,0.0,0.0051486987679132,0.2439093756456645,0.0010106142635581,0.0035581199627519,0.614571305315435,0.2453708479528273,0.2091764617555286,0.125,0.1340985719305348,0.0,0.0,0.8239074739648797,0.2990949149120058,0.2456038176683256,0.3068792417702172,0.0,0.0477008010176377,0.0,1.25,0.1316358553329786,40.0,0.3749022516438262,0.246580785107412,0.2439237243234956,0.2469530954873161,0.2436078247960514,2.5,0.244870215105693,0.1649963429814709,0.0025326478214291,0.0067094303273296,0.0,0.5,0.0
278,1100.0,0.010447130710352,0.0,0.0063906271496432,0.0,0.0036088344407464,0.279562041362921,0.0014584142919042,0.0028772356769143,0.667041223068998,0.2793681703853832,0.2473153197507338,0.125,0.1457641270147336,0.0,0.0,0.867801481673868,0.3259532652541019,0.2811320976271701,0.3161120319392148,0.0,0.046420325970747,0.0,1.25,0.1557141757556501,40.0,0.4081810371925199,0.2800035504762028,0.2800298959462877,0.2804975025340918,0.2808376559132071,2.5,0.2790308224255898,0.1801891382393682,0.0024719285839546,0.0057606227512692,0.0,0.5,0.0
279,395.15,0.0022875820140921,0.0,0.0,0.2820512560863319,0.0089577574356021,0.1423805231453668,0.0011149113567711,0.0030772724244834,0.2820512560863319,0.145962035172345,0.1024656131932334,0.9090909090909092,0.0,0.0,0.0,1.405935861207432,0.143755430322067,0.1439176730634177,0.4819182139182374,0.0,0.0077057752384253,0.0,1.0909090909090908,0.0277194875959701,28.053747805010275,0.0,0.152778327634186,0.1393580738851922,0.1477860742573488,0.1442899138806054,2.5503407095463886,0.1447309939892555,0.143755430322067,0.0016680297624151,0.0004185936294353,0.0,0.3636363636363636,0.0
280,1551.0,0.0031361314577872,0.0,0.0,0.0,0.0037799887813074,0.3335727489529538,0.0006037195644386,0.00276248474867,0.2735106110418506,0.3336431372957114,0.3106440091506129,0.0,0.0,0.0,0.0,1.9413945112819784,0.2759764980351903,0.3337635511138059,0.4859855656779889,0.0,0.0228301094655,0.2759764980351903,1.1111111111111112,0.1726028174008178,11.019550008653876,0.0,0.3322020446551887,0.3347098245455651,0.3330709925247321,0.3301365665754814,1.224394445405986,0.3332699476421865,0.0,0.0015940829853417,0.0034718178490086,0.0,0.1111111111111111,0.0
281,1940.0,0.0014911403863416,0.0,0.0,0.0,0.0057448700677021,0.4133228071860205,0.0014129351732372,0.0017084991780046,0.288280535483911,0.4124082086029659,0.3915916511445703,0.0,0.0,0.0,0.0,2.117875477536046,0.2927299534663861,0.4131983582728761,0.5104571481200033,0.0,0.0207975849653571,0.2927299534663861,1.1111111111111112,0.2466328955461814,11.019550008653876,0.0,0.4120312842017121,0.4133911822634442,0.4126859828166284,0.4141116315978641,1.224394445405986,0.4130639782615198,0.0,0.0016361954845884,0.0014573184255066,0.0,0.1111111111111111,0.0
287,439.69,2.501853776554201e-17,0.0,0.0,0.6442688742634067,0.0,0.0930926578269681,1.2018516789897277e-17,1.5515838457795457e-17,0.6442688742634067,0.095074861355566,0.0429108579421957,2.5,0.0,0.0,0.0,1.2885377485268137,0.6442688742634064,0.0945137864594259,0.7404804896930608,0.0,0.0,0.0,1.25,0.0049789054873377,3.245112497836532,0.0,0.1045611781539402,0.0892921843618011,0.0974471531357967,0.0936253641232922,0.8112781244591328,0.0940369087667736,0.6442688742634064,6.938893903907228e-18,1.3877787807814457e-17,0.0,1.0,0.0
288,428.22,0.0015833063943942,0.0,0.0002307254039401,0.5010828911027373,0.0044858140479941,0.0975058810620641,0.001482016115282,0.0020428111154104,0.5010828911027373,0.1034674684882841,0.0507850613314681,2.0,0.0,0.0,0.0,1.2382213869557026,0.3985522389586227,0.09852801247475,0.6190209971458717,0.0,0.0015167731255434,0.0,1.2,0.0070779323299601,19.219280948873624,0.0,0.1108971692881247,0.0948020712186537,0.1048049879882897,0.099760395387257,1.9219280948873625,0.1026166080770522,0.3985522389586227,0.0011168986537258,0.0013554968696072,0.0,0.8,0.0
289,535.7488396466955,0.00216918533656,0.0,0.0,0.0,0.0089046123121164,0.1867239292626596,0.0018938780151053,0.0018141388106467,0.5018303702034806,0.1832839717192474,0.1520913277412727,0.0,0.0,0.3495441228893885,0.0,1.4422522978809738,0.3495441228893885,0.1839736179425564,0.5387890625313263,0.0,0.0067217139651223,0.0,1.1666666666666667,0.0488059311538035,7.509775004326936,0.0,0.1869192465260907,0.1838942692980528,0.182905342852603,0.181329830803286,1.2516291673878228,0.1853147163850356,0.0,0.0009777682984063,0.0035929019460385,0.0,0.3333333333333333,0.0
291,528.6491725763959,0.0032915308380677,0.0,0.0,0.0,0.0084003008712554,0.2115076773865379,0.0011586764481591,0.0020221959620673,0.5238533382711065,0.2106930515347882,0.1817763292103821,0.0,0.0,0.3698217772199342,0.0,1.527135760583847,0.3698217772199342,0.2093288275367408,0.5488260488448402,0.0,0.0076187633353759,0.0,1.1666666666666667,0.0663569562325838,7.509775004326936,0.0,0.2107933704990988,0.2112694797094233,0.2090912078234224,0.2158931154068126,1.2516291673878228,0.2115308792503733,0.0,0.000901926962328,0.0027360128994009,0.0,0.3333333333333333,0.0
293,476.013006215027,0.0038786512760417,0.0,0.0,0.0,0.0077416675645438,0.233042018780916,0.0003471205343121,0.0019237541213627,0.5439917572377756,0.2337286601102942,0.2068823595929406,0.0,0.0,0.3883235183668754,0.0,1.6059903285672934,0.3883235183668754,0.2325267053474316,0.560497418953378,0.0,0.008163877026467,0.0,1.1666666666666667,0.0829352382991958,7.509775004326936,0.0,0.2322002853647681,0.2342813846824208,0.2323973775985353,0.2316425945323055,1.2516291673878228,0.2330105176665162,0.0,0.0007813028829579,0.0020589277609923,0.0,0.3333333333333333,0.0
295,447.9580992955893,0.0039626060277608,0.0,0.0,0.0,0.0076448250761014,0.2368003387171461,0.000216111079824,0.001899954388004,0.5472357074697527,0.2376164999265713,0.2111596567030546,0.0,0.0,0.3911661380717424,0.0,1.6180451662467727,0.3911661380717424,0.2365649141131114,0.561897975894564,0.0,0.0082668050614241,0.0,1.1666666666666667,0.0859266263730555,7.509775004326936,0.0,0.2359387939605028,0.2381916765569357,0.2364283819891092,0.2316881235132027,1.2516291673878228,0.2365908167036959,0.0,0.0007547109235284,0.001953642391697,0.0,0.3333333333333333,0.0
297,459.2476582304786,0.0014315367034292,0.0,0.0,0.0,0.0095108553084877,0.1525308416645622,0.00145956367392,0.001146286045525,0.4861222498941568,0.1494154328603099,0.1130575095538907,0.0,0.0,0.3263128177599699,0.0,1.351696904460496,0.3263128177599699,0.1524233730204582,0.5345689873325562,0.0,0.0054724305002826,0.0,1.1666666666666667,0.0295948578004426,7.509775004326936,0.0,0.1572287614657698,0.1471662339892709,0.151476519025868,0.1502004611551892,1.2516291673878228,0.149361892503894,0.0,0.0014471812417624,0.0050241125312417,0.0,0.3333333333333333,0.0
299,427.9,0.00046781423452,0.0,0.0,0.3824460861736602,0.0034726485021846,0.1007438580569381,0.0003754818271107,0.0006050456133883,0.3824460861736602,0.1088761242635755,0.0552042908041881,1.6666666666666667,0.0,0.0,0.0,1.3946091563389087,0.3365680073866415,0.102021472007369,0.6201411417904537,0.0,0.0011563857604234,0.0,1.1666666666666667,0.0080855270963652,11.509775004326936,0.0,0.1161789668814094,0.0980006034157175,0.1105583511884439,0.0997709475508728,1.918295834054489,0.1076292284358042,0.3365680073866415,0.0006318064995622,0.0020049269904307,0.0,0.6666666666666666,0.0
300,446.98808563898143,0.0050433545377805,0.0,0.0,0.0,0.0140978422108727,0.1350238434035695,0.0016086344177843,0.0023819360209498,0.3324472201911727,0.1359565569676717,0.0962691477089446,0.0,0.0,0.2868439384359267,0.0,1.4265080922358588,0.2868439384359267,0.1371081101781772,0.4880909533164364,0.0,0.0050684064991724,0.0,1.1428571428571428,0.0225402550110953,13.651484454403228,0.0,0.1440325513944791,0.1307651611482907,0.1368779264039103,0.1381354156564511,1.950212064914747,0.1343090879592732,0.0,0.001432363871297,0.0058865346925154,0.0,0.2857142857142857,0.0
301,389.09290804449154,0.0030308405311759,0.0,0.0,0.0,0.0147670959220721,0.1536204517361108,0.0003909413847492,0.0023189793668261,0.3530970238118819,0.151083051155954,0.11583037198802,0.0,0.0,0.2959047021386783,0.0,1.4943493993332169,0.2959047021386783,0.1541288302087255,0.4981554548790218,0.0,0.0064584735366651,0.0,1.1428571428571428,0.0307172864323565,13.651484454403228,0.0,0.1586171661869959,0.1489283199457163,0.1515771056312002,0.1497506698283759,1.950212064914747,0.1505927433911748,0.0,0.0010154076440638,0.0055103486786454,0.0,0.2857142857142857,0.0
302,485.6431846200856,0.0018297451513973,0.0,0.0,0.0,0.0147905352991996,0.1686609554913876,0.0008183412175638,0.0020751562895068,0.3670455714405179,0.1651380253314646,0.132446272189937,0.0,0.0,0.2970443017423553,0.0,1.5168987731828485,0.2970443017423553,0.1674860417560425,0.5019262912687663,0.0,0.0075510599717393,0.0,1.1428571428571428,0.0386327001702386,13.651484454403228,0.0,0.1709798863939448,0.1645155675334268,0.1646020429787609,0.1667019224868631,1.950212064914747,0.1658777620526104,0.0,0.0011612215247529,0.0052826067802443,0.0,0.2857142857142857,0.0
