id,target,pesm_0000,pesm_0001,pesm_0002,pesm_0003,pesm_0004,pesm_0005,pesm_0006,pesm_0007,pesm_0008,pesm_0009,pesm_0010,pesm_0011,pesm_0012,pesm_0013,pesm_0014,pesm_0015,pesm_0016,pesm_0017,pesm_0018,pesm_0019,pesm_0020,pesm_0021,pesm_0022,pesm_0023,pesm_0024,pesm_0025,pesm_0026,pesm_0027,pesm_0028,pesm_0029,pesm_0030,pesm_0031,pesm_0032,pesm_0033,pesm_0034,pesm_0035,pesm_0036,pesm_0037,pesm_0038,pesm_0039,pesm_0040,pesm_0041,pesm_0042,pesm_0043,pesm_0044,pesm_0045,pesm_0046,pesm_0047,pesm_0048,pesm_0049
mg4si3_struct_02.vasp,-44.90087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307100813081377e-268,1.1717424817064384e-194,3.1606144275514505e-133,1.8265537048955806e-83,2.2615956434714842e-45,5.99955524765186e-19,0.00034099243182695714,0.4152331408983148,1.0833302294081903e-09,6.055518015947737e-30,3.2083483162342072e-34,4.5527771748797005e-12,0.1384180937938502,0.00901635324115476,1.2583184289591887e-15,5.264010335722442e-37,7.850284322283722e-14,0.03115472541886373,2.1954041369464665,0.011583324572409105,0.21067098458712447,0.6511045461709268,0.14102511102241003,1.4105654481000724,0.8183542896562332,0.9902439163369006,0.7839580738551271,1.017831788841636,86.7823893714299
mg4si3_struct_03.vasp,-44.785261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442900117901018e-246,4.088104149811803e-176,5.557559096001932e-118,1.6187053888687842e-71,1.0101203505491111e-36,1.3505168718899602e-13,0.03868552479121737,0.023742068646936315,3.121836867729025e-14,8.794748793624152e-38,1.16222044601921e-28,6.2312275652054675e-09,0.7157812171184644,0.0001761605139927826,9.288774608678103e-20,5.961243702936039e-24,1.290778449899925e-06,0.8674960051241032,0.847384474834848,0.615168699275881,0.23678204933800864,1.5909673775228355,0.6098148573121506,1.6099534885900773,1.6071573356153277,0.2977633603740207,0.7377160523487957,1.2330931531494258,86.37476905120175
mg4si3_struct_04.vasp,-44.693971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1760512621978883e-257,4.599381861667817e-186,3.853845227309635e-126,6.9184794495039715e-78,2.6610229890324667e-41,2.1928462522252348e-16,0.0038715896880487034,0.14645090208704614,1.1869061029792381e-11,2.0609253438206483e-33,3.703743153834024e-39,5.1142624202142775e-15,0.01513027217459893,0.09590297014470564,1.3023837231014497e-12,3.7893737931003987e-35,1.0131062288887303e-66,3.0644740645113626e-33,1.9964079090814648e-11,0.2794413083801023,0.008403177090490375,3.9211273895726047e-10,0.5765651202879302,1.1120970999293345,3.126064732923975,4.545539160814547,0.028401626670609036,6.093498014252441,0.20486402254985492,85.76917081487073
mg4si3_struct_05.vasp,-44.623296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2390843809350388e-287,1.1985321562548577e-211,2.4838197931729606e-147,1.1028388629208273e-94,1.049121108399729e-53,2.1382612893973106e-24,9.337218187368677e-07,0.8735662082638038,1.7510386411639368e-06,7.519989238321936e-24,6.778480549795783e-48,1.5811852259267568e-20,7.902402744773444e-05,0.8461690897848689,1.9412288580097808e-08,9.541527496084096e-28,8.336772093383174e-45,9.225882407040544e-19,0.0002235008137942078,0.7459789569625631,0.979392232073112,0.5295472080071553,1.0039178912262279,1.3657602516237373,1.426780042634615,2.055331317778704,2.692675549737251,2.276855002154911,0.971859566755208,85.9783180001114
mg4si3_struct_06.vasp,-43.27971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4932980975891451e-296,2.6422177240862453e-219,1.0016414224893742e-153,8.135374245944382e-100,1.415677668540096e-57,5.278041633427116e-27,4.2160215979211486e-08,0.7215300573513126,2.6456209027711246e-05,2.078367698380101e-21,3.641226471671061e-49,2.823578535302586e-22,1.1938801611279623e-05,1.081541489954924,2.0991681024767303e-07,8.729167714182963e-26,7.777142239976706e-56,1.2052597872441958e-42,3.0558628945085596e-17,0.0020847037988575524,0.6902173309535591,0.7805611513289669,0.33145470227618584,0.4937612989274584,1.6120316079429606,1.5975333428226566,2.820556841315707,2.0414940908607115,0.32034395162656276,85.77613144229862
mg4si3_struct_07.vasp,-44.612599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410786024764392e-307,3.1498560370974484e-228,3.3158258549290837e-161,7.478496717473227e-106,3.613753175217615e-62,3.741314785994121e-30,8.298729321722002e-10,0.39438513182959395,0.0004015605619469882,8.759980873532857e-19,4.0942734843004215e-45,2.29724773429312e-24,1.1167126368088283e-06,1.1630452572350534,2.5952152451377905e-06,1.2407141577145214e-23,6.783616560823716e-44,3.470131933765392e-18,0.00038033196877446834,0.5080799065025938,1.0298485021076795,1.0008937596066743,0.4982355881652313,0.890625714765898,0.54991801034886,2.422731585650153,1.1870705110047275,1.9782860171746828,1.976608705773645,85.8932013410454
mg4si3_struct_08.vasp,-43.828192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.934390729865727e-296,1.229406717360506e-218,3.624497520220976e-153,2.2893996775800744e-99,3.098253955511385e-57,8.983260495423392e-27,5.5804928916417055e-08,0.7427329827994629,2.1179438704285293e-05,1.2939508121538164e-21,1.939149459088337e-49,4.0265804239839414e-22,1.4153861841841853e-05,1.0659457723813157,1.7199540956319456e-07,5.945935390087542e-26,1.2824826580374924e-29,9.975916815913364e-10,0.16625538546259266,0.019711756602360457,1.0484750980553645,1.0996484790677146,0.8031780738004912,0.8391365987485885,1.1689585899905808,2.5180349326499574,2.905174346981002,1.078871725821428,0.00825417104416707,85.90437880493418
mg4si3_struct_09.vasp,-44.548599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089004175051997e-289,2.066755418986904e-213,8.403693615899517e-149,7.321042380452124e-96,1.3664609230472385e-54,5.46440773498281e-25,4.6817752710126414e-07,0.8594084400572823,3.3799498051741544e-06,2.8480163101523034e-23,1.6496250963819895e-48,6.311861811340589e-21,5.175909532600925e-05,0.9093633708340259,3.42302303674866e-08,2.7606018339107156e-27,4.3234703502732544e-45,6.095889709774293e-19,0.00019638788569140793,0.9286119236101755,0.5657080486622877,0.4757729060084242,0.7468765845641225,1.1725315487922299,0.981276554473273,2.1385157607816727,1.5967022166786875,2.1885266305518756,1.2926563984957296,85.79159330648983
mg4si3_struct_10.vasp,-44.535186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77339953271056e-310,3.9584055305187933e-231,1.2104579763007307e-163,7.930502995946525e-108,1.1132003536713238e-63,3.3478618070645723e-31,2.1571646525605707e-10,0.29779722934993275,0.0008808046435116181,5.581618164987057e-18,7.675886908819862e-44,3.893362038470598e-19,0.0003322293978942568,0.6073973786841559,2.379191242903459e-09,1.1475703503421352e-07,0.5590047259970577,1.51479738384071,0.06627971070422473,0.23945024405379214,0.7136619575656905,1.2937010900798964,0.9230835785965015,0.6089025278932553,0.2071543183566714,1.274594382836292,1.0395610546397127,0.9726774814273358,86.78453443343244
mg4si3_struct_11.vasp,-44.472144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614820487526891e-295,4.086051436021416e-218,9.895608585767042e-153,5.134554562822938e-99,5.70800865539846e-57,1.3595276912062727e-26,6.937661048650313e-08,0.7585071569358,1.776756337603534e-05,8.916977045058952e-22,1.3327912955978153e-49,5.310350075105184e-22,1.6155072717190383e-05,1.0529706534408545,1.4704328716932555e-07,4.3994230247105723e-26,1.5551182577910076e-51,4.0780570703330304e-23,2.291250850691753e-06,0.27847386495591586,1.0642399317593794,1.1654653580579233,0.3091457261003541,0.23894658826732576,2.01543209868201,2.0687097116531676,2.4174588348132193,1.8078191703052486,2.000224073256217,85.95575957475862
mg4si3_struct_12.vasp,-44.393716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.614255969363522e-265,2.7364634126752013e-192,2.8576475744751815e-131,6.393656119434762e-82,3.0648658215867936e-44,3.1477138362824986e-18,0.0006926288946813017,0.32653335648995724,3.2981931470310777e-10,7.137501336277223e-31,2.972929696950705e-41,2.6198425598127004e-16,0.004946378343034804,0.20008800593716305,1.7341088926196038e-11,3.219980633947012e-33,1.1914983930094863e-60,3.613678452660836e-29,2.3830069755332936e-09,0.3462291726465584,0.09043400630163025,0.6332489369233378,0.3039009094143326,0.5409787762079159,2.2166261958822435,1.476915728996877,4.26505591730611,0.028249686645812896,0.00012553982297867718,85.76710158471842
mg4si3_struct_13.vasp,-44.391618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.336688404944145e-265,4.219449433990422e-192,4.08545370134331e-131,8.475130318247325e-82,3.766813009693311e-44,3.586933487844889e-18,0.000731802975151652,0.3198796432825258,2.9957158721150987e-10,6.010854603836047e-31,3.441834536778202e-41,2.869176233782936e-16,0.005124435681943131,0.19609045465689717,1.6076386752281e-11,2.8238525945172564e-33,1.3285978501548333e-60,3.8996323703076054e-29,2.4859176735478887e-09,0.34884631988478293,0.09099784188396959,0.6320165466224645,0.31794922123553215,0.555395176891271,2.222083783484615,1.5144695540459225,4.300291179343056,0.02894515624182793,0.00012553982298062097,85.76710094959529
mg4si3_struct_14.vasp,-44.402693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.865953593990726e-300,4.868612818186038e-222,5.147460149880811e-156,1.1660101561482001e-101,5.658916144225694e-59,5.884177551664749e-28,1.3108707239916247e-08,0.6256847141448025,6.398420980391444e-05,1.4018826530314337e-20,8.409600199082899e-43,2.8274720550233134e-17,0.0020367901064486634,0.31435170290152936,4.6993956125232967e-07,0.8894345558228852,0.3539722768083021,1.1014377274024856,0.3301276206895458,0.38897402800726444,1.166458167474437,0.08672967286568925,0.40986026565652794,0.727071979602049,1.0176482161925915,0.8477798767416657,0.4566018209473047,0.5584236096489602,86.77104564601493
mg4si3_struct_15.vasp,-43.120905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24364813762997e-309,2.4027560381847013e-230,5.512977125717086e-163,2.7100935891803057e-107,2.854328621332772e-63,6.4408804908616516e-31,3.1139246167375664e-10,0.322546648555968,0.0007158113127631962,3.403503228874787e-18,3.4671717970975574e-44,7.202009305195212e-25,6.205684448998742e-07,1.1456376664120145,4.5313380676261575e-06,3.8399646856575584e-23,6.971965476551805e-52,1.3035119575997327e-26,4.0160079114983166e-08,0.265832672146878,0.3188276747375428,0.8492107603520974,1.3503023442124702,1.1426633930587817,0.5769064086590889,2.156845268008527,1.8040023425137297,1.0574689898121605,1.1123592886796765,86.21416916337236
mg4si3_struct_16.vasp,-44.354794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1469656504289264e-290,2.996419078115031e-214,1.6771668913521816e-149,2.0112756353008444e-96,5.1675952432314174e-55,2.8446377701795375e-25,3.3549576289940556e-07,0.8477517448647743,4.589569281728115e-06,5.323493805651096e-23,8.423044835224358e-49,4.070653575768948e-21,4.221467145853075e-05,0.9379598925720593,4.46505392127819e-08,4.5539759503251306e-27,2.2641594881921123e-53,2.4913422884767317e-24,6.295810205265428e-07,0.9242228140222575,0.8351844392140176,0.5494526907552622,1.0766737766345014,0.7621310664695331,1.8340537128316792,1.7254893973188188,1.9338143991121324,2.1420549127064468,1.0332881779731777,85.957386637285
mg4si3_struct_17.vasp,-44.32805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3011225539612723e-265,7.879911832236515e-193,1.0224594577344055e-131,2.842447289934276e-82,1.6930131386920951e-44,2.1604778701888533e-18,0.0005906917442617827,0.34601391552666505,4.342579862898186e-10,1.1676794803982241e-30,1.1586482014548778e-33,9.603953120921634e-12,0.17055719946288664,0.0064895064180885784,1.3041159058055766e-10,0.19144255500963378,0.28731485656316924,0.39137541089013317,0.20507642533505765,0.478213512979992,1.3377301643451516,0.6416408228079298,0.21732292801954625,0.642641461421377,1.2596090398703335,0.8986468584976054,1.3169154814137725,1.1728980700547174,86.98616924195039
mg4si3_struct_18.vasp,-43.770659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657809488875179e-298,8.274113612144456e-221,5.518749700695378e-155,7.886449014401193e-101,2.4145927244857227e-58,1.5839003712105114e-27,2.2260423304004765e-08,0.6702866377854024,4.324235024878798e-05,5.976949735542197e-21,1.774228226858083e-48,1.265934872756568e-22,8.106775311265831e-06,1.1122604480538936,3.2695383586915267e-07,2.0591499089804958e-25,1.100311719999294e-38,5.757396183573693e-15,0.006482224778874203,0.5282399333766438,1.6035114090372284,0.5693525407558213,0.06108146658058394,0.5556331737177783,1.3744607126328139,1.9569457635070457,2.25823978691381,2.523282242042581,1.2449614777197158,86.12597317925842
mg4si3_struct_19.vasp,-44.324284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328636854760926e-302,1.6472670674532575e-224,4.3756575137102284e-158,2.490257250761887e-103,3.0364538837408804e-60,7.932512244550154e-29,4.439932808492096e-09,0.5324313627521461,0.00013679570012809213,7.530136496216035e-20,1.3143072292387574e-35,6.972525944303211e-13,0.07927988821105302,0.21579298109001308,0.003763693071651323,0.9537085923662342,0.6362318880160027,0.5279314401188309,0.6716609418680743,0.3134022947294878,1.1777448223658382,0.6512732803847984,1.2505076797354393,1.0822549527704282,0.6251715374189708,0.34737801105974114,1.311959095061741,85.84719068770266
mg4si3_struct_20.vasp,-44.314055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.967447765569187e-298,6.388379889724704e-221,4.444263925976512e-155,6.624155748984618e-101,2.115352818579322e-58,1.4472937178122214e-27,2.121544402210669e-08,0.6662989968438835,4.483403002583719e-05,6.463503411945412e-21,1.4359297275594683e-34,2.846622981544432e-12,0.12090612458532553,0.011002420413542106,0.000541263302239748,0.2781570284466435,0.8520021200312369,1.0274630789323196,0.2271121466725467,1.2731053123082998,0.9542785167654769,0.7658781083549198,0.5712449713504594,0.5667700308994486,0.0038299717747055434,1.833926261853194,0.9569991070285545,86.78607662888378
mg4si3_struct_21.vasp,-44.298937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142581474964156e-264,2.0974112196805106e-191,1.5343973267000584e-130,2.4049921583003253e-81,8.076274681459639e-44,5.810721797611422e-18,0.000895716696987463,0.2958236164270448,2.0932283072463278e-10,3.1733789858798265e-31,3.143282644126527e-33,1.710165919556838e-11,0.19934926813379433,0.0049786618357722445,2.6639875888843087e-16,3.597311083290173e-27,2.0485271435713508e-08,0.2745646230132584,0.3133527212310201,0.5304157713332257,1.200093422877213,0.6098001274689888,0.9465912780197244,1.2444926555451188,0.5054208194374015,2.0287453543228917,1.3622237134934163,0.303478857075148,86.12998351888614
mg4si3_struct_22.vasp,-44.259519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.499027006048816e-291,1.840317678829511e-214,1.1165002889449616e-149,1.4512641480161246e-96,4.041621866304729e-55,2.411495609832601e-25,3.082753914131315e-07,0.8443311756039055,4.954597483389756e-06,6.229103046755491e-23,7.111087874893696e-49,3.6433124764567686e-21,4.008707142053205e-05,0.9450043850895716,4.77292821756426e-08,5.164848263870161e-27,1.5475800872381246e-43,5.874924115710133e-18,0.0005301424917789374,0.24759549284986174,0.09652417933481833,1.2935802575163438,0.4485909607929342,0.6480132342364424,1.1518050086927811,1.6979978062060428,2.2075071527870667,2.304053917642445,0.6867460275448423,85.77006873815604
mg4si3_struct_23.vasp,-43.613827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268882990151559e-281,3.7928640835960744e-206,9.428807520729756e-143,5.021897512369965e-91,5.730605412375864e-51,1.4010536022582267e-22,7.338893437169125e-06,0.8236221113902709,1.9803730075639298e-07,1.0202053209576847e-25,9.023535073122766e-38,3.553976565832087e-14,0.029989829321080855,0.05421943822787568,2.1001853178753924e-13,1.74293747616337e-36,3.5203488400877623e-19,0.00021407822861388694,0.8119804097755977,1.2478682547137885,1.046783141195816,0.620111535210912,1.2515406047820938,1.497631421090217,0.7482269623356578,1.5616322800244655,1.2404194081486863,0.5700752347044635,86.18054270778988
mg4si3_struct_24.vasp,-44.161165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8424140895068327e-244,6.963346348767687e-175,5.6385876141134545e-117,9.782373806557471e-71,3.636133002495069e-36,2.895721908316458e-13,0.0494078013831807,0.018061582126525665,1.4146129746834976e-14,2.373783293998513e-38,2.6685462389668265e-28,9.777920664404924e-09,0.767608669553379,0.00012910849486474959,4.652553227840781e-20,9.443434411982097e-11,0.12531179819960153,0.571042050829869,0.8476055784644205,1.4539547418358547,0.44716553091027433,0.5796956136443187,1.2368153232750494,1.6730902674349704,1.338706942255016,1.6872452954652668,1.1277195326632667,0.9307268368858898,86.05181050572705
mg4si3_struct_25.vasp,-44.077713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.955998019555852e-271,2.530597085349254e-197,1.9724597168322724e-135,3.2939337992050165e-85,1.1785368754955279e-46,9.034270090789564e-20,0.0001483763043299129,0.5221047139972476,3.936155654775989e-09,6.357823967205567e-29,4.890291848202727e-35,1.5132484820869416e-12,0.10032456858192691,0.014250363413451695,2.1126501931391647e-06,0.5847261923333773,0.006581921298010612,0.8384415869743781,0.3521537599687583,0.7339826925654294,0.11965746754332446,0.34208984924508706,0.8562670919412534,0.6621966745253436,1.337406378268352,1.3610215055835218,2.6380321459586455,0.6523060435208028,86.77278678832586
mg4si3_struct_26.vasp,-44.043769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2983773193775116e-244,5.18019403030484e-175,4.428052066684399e-117,8.10962917216443e-71,3.182078269694289e-36,2.6751140664185565e-13,0.04818316647604933,0.018593877046292,1.537326655593999e-14,2.723227632613534e-38,2.447146231175978e-28,9.330556601104678e-09,0.76221372875389,0.00013340360542287553,5.002417703006449e-20,1.392555715043708e-20,3.529962663359203e-05,0.6975793325318347,0.2758756800500369,0.7976526268054445,0.5083503616460364,0.5592506033424416,0.8748330756203585,0.5713265219989178,2.1372019412294527,1.9335737993961337,1.3210965455867263,0.5201482687475363,86.57450208044644
mg4si3_struct_27.vasp,-88.020719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515838987097074e-256,6.881522242121761e-185,4.0328101550345044e-125,5.063521091050644e-77,1.3621315544017125e-40,7.850676270543622e-16,0.009694304790744927,0.2564766637407061,0.00028158190530524287,1.4195372266818733,1.3010468952144518,1.8289255510087468,3.667481823208636,6.864294178995358,3.5716454715475803,1.7821681507179588,1.8214113742491158,3.355769648349131,2.1440605359403064,0.86697524404997,1.4120308833917874,1.5157120851306802,1.5457498369710885
mg4si3_struct_28.vasp,-43.967332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.689885894e-314,3.368408206555247e-234,3.161193811598213e-166,6.356222840111693e-110,2.738222225184379e-65,2.527317781199052e-32,4.997727812604919e-11,0.21174196145852905,0.0019220418914095386,3.738009074219307e-17,1.5575408247261465e-42,8.575751206089565e-26,2.0799700642921738e-07,1.0808454061156185,1.2033491699105056e-05,2.870392783873786e-22,5.421432950713573e-37,5.98094853385502e-14,0.014166204424677295,0.5514314337252819,0.9138324077124423,0.954845451475219,0.8241614637866241,0.9570490977010256,0.8588131576856672,1.7510892647662404,1.129812123003771,1.9003813995370151,1.6366767575639225,86.09680326654112
mg4si3_struct_29.vasp,-43.87122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202822890103672e-297,3.030600093605197e-220,1.6359768938000722e-154,1.892113933308194e-100,4.688554701375195e-58,2.4891569193427074e-27,2.8313082189453996e-08,0.6899912900500808,3.6026465195703014e-05,4.030150660077022e-21,2.2488908750055965e-34,3.70024812239946e-12,0.13044123341457006,0.009851912174768263,3.0163104987079834e-07,0.7830450345557127,2.1021634468770483,1.7521373811234138,0.5615599576169807,0.4286140238591319,0.533576574663943,0.3189099677472813,0.3392602122610928,0.6319681077281435,0.9439182987517634,1.74750535114671,0.30700178536587525,86.24640376437453
mg4si3_struct_30.vasp,-87.577892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.633873229716702e-285,2.509322511264486e-209,2.394569684781455e-145,4.895759355765835e-93,2.144540390231905e-52,2.01265799559107e-23,4.046945173977912e-06,1.743438402463533,1.5896521389139715,0.8637174956871048,2.44806703833168,4.939997007509729,6.48343080361221,3.8436601002749664,3.0363175758204384,1.8553044618303718,2.069935929615274,1.431832334925008,1.0081273172669514,1.4820654167083522,0.6488425938219744,1.0059372330494933,2.53161923198665
mg4si3_struct_31.vasp,-87.563198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1917433122518924e-306,4.618036080053572e-228,3.834012625247724e-161,6.819806856311366e-106,2.599132645619379e-62,2.1241249882611353e-30,3.805332718301376e-10,0.3742291872351898,0.7627379735654759,0.6377775870827797,2.882195848445006,5.1865161115116925,4.034045331180782,2.336105974458109,2.189701496975993,2.918247158664162,2.256122921835673,2.059874641545944,0.6609435586221586,1.4989802472208023,1.2219913474685733,0.981364463192606,0.5570978331311581
mg4si3_struct_32.vasp,-43.752114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4267003868236783e-279,9.594138143465424e-205,1.3822950126622553e-141,4.266945539486536e-90,2.821987227292013e-50,3.9986608699855537e-22,1.2139357095924779e-05,0.7895840855078393,1.1003292825389828e-07,3.285250880773435e-26,1.66187501065111e-45,5.4672515403011435e-19,0.0003853553021811115,0.5819359769460567,1.8828280552839508e-09,1.305171853988007e-29,2.137390733048083e-49,1.0286551321925892e-21,1.0606638334706528e-05,0.302320628857867,0.5682293428132439,0.5416907268044416,0.3667030425462826,0.6297988334745233,1.8885818659422697,2.4511787089526584,2.4978971024227827,1.159683274736912,1.0948603994456343,86.09493649722047
mg4si3_struct_33.vasp,-87.414241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8143643031111556e-247,2.219499080146024e-177,5.817106716896593e-119,3.266485074298264e-72,3.9298494229362515e-37,1.0129610057431619e-13,0.05594111646832433,0.06618980737934202,0.004986177142993018,2.398028383192511,0.7821059229069558,3.149640837357529,4.487611958021751,6.0166340254490365,3.5635661899147086,2.5086519628029746,2.3656368257784717,2.5129412582373507,1.0734048199328545,0.5554768576842539,0.11368554936059391,0.7437726082760188,1.1012948938136575
mg4si3_struct_34.vasp,-87.354216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7487363090364404e-305,8.841723332560888e-227,6.093437323133953e-160,8.997241144756225e-105,2.8462822080126266e-61,1.9291595207398232e-29,2.8014309368407635e-09,0.8736157353198303,2.34711958245798,0.2238705438772309,2.6308738045229028,3.813338759175586,6.3855325127872336,2.3357012053494115,2.215017428281888,1.9269586338065041,2.463558181282846,1.3728412114100772,0.7079748959795119,2.05423461679219,0.9749054940587834,1.6353864666722535,1.4196652282682265
mg4si3_struct_35.vasp,-87.414468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045425005706041e-247,5.27386393909687e-177,1.181086409634647e-118,5.667036482048241e-72,5.8257511531159814e-37,1.2831263873716172e-13,0.060549216518105645,0.061216599957076484,0.004167437505638555,2.392026143897592,0.7503849133936248,3.1443170651317405,4.454212056438555,6.075553542542006,3.6072220009515714,2.441433320104876,2.342456905526667,2.5314719705434343,1.0965357256579207,0.5484958867006857,0.09272634286346253,0.6935758303407379,1.0916159402344985
mg4si3_struct_36.vasp,-87.412537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1741129486940903e-300,8.590158687147008e-223,1.3465239450721916e-156,4.522187446895452e-102,3.253903166359696e-59,5.016285821778171e-28,1.656843578114765e-08,1.172471591265236,0.00017776437639075942,2.8870656960238564e-08,0.5734522915263536,1.735352363272339,1.9932383134455254,3.1619909825769064,7.506009572981336,3.6382722983676685,3.4876262990423323,2.8646777895928563,2.005682596593581,1.5479210627162565,0.6291769575423228,1.8108146401915517,0.993173177384316,0.8978039656103453
