id,target,pesm_0000,pesm_0001,pesm_0002,pesm_0003,pesm_0004,pesm_0005,pesm_0006,pesm_0007,pesm_0008,pesm_0009,pesm_0010,pesm_0011,pesm_0012,pesm_0013,pesm_0014,pesm_0015,pesm_0016,pesm_0017,pesm_0018,pesm_0019,pesm_0020,pesm_0021,pesm_0022,pesm_0023,pesm_0024,pesm_0025,pesm_0026,pesm_0027,pesm_0028,pesm_0029,pesm_0030,pesm_0031,pesm_0032,pesm_0033,pesm_0034,pesm_0035,pesm_0036,pesm_0037,pesm_0038,pesm_0039,pesm_0040,pesm_0041,pesm_0042,pesm_0043,pesm_0044,pesm_0045,pesm_0046,pesm_0047,pesm_0048,pesm_0049,pesm_0050,pesm_0051,pesm_0052,pesm_0053,pesm_0054,pesm_0055,pesm_0056,pesm_0057,pesm_0058,pesm_0059,pesm_0060,pesm_0061,pesm_0062,pesm_0063,pesm_0064,pesm_0065,pesm_0066,pesm_0067,pesm_0068,pesm_0069,pesm_0070,pesm_0071,pesm_0072,pesm_0073,pesm_0074,pesm_0075,pesm_0076,pesm_0077,pesm_0078,pesm_0079,pesm_0080,pesm_0081,pesm_0082,pesm_0083,pesm_0084,pesm_0085,pesm_0086,pesm_0087,pesm_0088,pesm_0089,pesm_0090,pesm_0091,pesm_0092,pesm_0093,pesm_0094,pesm_0095,pesm_0096,pesm_0097,pesm_0098,pesm_0099
mg5si9_struct_11.vasp,-109.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8685871240314263e-307,2.4450013552547073e-278,7.754859011301676e-251,9.15276794252607e-225,4.019895276540755e-200,6.569930416684233e-177,3.995678559579751e-155,9.04282360727497e-135,7.615550780362571e-116,2.3866147482109483e-98,2.783216974926913e-82,1.2078014642578136e-67,1.9504183840404088e-54,1.1720435646614242e-42,2.6208578736310345e-32,2.1808556922810984e-23,6.752959458218608e-16,7.781178255406835e-10,3.3364665251254306e-05,0.05325759451987277,3.2008250287773743,10.371997989903562,18.01294020880174,9.724704663989836,4.394347231772365,6.518516347879349,19.009192539601035,14.970953586725495,12.722009216132108,16.693421166478185,18.659579790184168,15.139024800704224,12.332291079470709,13.384627724516337,12.65395335240989,12.544030335692222,10.169293598507668,9.955245274210315,5.916863997331394,6.330885781545772,7.820032090613746,5.286690348307393,5.624887949886804,4.105522538050492,1.3460141297784918,2.7079927678786953,5.0629208857256645,3.4069445210817206,5.563763094775166,4.122911379019313,4.042530927515727,4.442969752917492
mg5si9_struct_12.vasp,-108.96478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.967647e-318,2.189015520724739e-288,1.988403636380531e-260,6.721194418038678e-234,8.45427779743148e-209,3.957293098110012e-185,6.89315256444029e-163,4.468348181830619e-142,1.0779696230986678e-122,9.67910177097345e-105,3.235225952369503e-88,4.026721842484826e-73,1.8674112888773165e-59,3.230678371793282e-47,2.0901946844039168e-36,5.083863117012407e-27,4.7017993505375695e-19,1.6950435779273656e-12,2.506455277309283e-07,0.0016584440406738677,0.5457342651377828,9.947751449481157,14.28668710415206,8.038260533503818,12.210047398747287,11.70235677518987,17.21168231027715,18.625803552309826,10.375787527207384,6.741429485550507,14.937014934389607,13.099038860429717,17.471269854607396,13.878606440231609,11.383564906289891,10.659143901510447,8.042675903151697,7.035311568764739,6.216808055972866,5.551243267445893,9.624291045197111,7.177468199288698,6.441636806551056,6.5538630069620005,5.934813281874193,5.036408878680862,4.994824675567337,5.953472252594563,3.0596028747689075,3.515578313246462,4.476259201607821,4.975186142634798,3.807430538588207,2.4148460584688864
mg5si9_struct_13.vasp,-108.59566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46830681133e-313,2.282489959045102e-284,1.322107391983e-256,2.854271529068576e-230,2.297328447621841e-205,6.896192379332018e-182,7.724201018425357e-160,3.2300450764869455e-139,5.046604109945378e-120,2.9488213103075567e-102,6.452304827563068e-86,5.295996056425511e-71,1.634434375474901e-57,1.90277672102528e-45,8.394551751999716e-35,1.4126564419645696e-25,9.154034303453739e-18,2.3159796016422177e-11,2.3352120924185443e-06,0.009684956150870722,1.743451578209881,15.376844506767847,10.810058800442654,6.491338953610307,6.094338502290764,15.897224877325664,23.457058392463498,8.153768524956496,8.674285889567015,10.156132150472157,18.950753699783697,9.613218459330758,10.81357370697982,13.071561374091708,12.801138713886337,14.155939296174228,13.073609876135567,9.00221462888422,9.824748541087853,5.398866579078601,5.4086370407095234,7.376231634699959,5.821675524553455,4.554807260395902,4.24957516097223,3.222102933186909,3.770758821200682,3.7588671331447543,2.5525985516670677,0.8988848807925396,1.6437624984345933,3.239674412026929,5.023546005361473,3.696863796256251,2.834474665733663
mg5si9_struct_14.vasp,-108.60278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431634335e-315,6.501750031655013e-286,4.586194053253912e-258,1.2044651724266195e-231,1.1778592064160333e-206,4.289468678834123e-183,5.818378021803492e-161,2.940363669044867e-140,5.538156611552863e-121,3.88987956529125e-103,1.0196944302621489e-86,9.988309677044714e-72,3.662462126153279e-58,5.040065668259713e-46,2.61271099502524e-35,5.1285792294739634e-26,3.839142428282529e-18,1.106410086995225e-11,1.2435302891733496e-06,0.0055633251201621,1.0368407188812265,9.51636090356385,11.211301652984156,8.476204241817864,6.694426100923242,14.751821480781112,25.2708919577356,15.476971760411098,9.508616482154551,11.386862019079752,12.667093439762017,12.611189839812504,13.30139763769736,14.420134340744669,10.587815020553402,11.28301197641062,6.363827179094154,5.636316877077011,6.872015775641366,10.01455498955756,7.384850942821195,6.205116465088599,3.5980443531051085,4.81443681319083,6.9672779831485565,6.056559463631851,6.065295206751326,4.037861681427985,2.2035515387827447,1.5745470464419966,2.9842559681081084,1.7954702581296764,4.430889464252045,8.065950583343632,5.650833934321643
mg6si5_struct_01.vasp,-72.468396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6501623682275102e-307,2.0393926123766906e-278,5.840001299697973e-251,6.223128795758747e-225,2.467677380333138e-200,3.641260258729382e-177,1.999396038561258e-155,4.085354462227367e-135,3.106308659992365e-116,8.789088450538096e-99,9.253982952585759e-83,3.625793437789442e-68,5.286628171777956e-55,2.86874611001338e-43,5.79501546258554e-33,4.361231372772415e-24,1.2257691379721034e-16,1.296146865317577e-10,5.269053147461647e-06,0.008716346144262185,0.6577376375214115,2.78756267168208,2.3392477208272466,1.800028707002345,2.445646981174484,1.6387975548270464,0.31530829845181824,0.351061217605377,5.4027115284837635,10.690321121346855,7.575243632711218,4.284031043108702,2.0784604878123605,1.7780956363144094,4.6057311828908905,9.812964007438337,8.798822250611854,7.108777509609791,4.121776455194917,2.961215328951736,3.614082115344349,3.4269804436243705,2.732279536081767,2.0023167489772686,2.1808948354810367,2.842032321478134,2.4529622550737322,4.594761415354249,3.2163144894668227,4.738929243143743,4.039856487009178,1.502152557275037,2.9869769310287233,4.433032993848844,7.311870988767665,6.08564717767568,4.065610716710349,4.902029380871732,2.632982654140957,4.6181326460499506,5.550217979241106,1.5946606770162992,1.3525663347370023,2.062471202961358,2.704114081277522,1.8112231598485191,2.369804994163714,1.381077828649799,0.12493753608864405,1.4330745405610599,1.3040681695289253,1.8288780399139382,26.496759438229436,131.07029471148587
mg6si5_struct_02.vasp,-72.393268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.993434604055202e-297,1.2140903601591006e-268,1.0984654405790156e-241,3.6983288700767665e-216,4.633491816678186e-192,2.160205242585279e-169,3.747704790776521e-148,2.4194657290054884e-128,5.812424417799583e-110,5.196116804038444e-93,1.728559106111029e-77,2.139800607062493e-63,9.85703097341042e-51,1.6896730563373982e-39,1.0778119122644566e-29,2.558391611612358e-21,2.2598250131943644e-14,7.42790757375644e-09,9.085516523867101e-05,0.04139363473333366,0.7404672002960814,2.1080849617745407,4.038953502835554,1.6982147369371843,1.3855222509515237,3.1948276574278154,2.6848135428117836,6.574350463748142,11.601470389655095,5.292707402798125,5.22848101347794,2.593047988114571,3.2962233322137444,8.750476993591318,7.031805748322913,5.7955707423997245,3.039240743487685,4.352277250434343,4.609077873603506,2.1864320700605897,1.7299181160710326,2.2618690586141907,1.3114213692568353,2.529707985159699,6.2525281262216605,6.571102281682623,6.177893950513108,10.024147378927502,10.444664207293174,4.620765227011309,2.7129926002751446,1.1673309038122344,4.158000010784332,8.55533960621517,4.0965735819784435,2.947581120578623,2.3174071936298075,2.0242993132036324,2.3488392801572116,1.46857417768463,1.621356456000094,0.9154876308723786,0.9366613806089106,1.2727080431091808,2.395028951646718,1.6829096824860685,0.9391588199604015,25.55681755328394,130.74577689179992
mg6si5_struct_03.vasp,-72.090654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66e-322,1.4409154062877922e-292,2.1115007486822287e-264,1.1514106248802553e-237,2.3364547423104464e-212,1.7643146130656108e-188,4.9578359921022114e-166,5.1846118295201045e-145,2.0177475564954895e-125,2.922648551995479e-107,1.5758076032111821e-90,3.163357300990715e-75,2.365324789880424e-61,6.59243511349466e-49,6.857527691471957e-38,2.6682749072837387e-28,3.8990199754960133e-20,2.1548334968393542e-13,4.5627131784753904e-08,0.0003793546096925742,0.13002021404565683,2.059379638770286,2.417416225104165,1.65048999909603,2.5807000931969166,0.743941104408869,0.4398312289588024,1.0854445497250318,3.3394140559316026,11.075875419874686,6.761228537981239,3.624086913978931,2.51975254575385,4.402222656898628,3.4769185219587095,6.365573073412949,7.7965978936181335,4.859297437585706,6.141045676355493,8.953087552989965,6.280960186041044,3.5532433048515957,2.4732307908982514,1.34699942518351,2.347585926434405,1.4907435458549119,3.5667682156934175,2.8739009239035203,3.3471568344587004,3.39055609396954,2.8291220504918386,4.18989926089105,1.9967457193196874,3.3194129040647455,3.5469880809941015,4.099235857875627,6.5922214919129445,3.6804820400404332,3.297333042292426,1.4836811032371282,6.67454820916296,5.913875603018149,0.5955867983155954,2.0121529655355874,5.694493238623615,1.6971288336349932,2.2122364805417067,2.5865089016546894,1.7232784939570305,1.2376851708939345,1.7225573719236753,2.5411156617674835,1.8989718568936567,25.854789415065774,130.47386917876557
mg6si5_struct_04.vasp,-71.946544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727063235127e-312,2.359919155506431e-283,1.199968248035078e-255,2.270524153739226e-229,1.598697297588472e-204,4.1888045651438717e-181,4.0841125165139913e-159,1.4817981260285234e-138,2.0006177925280475e-119,1.0051316659749413e-101,1.8791676463672818e-85,1.307349907812589e-70,3.3845575054257313e-57,3.2605862813634176e-45,1.1688889130494502e-34,1.5593174019522302e-25,7.740688324801491e-18,1.4299110308502632e-11,9.829641526605215e-07,0.0025166927579209466,0.24498110700468037,1.3523356969491402,2.038979869683588,1.7287089390236714,1.7221392020921718,2.3432354207511907,2.606680530215931,1.1868518248724005,3.6337736446478246,9.689291753263742,8.523512975504081,5.337810339762279,2.130646712693315,2.3814194759102034,4.623375986072785,9.499224945554754,6.275121672892099,4.66164923594517,4.941566964640485,5.267769291433264,3.2365150858389296,2.2726836809464497,2.2625722170101388,1.0304396643531815,2.239485319355106,2.8302690153586263,5.768157774259947,8.473270613677602,4.53235745026881,3.6589371246003703,4.322105485300849,2.5824454696641093,2.793476434625906,3.4164435297860587,7.039701349068395,3.3831962750175064,3.1619667458479017,1.52100605702238,3.8126894452216136,7.828006164752183,3.4709594601424456,3.096791876720749,2.5199374953632594,2.786852467655851,1.5953287737014683,1.4445875422627759,1.0359411979373814,3.010918782199954,2.8767804722303953,0.4585734256263782,1.326057524726419,1.0543407739410287,25.115661623459683,129.99397125825053
mg6si5_struct_05.vasp,-71.170458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2512269143925363e-307,1.0305155557604531e-278,3.1588716318316736e-251,3.6038680652647066e-225,1.5302619352479727e-200,2.418372184280296e-177,1.4224645176986306e-155,3.1140182065940614e-135,2.5372470046581872e-116,7.69426024670616e-99,8.684294994140921e-83,3.6481117995577066e-68,5.703920878700204e-55,3.3194552182738393e-43,7.191071402919122e-33,5.800739350807945e-24,1.7438542617068794e-16,1.958801155814009e-10,8.28907298317551e-06,0.013619535179115598,0.9826263821705941,4.6662086501516695,3.2978201711949344,0.6128633408249655,0.3257693487955231,0.8569789266286377,3.2651390524564956,11.28312657881308,6.527609385093578,3.184955118733839,6.221042404471093,4.319910050892758,9.837491157234865,10.23019629824059,5.559581571430086,5.542870067977916,9.739923912515332,9.115709094637602,3.866223850123387,4.603259236498475,7.534990232341189,5.445179157785217,3.9156592795079814,6.574158539438389,7.783218846419192,4.909538370513654,3.867818219382149,1.4458237020162676,2.5456868549574305,2.517617503792215,1.3383461760929531,0.7356036156013659,3.0387960603165456,2.337507458131427,1.7133662440698585,1.3283847278108276,0.518163201905766,0.013985763795478648,0.07015164830342013,2.1108119391270552,4.0584225616474905,4.204159916894155,27.74868549863893,134.71449517379747
mg6si5_struct_06.vasp,-71.119198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111829666282363e-309,4.758669384676383e-280,1.6484600781499053e-252,2.1249811324469155e-226,1.019331548574261e-201,1.8195315813539426e-178,1.208613603341441e-156,2.987439493127758e-136,2.7478597040640293e-117,9.405327275824624e-100,1.197946934771722e-83,5.677888040772574e-69,1.0014418134882509e-55,6.573057515267679e-44,1.6056637473277638e-33,1.4602468824718711e-24,4.949284093211191e-17,6.274320003290012e-11,3.0135245685739692e-06,0.005754551940378431,0.5196501901801764,3.466973644133982,3.9010848578087085,2.3197136132434566,2.636823544555959,1.6255146511024867,6.809721184091438,7.522250246379588,7.4425800213806985,6.226756685756202,5.166586856222327,6.998838597328716,12.839200759039365,11.654693721341793,10.22532274602646,2.76269774670976,0.6559407164710818,2.7871951978253215,4.292622733311431,2.607745759413605,3.5728285090311895,12.961693043202333,9.072629721724462,5.651780819524091,3.6460911169326167,2.6618610790366906,3.573559228529906,5.127568997733765,3.921730307281326,1.4795921668207688,2.072399840097472,3.0227595610786957,3.2578844633702118,1.2048884791852672,1.4011263917865069,0.7728850272091201,1.5665694039880786,2.558478881782752,2.604972450644233,2.8731008223476238,27.532041397212186,131.96938495021206
mg6si5_struct_07.vasp,-71.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2972172745621874e-298,3.772499268059824e-270,4.0825296521547833e-243,1.6440433855369449e-217,2.4636609707416527e-193,1.3738279762398997e-170,2.8508050062534387e-149,2.201336415336408e-129,6.325415900032611e-111,6.763563466240817e-94,2.6912005346601435e-78,3.984751588308352e-64,2.1955516709520045e-51,4.501760805871815e-40,3.435188673295323e-30,9.758163519873976e-22,1.0329249344562334e-14,4.0889755801171844e-09,6.130914442224689e-05,0.036317858411082954,0.9574877665107816,1.7593339989538335,2.512116471035546,3.214658005657171,3.900889559330486,7.600330049364687,9.902725673900708,11.88399160526742,7.329855807541585,7.975965967052122,9.087813149313487,10.39991614350865,10.457694816478368,11.164303408284672,7.3284218272826775,8.724066744721522,7.452683698303735,5.843218623987329,4.6571674217152745,3.5475788964417223,4.199684803956508,2.576668888651809,3.5040861861076973,2.4081185188595007,2.9604642138087565,4.641692308207211,4.744303324689323,3.826237009205363,6.441194217102673,3.059797459868025,4.080164724975723,2.7413589541738808,1.7683532324128555,28.67768554740227,133.8222849177597
mg6si5_struct_08.vasp,-70.916187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7644e-319,5.188909354945233e-290,5.678448489854216e-262,2.3124303439289556e-235,3.504243846607347e-210,1.9761007705441555e-186,4.1468408075816565e-164,3.238375120845075e-143,9.411373906724107e-124,1.0179383715740295e-105,4.098082648477861e-89,6.1421193389349024e-74,3.428411122997219e-60,7.131681054446692e-48,5.53518808702204e-37,1.6063375371821924e-27,1.7495465676052673e-19,7.197352921272375e-13,1.1302555000851151e-07,0.0006896178711352013,0.16977445853693954,1.985232582335417,3.8375253692167806,4.45096413272176,1.441729565307885,0.06871060038523993,0.06847269679166625,1.2431696596582373,1.7455681386153585,2.853926693431027,6.372506896942572,3.2792664694816467,2.879589499327146,4.803233810919648,5.399774103380234,3.969656495871172,3.5400185942506885,7.660263885964387,8.139167010756383,5.430827968359465,5.276175213180864,3.610362630860308,3.9076112479925107,3.8040815231876937,5.242888823910031,2.9915094963863624,1.5268142842332135,1.9220939545573787,1.7803023522127468,1.4938014053712831,1.0333405660199646,2.967201521677439,5.162962520362536,3.3160540734586217,0.359731724108469,0.1265061251347034,1.4648667325965594,5.107476806378744,3.9791536468431388,4.493428820649804,4.59157222833497,2.8269367568443546,1.4176628475945656,1.4191164852199685,2.071542712250581,4.892698022309839,6.602107065662846,2.867925120802494,1.3551294241428373,4.344313681033535,4.966775792656169,2.006947859212522,0.6343715663063507,0.9326075592655252,0.9567893127015323,0.7178584853268375,1.3025477986156555,2.7141568326575793,1.852339269343549,26.982282889816823,131.5951522886277
mg6si5_struct_09.vasp,-70.779939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976590722833548e-300,2.6589458808604664e-271,3.298289374930329e-244,1.522500950869469e-218,2.6152928204950947e-194,1.6718014647940696e-171,3.977079752295327e-150,3.521138990250739e-130,1.1603366436710824e-111,1.4234521391492604e-94,6.502728550898556e-79,1.1068421585523476e-64,7.026677507501647e-52,1.6667606973875385e-40,1.482042826188732e-30,4.968334438723124e-22,6.343051083312044e-15,3.1376610698799564e-09,6.189918362855783e-05,0.05124940443336774,2.0144707616135946,6.180462950121339,4.692738053004982,1.35178641330549,0.06276586218164852,0.0001540042604186393,2.5730517225767627e-05,0.04206066389953245,2.648427789888011,6.850969605455929,1.7683932856401432,1.9242195864708764,3.196229350567235,4.035917839685939,2.66648158599309,4.41690802223396,7.004631371145992,8.405727216841372,5.879283940121086,4.408194504668486,4.618196870781862,5.283218370523688,6.310102062117175,7.674311039501603,3.0204762056630208,2.12563151865595,3.2264030375268593,0.928431421565852,0.8922065854787605,1.0431072636990004,1.5440562549545134,0.9595243593215836,0.21007256863738502,0.8659635911910579,1.3543552910070722,1.6289332082462367,1.455910236461884,1.0363808057228068,3.594344512011341,4.466356335648308,3.6538311136080344,6.48631738994034,3.4749478918346846,2.2579790596978064,2.402412263112498,3.5169091109093578,1.8075229279579559,3.0498967808821718,1.868446655363658,1.1885023057869433,0.13278468861831916,1.156710684974974,4.813420816996028,4.730915200487779,4.012620964883725,7.70475549856579,3.3664386540789795,0.9200388290093785,0.7440019378560843,0.0507211235010712,0.2113034104756635,26.52666350114966,134.0013126209686
mg6si5_struct_10.vasp,-70.649293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-323,8.590237751251258e-294,1.44710169317066e-265,9.071455180546052e-239,2.116114714408882e-213,1.836903748666123e-189,5.933620388106176e-167,7.1324993050233325e-146,3.1904893595405526e-126,5.3110021732615104e-108,3.290179734797555e-91,7.586267971278831e-76,6.511590749276669e-62,2.0814794319207775e-49,2.4800010652757347e-38,1.1033538067177368e-28,1.8403188151238844e-20,1.1612226737958007e-13,2.8309965284245002e-08,0.0002800336749293896,0.12483314856673539,3.0616573816646637,6.276337450424387,3.0282663274410826,1.5723671818361387,3.255946137215986,8.280710445897522,9.607722935890575,6.132780788492245,5.833384194917889,7.952254069031526,12.153158014787063,11.661992329537622,12.450346780260427,10.31099266495381,4.36722269956379,7.843257881704391,5.993309762255102,6.2629834863880705,4.206958965207041,3.128895778136289,4.125383050480673,1.924770704613433,3.248363660425808,2.124561929425357,3.3482133874562754,2.7677646261295057,1.887898324866282,1.90071741172166,2.133736999993566,2.369088648161219,1.9184751976305063,3.1355590580355384,3.846120131158226,2.757530900776095,28.468172820912187,134.2703138978685
mg6si5_struct_11.vasp,-70.538952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6979632756881808e-302,7.754997541132894e-274,1.3195927155018814e-246,8.366860600475472e-221,1.9770484843006757e-196,1.7413353850635392e-173,5.7180678064843e-152,7.002075423855628e-132,3.19850330484178e-113,5.452206290869663e-96,3.4698280027004005e-80,8.249259570929544e-66,7.332133685356223e-53,2.4388940444500906e-41,3.0400428790097816e-31,1.4225584480666535e-22,2.505584461235883e-15,1.669037074811001e-09,4.25465572347502e-05,0.04307137491888234,1.9492871097304427,5.236082573014863,1.1333551753451474,0.01850011386553661,9.206705548658771e-05,0.04626527680511396,1.5743178648212495,7.058212816808688,8.439629301774369,7.725651743343639,8.836104171178924,4.593498905417737,4.36124164554218,7.366947319952715,8.603110079383406,2.7029631737435618,2.4767892308524586,3.5929642434339883,5.887715499355657,9.47220981437196,5.925492126500175,3.413314743854076,1.8079701530448222,1.4300978305482466,1.4719905231627262,2.9051508060994187,7.765680906126182,3.2051010011473764,2.9470408646672293,4.584249004476017,7.50503333403816,4.673097402083879,10.277397136967505,6.81041133354919,0.9856808466643003,0.3920053938208996,2.2434761853078387,2.387094192922932,1.891248421200429,0.28110180920924105,0.04504785096586173,1.6807587940537347,3.744218351722513,0.6539916123262519,1.2733505244001908,2.4252758922143745,3.769914306267883,29.68999531925436,132.90098618623244
mg6si5_struct_12.vasp,-70.573361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.910956391676e-312,1.005874988380114e-282,4.760569887297522e-255,8.387136485217845e-229,5.501260011738476e-204,1.3436222196427353e-180,1.2222427514024965e-158,4.142258919655883e-138,5.232380851936666e-119,2.4648677317571004e-101,4.333733036304809e-85,2.846911477278387e-70,6.997962782525544e-57,6.44959305133575e-45,2.2348274905633383e-34,2.9221104228877067e-25,1.4487687019973738e-17,2.7417381694536347e-11,2.001687149384572e-06,0.005782231078336593,0.7196641860430991,4.9919737294200255,3.24681661998973,2.3381450691274726,1.70165906229642,4.147661627090913,6.86523614024231,11.555637961575073,11.649980573948595,8.095603307377642,7.284298351396075,9.893805692859083,9.288675318387948,9.639240211651268,9.035336515447879,5.362594554718851,4.294738480081236,7.110440653960897,4.9159611337340445,4.362317165557738,4.9633003361640355,6.653564252163065,4.2982976074987835,5.643835904864151,1.5188413872900626,0.10222474099159357,1.549261209282302,3.2272856176552227,2.4387188817925485,1.1359265770246014,0.913120702405379,1.6059045112456778,1.3554896204064972,2.4211679579665772,6.660750448055064,31.721601384094836,133.27507371982963
mg6si5_struct_13.vasp,-70.510409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4664512398717265e-297,3.807592632727016e-269,3.682168691599282e-242,1.3264850445804962e-216,1.7804738099003063e-192,8.906538483687385e-170,1.6609158813887448e-148,1.1550494594902746e-128,2.996719625489323e-110,2.9020204470456573e-93,1.04961826067368e-77,1.418995442185942e-63,7.178044825161485e-51,1.3606631662256428e-39,9.686713378754146e-30,2.5989901954437947e-21,2.6433978778809988e-14,1.0295917569249748e-08,0.0001565493274399818,0.09690844996203939,2.732067007728153,5.084039800401377,2.300270682672231,1.8745335846960358,1.9336769083913512,0.3297396274294047,0.00343473354073058,0.08725458630412289,3.1711677639468667,5.781234111694217,2.401204670585403,5.857773676302748,3.968596862837069,4.183036029143714,1.546136660086846,3.518219000694326,9.827816448078456,8.618163498946071,4.672847105534673,2.8659421048974876,5.131550911482017,6.408449150946419,4.7097073002612895,3.977867731233199,3.1734748898265215,3.670711376012096,3.7875272161361355,2.119926784498964,2.4343004670313477,0.28378820986438513,0.02787418885124745,0.8212160884391965,1.4955068209190117,1.6451171079723932,3.8760547466235096,1.9397687093499667,1.710674313568294,2.8150602550710517,4.008811508162694,2.936014934279024,4.318761915226297,2.027268821088797,1.5919128786073036,3.021083145632161,2.5007487582948107,5.723953685534258,4.576896123026423,3.701105907085511,4.8069944197429075,7.583058584222,3.5618424291270276,2.2317473556344147,0.16141408641400515,0.0005453171378773689,1.4688731495202893e-06,0.0038091508371269848,0.4572844065384186,3.212606640818423,28.85501532008934,133.483595628528
