id,target,pcm_0018,pcm_0019,pcm_0020,pcm_0021,pcm_0022,pcm_0023,pcm_0024,pcm_0025,pcm_0026,pcm_0027,pcm_0028,pcm_0029,pcm_0030,pcm_0031,pcm_0032,pcm_0033,pcm_0034,pcm_0035,pcm_0036,pcm_0037,pcm_0038,pcm_0039,pcm_0040,pcm_0041,pcm_0042,pcm_0043,pcm_0044,pcm_0045,pcm_0046,pcm_0047,pcm_0048,pcm_0049,pcm_0050,pcm_0051,pcm_0052,pcm_0053,pcm_0054,pcm_0055,pcm_0056,pcm_0057,pcm_0058,pcm_0059,pcm_0060,pcm_0061,pcm_0062,pcm_0063,pcm_0064,pcm_0065,pcm_0066,pcm_0067
CF4-00063.xyz,-25.421366,9.481253985183476e-200,1.4169869719229467e-191,1.760188638037601e-170,1.2791785349680536e-150,5.43894277048776e-132,1.3531387780183552e-114,1.9699172241522175e-98,1.678280292798935e-83,8.368055164898728e-70,2.442081015628591e-57,4.1715983253247016e-46,4.171419726439316e-36,2.4419843732892536e-27,8.370411971657183e-20,1.68064157973029e-13,1.9793733469962797e-08,0.0001374290715959136,0.057310880411672406,1.5396108721974997,3.5455958319520775,3.5076701299467903,2.3534317396329327,2.2709461604638648,1.9643295584183573,1.7277652086550828,0.2084920069582032,0.0018651066410604524,1.0500544042848386e-06,3.522837183809585e-11,6.939706504380206e-17,7.997420088927001e-24,5.38670482663923e-32,2.1201369341747696e-41,4.875827880854185e-52,6.551952374992472e-64,5.144339081349098e-77,2.3600683613212493e-91,6.326385251883391e-107,9.908837881169763e-124,9.068299204155662e-142,4.84914296219355e-161,1.5150960433142774e-181,2.765994859111918e-203,2.950520264817686e-226,1.8390005693471712e-250,6.697321604947149e-276,1.4251365335672608e-302,0.0,0.0,0.0
CF4-00064.xyz,-25.435385,9.481253985183411e-200,4.3713915221919573e-193,6.445644972774917e-172,5.55327377665601e-152,2.7955535626773675e-133,8.222854033568454e-116,1.4132317288137036e-99,1.4191889819105307e-84,8.327280726161187e-71,2.854976748247374e-58,5.71925407935307e-47,6.694493325319166e-37,4.578816808010344e-28,1.830235811754585e-20,4.2777610328282336e-14,5.858871812044226e-09,4.7427452404731155e-05,0.02352285084463032,0.8427204652466355,4.139490447778983,4.946264649369304,1.5610663901362767,2.4578322051825583,1.4642772576384684,0.3768434615008747,1.1008175141974814,0.269463866810445,0.0038564099346067604,3.2247961004259316e-06,1.5756413013410716e-10,4.49830067410417e-16,7.503702973085163e-23,7.313728202323539e-31,4.165220791555847e-40,1.3860320316760978e-50,2.694911671041466e-62,3.0616238476112404e-75,2.032334349723908e-89,7.882691162958172e-105,1.7864460054852225e-121,2.3655999689183803e-139,1.8303272514243196e-158,8.274699186189422e-179,2.1858064946031332e-200,3.3737060354595036e-223,3.0425574878262367e-247,1.6032689291220316e-272,4.936395959554148e-299,0.0,0.0
CF4-00065.xyz,-25.456229,9.481253985183409e-200,1.889023100886917e-203,1.0586747217881749e-181,3.4686411857272382e-161,6.64519089182821e-142,7.445827166216489e-124,4.881090963579919e-107,1.872863811883147e-91,4.2085030787828526e-77,5.5425058399882016e-64,4.28221572990492e-52,1.9434624883142738e-41,5.190081755382356e-32,8.174822967160062e-24,7.620048852368151e-17,4.226580494069632e-11,1.4097668788934545e-06,0.0028995174820578428,0.3950293342155335,4.3498814573784665,5.233945868493099,1.2228504473743387,2.1510529798391462,1.92794794711751,1.0896742152852001,0.7669416077189652,0.04357412448508547,0.00014543360321007766,2.836429251449484e-08,3.2323301080897095e-13,2.152263776236021e-19,8.373582700076235e-27,1.903545052989539e-35,2.5284305844476332e-45,1.9623430816751146e-56,8.898870171163391e-69,2.357929584981799e-82,3.6505879933789413e-97,3.302408848394206e-113,1.7455604207782323e-130,5.39106988338249e-149,9.728616090822906e-169,1.0258011897884616e-189,6.319916784600626e-212,2.275074119035336e-235,4.7853727118886136e-260,5.881282167630956e-286,4.22342019465e-313,0.0,0.0
CF4-00066.xyz,-25.449162,9.481253985183432e-200,5.172885323956158e-192,6.630417661489545e-171,4.9657511326726493e-151,2.1730266028123375e-132,5.55624214841353e-115,8.30105545358417e-99,7.246386526564725e-84,3.696117024963777e-70,1.10155452462834e-57,1.9182380804316167e-46,1.9518031727492825e-36,1.1604072582313459e-27,4.031304268390152e-20,8.185474143051345e-14,9.72631268941802e-09,6.809901486946784e-05,0.029205176813997664,0.9375096868086201,4.089645057865721,4.409952572798007,1.5292646385018793,2.233758322849861,2.2955572314433033,1.269160799434611,0.3786067183187116,0.007756637456794162,9.312624253581305e-06,6.53323631383845e-10,2.6780646222867586e-15,6.414307447484961e-22,8.976654732469558e-30,7.340325162996833e-39,3.5071319430442296e-49,9.790952412108166e-61,1.5971062277891068e-73,1.5222244569449428e-87,8.477340279766187e-103,2.75852272119466e-119,5.244807386754668e-137,5.82664488788962e-156,3.782192121760686e-176,1.4345135331199543e-197,3.1790820902485195e-220,4.116563924289929e-244,3.1146124393255016e-269,1.3769215353446318e-295,4e-323,0.0,0.0
CF4-00067.xyz,-25.325521,9.506425393736115e-200,1.220453969123736e-180,3.4575726937788686e-160,5.723441768457447e-141,5.5357855885774924e-123,3.12850841758733e-106,1.033074329263285e-90,1.9932524359935935e-76,2.2471420633943466e-63,1.4802647982667286e-51,5.697691875664714e-41,1.2815656186432746e-31,1.6848662762108508e-23,1.295662061810498e-16,5.84174062295014e-11,1.5562036475841324e-06,0.002515660776504361,0.273424440327663,2.946123677553102,6.144209995297396,2.7222546580626945,0.9275960049291009,1.5848807797455797,1.023324508653921,1.081260070139524,0.46705459258674226,0.012421254368835207,1.931081424797935e-05,1.7541773125210712e-09,9.310702219755893e-15,2.8875360369935634e-21,5.232490128305042e-29,5.54020010241687e-38,3.4275082826172214e-48,1.2389894362783208e-59,2.6169337175328603e-72,3.2296381816198546e-86,2.3289011072539525e-101,9.81260354614615e-118,2.4157583342654062e-135,3.475031527133255e-154,2.9207880311247235e-174,1.4344233960987688e-195,4.116145411027097e-218,6.9014458671507204e-242,6.7612266046503e-267,3.870320463422256e-293,1.2945e-320,0.0,0.0
CF4-00068.xyz,-25.405806,9.4812539851855e-200,3.6006762458790526e-190,3.6251519547916346e-169,2.1325753554527997e-149,7.330246602495193e-131,1.4722067793607414e-113,1.727647238232478e-97,1.1846153549003732e-82,4.746086866412522e-69,1.1110409927919703e-56,1.5197101037928933e-45,1.2145871669280884e-35,5.672038139203215e-27,1.5478181150117807e-19,2.468997736511812e-13,2.306553505292149e-08,0.0001275491455153756,0.04434189101272306,1.2874531401484266,5.561836987841604,3.8200811786324795,1.8906884257446328,1.7306254154959144,1.1063300410450443,0.5636814215134647,1.035911961421957,0.13895404375855824,0.0010898478471495993,4.99456274474142e-07,1.3374116665398734e-11,2.0925159158026358e-17,1.9129713299432834e-24,1.0218430163611088e-32,3.189304089481582e-42,5.816258590521615e-53,6.197656653137934e-65,3.858756263586986e-78,1.4037934466430495e-92,2.98397446588666e-108,3.7061502593530816e-125,2.68959551705941e-143,1.140478099730443e-162,2.8256798623057253e-183,4.090675142138765e-205,3.4602147692899354e-228,1.7102009681911358e-252,4.9388662947729034e-278,8.33380662200462e-305,0.0,0.0
CF4-00069.xyz,-25.342426,9.481253985183409e-200,4.359917960315198e-199,1.4059929316183e-177,2.6523995375821627e-157,2.927965111848996e-138,1.891962849202958e-120,7.159183676876242e-104,1.58726254984121e-88,2.063278548922063e-74,1.5738327181927077e-61,7.052192015542511e-50,1.8589695263739528e-39,2.8881609214159092e-30,2.651375724722676e-22,1.4431841823970163e-15,4.680223191533552e-10,9.107748491650317e-06,0.01077055746034261,0.8003427660239243,4.365586516141783,4.202984797535893,2.6933140963671356,1.197077529235539,1.2158363233863483,1.090659812503268,1.0913500309182607,0.5056920300572826,0.014915303061999893,2.5730469968479104e-05,2.593607333099549e-09,1.5275548549109796e-14,5.256848166733007e-21,1.05703673573134e-28,1.2419118093452398e-37,8.525649247907453e-48,3.419795958678825e-59,8.015100212740797e-72,1.0976243862353267e-85,8.782831818643539e-101,4.106306991279446e-117,1.121771213439173e-134,1.7905778025042984e-153,1.6700063796079684e-173,9.100789991121652e-195,2.8978512171229268e-217,5.391493721583268e-241,5.861086789077719e-266,3.7229159325405645e-292,1.3817e-319,0.0
CF4-00070.xyz,-25.304745,9.481253985183409e-200,2.711503980726618e-197,7.138678385421918e-176,1.0987257673625192e-155,9.886307503189833e-137,5.200740434318095e-119,1.599564003808008e-102,2.8765583858997655e-87,3.0250172492114764e-73,1.8605641716162324e-60,6.695075087203329e-49,1.410202397703714e-38,1.7401796248352893e-29,1.2598418671501651e-21,5.364022927906634e-15,1.3486185785539246e-09,2.0171351019528183e-05,0.018254937046491743,1.0609677443571708,5.285385566876834,4.999682697203265,0.9058836568059648,0.3116310048617027,1.2285318691889426,1.9491033659308865,1.363240082998208,0.06561344294840749,0.00019144556397345173,3.363048717921213e-08,3.536769000797849e-13,2.214522469678772e-19,8.216217783507016e-27,1.7993028907345903e-35,2.3189776150117828e-45,1.7551249333556957e-56,7.788710144509664e-69,2.0243984455767988e-82,3.079434852204101e-97,2.740088565814118e-113,1.4256800005514664e-130,4.336486000159757e-149,7.709755114652065e-169,8.010899942151198e-190,4.864376007792849e-212,1.72605939602566e-235,3.578919921007197e-260,4.336163401046254e-286,3.06979793143e-313,0.0,0.0
CF4-00071.xyz,-25.527415,9.481253985183409e-200,2.6309679698974896e-200,1.003027041053998e-178,2.238081786334535e-158,2.9235530168919298e-139,2.2363658689753035e-121,1.0021259021191886e-104,2.6316846889970626e-89,4.0523611275577116e-75,3.661336517577101e-62,1.942736651690877e-50,6.061080598330647e-40,1.1137034915015992e-30,1.2081337461603183e-22,7.765519934539957e-16,2.975272813728969e-10,6.86940920797154e-06,0.009780105331607383,0.9059947422640906,6.1135639719177055,3.451508432670968,0.5599435800110099,2.619700184852136,3.053731721794211,0.46961251291945577,0.005408353416984431,3.921730181154269e-06,1.7205190829172133e-10,4.511004616319012e-16,7.024609790140106e-23,6.468830855907439e-31,3.5112159766832733e-40,1.1205763304790926e-50,2.0988614131499877e-62,2.3041498232589457e-75,1.481200331595005e-89,5.571926094543261e-105,1.225982607363908e-121,1.57728771769565e-139,1.1862831921834572e-158,5.21494570170445e-179,1.3398279436114346e-200,2.0116587879331885e-223,1.7649962172521178e-247,9.04903698819312e-273,2.71093886562926e-299,0.0,0.0,0.0,0.0
CF4-00072.xyz,-25.488251,9.481253985183409e-200,1.5210859247862652e-201,6.745485479575825e-180,1.7503416203191776e-159,2.6581810589341905e-140,2.363276865981305e-122,1.2303942447788415e-105,3.752501024228222e-90,6.706680030333098e-76,7.027230917459726e-63,4.318638197738319e-51,1.5574359006111277e-40,3.297751614472598e-31,4.1027802506529605e-23,3.0024681892238186e-16,1.2955056438704083e-10,3.3158250789040334e-06,0.005121594295750123,0.5029285963608685,3.8303520746772852,4.854892183209116,1.5350253870972184,1.5810943222755796,2.9868676774512775,1.7678422807131338,0.11639773970545707,0.000515975088073562,1.4198583074871135e-07,2.3677081165757753e-12,2.3589838071641994e-18,1.3914940278010196e-25,4.832499094889531e-34,9.84846181587688e-44,1.1755788431041133e-54,8.210287622384383e-67,3.352958983797453e-80,8.004167876340246e-95,1.1167124397943538e-110,9.10455582175109e-128,4.337539291367301e-146,1.2074841720070505e-165,1.964106924029497e-186,1.866767280735213e-208,1.036702701367453e-231,3.3639997616923755e-256,6.3781484913018224e-282,7.065938157095624e-309,0.0,0.0,0.0
CF4-00073.xyz,-25.420241,9.481253985183409e-200,4.719575554275121e-210,5.840847951766975e-188,4.223620484983663e-167,1.784554860163763e-147,4.4056597130088103e-129,6.355182581401533e-112,5.35650076615678e-96,2.637973623339247e-81,7.59095087571155e-68,1.2763200828823529e-55,1.2539076408520151e-44,7.198350718656311e-35,2.4151094957879524e-26,4.738859141451038e-19,5.452909334112966e-13,3.7200638814514486e-08,0.00015711296483453087,0.047837615548445886,1.4851696195323605,6.085369866845942,2.90112631274707,0.7003539428392682,3.025991036285286,1.618847549590221,1.127099316289727,0.19305869036795806,0.002009645647934053,1.2230376446315534e-06,4.349108767360407e-11,9.036428355549694e-17,1.0970574727276474e-23,7.782120998333542e-32,3.2255412978815096e-41,7.811658750600485e-52,1.105401241525835e-63,9.139715171391057e-77,4.4155154016613425e-91,1.2464250679927886e-106,2.0558289360561873e-123,1.981270635016855e-141,1.115672323596922e-160,3.6708407594183567e-181,7.057168053899099e-203,7.927411500795822e-226,5.2031742935651974e-250,1.995452407623339e-275,4.471470840821578e-302,0.0,0.0
CF4-00074.xyz,-25.3688,9.481253985183409e-200,5.3925643495237073e-210,6.801994583407492e-188,5.0256870967420115e-167,2.1756414994668057e-147,5.519909802343573e-129,8.210208853160335e-112,7.161161958928983e-96,3.664002519405378e-81,1.1000680635885588e-67,1.9388858773673323e-55,2.0072322391106508e-44,1.2216553297457674e-34,4.378496659060186e-26,9.27141897385299e-19,1.1676378393332376e-12,8.866877091369796e-08,0.0004175406577542379,0.12884576152028596,2.874608027235391,5.555476998204733,2.7464740249320547,1.623843673517544,0.9648790152559455,1.2155136613664022,1.8372633576393982,0.22936020817837025,0.0020260776285350585,1.1399731869299683e-06,3.869159740126837e-11,7.757043261654438e-17,9.119608604643392e-24,6.271993345733291e-32,2.5213837019845607e-41,5.923292778768413e-52,8.13095230056568e-64,6.521710418611504e-77,3.056465865286135e-91,8.369783843266397e-107,1.3391991560760591e-123,1.2520226542251216e-141,6.839356749574989e-161,2.1830031581682788e-181,4.071266215308094e-203,4.436501861031436e-226,2.824801034859367e-250,1.0509234624685796e-275,2.284495679601473e-302,0.0,0.0
CF4-00075.xyz,-25.403613,9.481253985183409e-200,4.315302917814434e-195,8.258667494567358e-174,9.2351664444647e-154,6.034142532691468e-135,2.3036823868448934e-117,5.1388523237629716e-101,6.698028534402743e-86,5.101142440827459e-72,2.270041981837713e-59,5.902885112084433e-48,8.970369195766751e-38,7.969323394688636e-29,4.143232330965043e-21,1.264415179484926e-14,2.2861466150269044e-09,2.5185538430673413e-05,0.01829302759337212,1.0450573892941295,5.977587287490159,4.4740760364232095,0.7475332235911324,0.6123435071812391,2.447431443703048,1.6239206027023683,0.23782815776262498,0.0028089536127902286,1.9992705653013365e-06,8.336663369600553e-11,2.0316671272924254e-16,2.893066274594081e-23,2.407138757542771e-31,1.1702535845511411e-40,3.3242591363611185e-51,5.517543825234783e-63,5.3509727643357815e-76,3.032185162270241e-90,1.0039561041875991e-105,1.9422707044793983e-122,2.195537318584374e-140,1.450133267418501e-159,5.596429495173421e-180,1.2619733581333725e-201,1.6627439060985846e-224,1.280078407249259e-248,5.758161049835089e-274,1.5134464945603768e-300,0.0,0.0,0.0
CF4-00076.xyz,-25.392389,9.481253985183414e-200,1.133562684590606e-192,1.5836204119854403e-171,1.2926848815938464e-151,6.165528044869557e-133,1.7182403616359598e-115,2.7979090479784063e-99,2.662069140159525e-84,1.4799301741737987e-70,4.807282411784646e-58,9.124224425130455e-47,1.0118953829183316e-36,6.557523563468361e-28,2.4836647654006707e-20,5.50216704806579e-14,7.152302176291874e-09,5.527637809009115e-05,0.026774006195828898,0.9672928575403116,3.5924780342188,3.074173475894561,2.9300709356434296,1.8583507255905662,2.4638647719970246,1.7078134739312385,0.5520342475210342,0.01709729188100509,3.184556431540008e-05,3.4707365921470236e-09,2.2103541341543518e-14,8.225072708045245e-21,1.7883550585851031e-28,2.271976226052464e-37,1.6865135958910918e-47,7.3149597248363705e-59,1.853830660344447e-71,2.7451381833972285e-85,2.375168305124734e-100,1.2007721223796516e-116,3.547013427695302e-134,6.122109557165114e-153,6.1741246101935986e-173,3.6381928194729366e-194,1.2526566923181427e-216,2.5200806645122355e-240,2.9623259983992614e-265,2.0346386338860444e-291,8.1654e-319,0.0,0.0
CF4-00077.xyz,-25.295063,9.481253985183409e-200,1.1024084211442445e-198,3.354946381132394e-177,5.965969738332095e-157,6.199264772142835e-138,3.764281020093003e-120,1.335791660576404e-103,2.7705400676616607e-88,3.3593128297204352e-74,2.3820470109101013e-61,9.883748889722865e-50,2.402121507463255e-39,3.4251885347528986e-30,2.8731917302384066e-22,1.4241056371161915e-15,4.2002624124747697e-10,7.45543183391766e-06,0.008115005495238923,0.561710201474352,2.9273196512080712,4.511212106536339,3.2778914180489593,2.3236238483454215,1.2393044211198196,0.6679596282055055,0.2083851789062506,1.073871131930747,0.3762882281443017,0.007704701202377982,9.217794285978283e-06,6.443684249858601e-10,2.631949301411e-15,6.281405292284446e-22,8.759355276375238e-30,7.137128164212722e-39,3.397902229138065e-49,9.452230196970857e-61,1.5363626118016977e-73,1.4591139129025583e-87,8.096935802271584e-103,2.625356118474441e-119,4.973839610530059e-137,5.505938548863163e-156,3.561286980282186e-176,1.3459180350242004e-197,2.972119601371683e-220,3.8348641165356725e-244,2.8911438886862848e-269,1.2735777460580814e-295,3e-323
CF4-00078.xyz,-25.418578,9.481253985183409e-200,3.2217989487774667e-201,1.3564320665410951e-179,3.336827033100948e-159,4.796289496473849e-140,4.028219824739701e-122,1.9767744534432637e-105,5.668100822486997e-90,9.496321606004172e-76,9.296369458655612e-63,5.3176473109168454e-51,1.7774522564936201e-40,3.4723246268502247e-31,3.9664350778403873e-23,2.6532311501350946e-16,1.0438613199275619e-10,2.446996229626953e-06,0.003548869360413491,0.3526541549265585,3.098014619889782,4.82543826869408,2.430703887297436,2.0579449840493145,1.5056665218933005,1.81907749524425,1.0210567519415867,0.05982242564906513,0.000235934942758054,5.563076829602417e-08,7.690238930431967e-13,6.214600286741173e-19,2.9346299834711837e-26,8.097183413773367e-35,1.3054230449934398e-44,1.229715635923618e-55,6.768526869122251e-68,2.1768056199046886e-81,4.090544971481e-96,4.491368843896694e-112,2.881458048622124e-129,1.0801446246480777e-147,2.3658518471918097e-167,3.0278141205469095e-188,2.2641589054488158e-210,9.892831818162122e-234,2.525633776369714e-258,3.7675251189613337e-284,3.2838095746407e-311,0.0,0.0
CF4-00079.xyz,-25.465143,9.481253985183409e-200,6.743915329822388e-197,1.6304147254696862e-175,2.3031387260424162e-155,1.900982571393096e-136,9.167949263993441e-119,2.583463297275658e-102,4.253715305383691e-87,4.0923293162637174e-73,2.300428668435149e-60,7.555845435589007e-49,1.450086007656551e-38,1.626082329620474e-29,1.065463576481449e-21,4.0797524542597775e-15,9.13533144865105e-10,1.2010063530499189e-05,0.009495254732395157,0.5178347386893789,3.255374946559665,4.607097538984148,2.209142300973351,1.4907003415116573,2.5764597499311575,2.227408697999984,0.2819383166257805,0.002456344416151718,1.3370514610587941e-06,4.430908621767266e-11,8.796387813051045e-17,1.0352242718521832e-23,7.176888066668027e-32,2.920310795227989e-41,6.960310726204094e-52,9.706157360654178e-64,7.914413189074249e-77,3.772227096642345e-91,1.0507659154215371e-106,1.7104111208004247e-123,1.6268905479522804e-141,9.042050826448611e-161,2.9364294161696617e-181,5.572018355845701e-203,6.1779427332865805e-226,4.00232648148999e-250,1.5150182351570505e-275,3.3508856465026643e-302,0.0,0.0,0.0
CF4-00080.xyz,-25.38771,9.481254004365465e-200,2.016179488143041e-186,1.238469329917204e-165,4.446340393627272e-146,9.331229421289464e-128,1.1449249896896463e-110,8.215575682210393e-95,3.4490252799022e-80,8.476243647627711e-67,1.220445398350951e-54,1.0307413860988525e-43,5.114552863654927e-34,1.4943912645913525e-25,2.5787734371736187e-18,2.6382200322856906e-12,1.6076822924722828e-07,0.000587168440352994,0.130455370497412,1.9450955629746165,3.952353588147929,3.6241043639195256,2.3405534832962185,1.7566805000974193,1.6586160085712942,1.551687944061762,0.21927161957663577,0.0023247276797444174,1.5008498714716272e-06,5.6946063404386316e-11,1.2634915642504752e-16,1.63819006316204e-23,1.24107694790037e-31,5.493764516764191e-41,1.4209458235065217e-51,2.1474400317363621e-63,1.8962718613089763e-76,9.783994173573574e-91,2.9496317465489833e-106,5.195836076184153e-123,5.347848700193982e-141,3.216168627805332e-160,1.1301459665699905e-180,2.320418376342229e-202,2.783774687835244e-225,1.951362234543313e-249,7.992409703455545e-275,1.9127297367699902e-301,0.0,0.0,0.0
CF4-00081.xyz,-25.515562,9.481253985183409e-200,1.2677107444649049e-200,4.94689810370965e-179,1.1279755111010036e-158,1.5029076775451137e-139,1.1701753323207925e-121,5.324626208918859e-105,1.416129251035919e-89,2.2018400681404184e-75,2.002136843958381e-62,1.0653365866343186e-50,3.3204591589347914e-40,6.072260663646627e-31,6.533703808263242e-23,4.1564424159540374e-16,1.5771758006439557e-10,3.63542618437433e-06,0.005317497557450641,0.5511673298331612,5.0106358080160325,4.667038149419011,0.6193156863328837,2.5338117865440526,2.429919996034944,1.184170401844411,0.17450324426928956,0.0016547511700128927,9.189275193084944e-07,2.9818742823787276e-11,5.65371631885694e-17,6.263466243993769e-24,4.0544457887860624e-32,1.5335017760914598e-41,3.3890119278056055e-52,4.376207842280513e-64,3.3018611886373992e-77,1.4556457993237938e-91,3.7496319416095126e-107,5.643617837319133e-124,4.963209225798669e-142,2.550372389585835e-161,7.657387788209964e-182,1.3433640234360016e-203,1.3770281356086548e-226,8.247606707769749e-251,2.8863507204756634e-276,5.902096250898855e-303,0.0,0.0,0.0
CF4-00082.xyz,-25.365427,9.481253985183409e-200,5.213190599392544e-207,4.575496213292079e-185,2.3467973464740064e-164,7.034666729151822e-145,1.2324848918167074e-126,1.2622536353058149e-109,7.558244417681055e-94,2.6468273306455002e-79,5.42304023559376e-66,6.505123104345592e-54,4.573225260849411e-43,1.8876834421090765e-33,4.589852317756191e-25,6.6153045406268026e-18,5.721800428362913e-12,3.0416944463340965e-07,0.0010364175829276742,0.2401332752918781,4.033323921826911,5.682674829304224,1.9309796071288017,1.1722697041527779,2.102019004309354,0.5306704856503817,1.0579499153101115,0.41826242946327213,0.009702518288041407,1.3151022875956971e-05,1.0415272373227796e-09,4.819675057339614e-15,1.3031695240483252e-21,2.0588281591254146e-29,1.9005325532490607e-38,1.0251007581120816e-48,3.230679123108139e-60,5.94918020812226e-73,6.401127125442688e-87,4.0243135302886945e-102,1.4783021005091495e-118,3.1730039139877772e-136,3.979367514770729e-155,2.9160402983138793e-175,1.248558861134793e-196,3.1236369367013696e-219,4.5661282638569265e-243,3.90006362904508e-268,1.9463964640740383e-294,5.63e-322,0.0
CF4-00083.xyz,-25.50655,9.481253985183423e-200,2.961688755962426e-192,3.969912503977525e-171,3.114133876669325e-151,1.4299059993040758e-132,3.8441635414801975e-115,6.052602607791029e-99,5.582921788990856e-84,3.017893507430247e-70,9.563630595866618e-58,1.7773776713733554e-46,1.937950592399186e-36,1.2401881403759237e-27,4.660301146223274e-20,1.0290247058347445e-13,1.3374945370849243e-08,0.00010300289296342293,0.048329248451581305,1.5600919059706437,5.323089306988332,3.407585009532564,0.6359426764525541,3.071652314422296,2.808216864445212,0.32331691617988734,0.003513829904839878,2.5939657039754837e-06,1.1601903103059296e-10,3.0578019008121183e-16,4.718509668977402e-23,4.2564908866855025e-31,2.2438213601425885e-40,6.911533648697481e-51,1.24394177428203e-62,1.308165193585762e-75,8.038247645568723e-90,2.8859995650448395e-105,6.054345267916921e-122,7.421200067954583e-140,5.315169578663804e-159,2.224314224784046e-179,5.438901354564037e-201,7.770737770508656e-224,6.4870814940518854e-248,3.1642623414528066e-273,9.018444566202436e-300,0.0,0.0,0.0,0.0
CF4-00084.xyz,-25.463967,9.481253997632554e-200,1.3520784260820588e-186,8.593434788806011e-166,3.1972225825876468e-146,6.966086230375173e-128,8.892421457257946e-111,6.65451232280618e-95,2.921330883235092e-80,7.529749764338016e-67,1.1406615047593956e-54,1.0167981526348398e-43,5.341104128864845e-34,1.6559805414848958e-25,3.0360012519526573e-18,3.2978486229289947e-12,2.1268958503238404e-07,0.0008165013057061599,0.18816131598593624,2.8144541720742855,5.035949975070134,2.491565454608338,1.2531478204956645,3.2842252126927254,1.9076418721096913,0.19503746252233126,0.001725950519840512,9.582159191640957e-07,3.142458280886848e-11,6.031736372711156e-17,6.766544604575626e-24,4.435537828003078e-32,1.6988878922408739e-41,3.802066341171772e-52,4.971767059804122e-64,3.798725371922591e-77,1.6959031751772056e-91,4.423848424231882e-107,6.7427250669696045e-124,6.0049126458576574e-142,3.1247405619818804e-161,9.500736310426278e-182,1.6878606673004707e-203,1.7520720021181047e-226,1.0626820264774154e-250,3.7660904780787586e-276,7.798555950588925e-303,0.0,0.0,0.0,0.0
CF4-00085.xyz,-25.401698,9.481253985183409e-200,2.5304870469869325e-199,8.35916976279596e-178,1.613464244883448e-157,1.8196754080112816e-138,1.1991385590060301e-120,4.61732874444762e-104,1.0388882310689463e-88,1.3659209633929823e-74,1.0495604154346328e-61,4.71425325112684e-50,1.2383798599536317e-39,1.9045611350218202e-30,1.7190042888038202e-22,9.155536342505719e-16,2.91436106955722e-10,5.707749723225395e-06,0.007311013203997156,0.6818971061106796,5.381628665905286,4.425930315616363,2.106688926131017,1.2640023226682344,0.7344940715362831,1.668977225447574,0.8581369431934709,0.04719645264709455,0.00016403996345095383,3.354208468046107e-08,4.0097079144479926e-13,2.800862784156685e-19,1.1431642723635408e-26,2.7262245279538825e-35,3.7988368225300354e-45,3.0929698516869894e-56,1.4714203676033361e-68,4.0900994553317045e-82,6.643042062559621e-97,6.304289740832923e-113,3.495757965875627e-130,1.1326156957398842e-148,2.144173006255682e-168,2.3717728937560386e-189,1.532930294757708e-211,5.7890558778402534e-235,1.2774064497439668e-259,1.646973063822968e-285,1.240737523503e-312,0.0,0.0
CF4-00086.xyz,-25.42509,9.481253985183409e-200,1.0623308842104896e-206,8.966711691134533e-185,4.422853692456917e-164,1.2749676599219914e-144,2.148181321140672e-126,2.115882672105711e-109,1.2186377931774405e-93,4.10577554449153e-79,8.0969833413654e-66,9.355657056752478e-54,6.342859091750256e-43,2.5288546377032684e-33,5.949056725619324e-25,8.299099722953977e-18,6.917219998144738e-12,3.48590647448493e-07,0.0010856324731114576,0.21960333408594063,3.2992910991504925,5.390677459369314,1.9437619100911583,2.15891278655909,1.2351590668382972,1.9948327468182296,0.9035477402773625,0.03236754350866411,7.792102526046039e-05,1.1511312450731189e-08,1.0087941172988432e-13,5.1887336293924997e-20,1.561437864885164e-27,2.746563112805136e-36,2.8231803849987534e-46,1.6956557948470186e-57,5.950820724108413e-70,1.2202624486633924e-83,1.4620627064963061e-98,1.0235637123971923e-114,4.186969717000079e-132,1.0007389327382786e-150,1.3975836237067022e-170,1.1404357939853868e-191,5.437507953087523e-214,1.5148338436733554e-237,2.4658469775887345e-262,2.3453263001771007e-288,1.30339621e-315,0.0,0.0
CF4-00087.xyz,-25.372017,3.9679724703607235e-197,9.860150975046308e-176,1.4350712784681466e-155,1.2203921600235453e-136,6.064030460048494e-119,1.76059460977645e-102,2.9867122988238443e-87,2.960488929370378e-73,1.7146264587563847e-60,5.802452975627745e-49,1.1473337436099166e-38,1.3255738629929242e-29,8.94858004221623e-22,3.529720853467922e-15,8.135099728396315e-10,1.0955392992447806e-05,0.008623731208516826,0.40060196339392645,1.401270739955052,2.732738348976622,4.3624856160723855,3.0901273737426593,1.1678325697332512,1.205821920215678,1.832385926299293,0.9284026375254134,0.04884731672475543,0.0001697320647658176,3.507620501617289e-08,4.2454516705492e-13,3.003355434806052e-19,1.241490641061493e-26,2.9986000890889775e-35,4.2318472943267013e-45,3.4896148441842195e-56,1.68136126312099e-68,4.733480678188572e-82,7.786391004679358e-97,7.483897612445115e-113,4.202962300813264e-130,1.3791743784831189e-148,2.644349745779073e-168,2.962474619696451e-189,1.939217002271844e-211,7.41710130506407e-235,1.6575935188817728e-259,2.1645015336495055e-285,1.651481771265e-312,0.0,0.0
