ind,Lambda,max packing efficiency,OFM: s^1 - s^2,OFM: s^1 - d^2,OFM: s^2 - s^2,OFM: s^2 - s^1,OFM: p^1 - p^1,OFM: s^1 - d^10,std_dev Gaussian center=1.0 width=1.0,OFM: p^1 - s^1,OFM: s^1 - f^1,OFM: s^1 - p^4,avg d valence electrons,std_dev Gaussian center=6.0 width=1.0,std_dev Gaussian center=4.0 width=1.0,OFM: d^1 - s^1,OFM: s^1 - s^1,std_dev Gaussian center=8.0 width=1.0,OFM: p^4 - s^1,std_dev Gaussian center=3.0 width=1.0,mean Gaussian center=1.0 width=1.0,OFM: s^1 - p^3,mean Gaussian center=2.0 width=1.0,OFM: s^1 - p^1,avg p valence electrons,structural complexity per cell,mean Gaussian center=5.0 width=1.0,mean Gaussian center=3.0 width=1.0,structural complexity per atom,avg f valence electrons,mean Gaussian center=7.0 width=1.0,avg s valence electrons,std_dev Gaussian center=2.0 width=1.0,std_dev Gaussian center=7.0 width=1.0,mean Gaussian center=9.0 width=1.0,std_dev Gaussian center=5.0 width=1.0,OFM: s^1 - d^1,std_dev Gaussian center=9.0 width=1.0,std_dev Gaussian center=0.0 width=1.0,mean Gaussian center=0.0 width=1.0,mean Gaussian center=4.0 width=1.0
451,0.462,0.4247103025865297,0.0,0.0,1.1668972538801847,0.0,0.0,0.0,0.0010236083382473,0.0,0.0,0.0,0.0,0.0027419410138018,0.0034441383943066,0.0,0.0,0.0003309413729211,0.0,0.0025412014212123,0.0185000093247104,0.0,0.0521738204988049,0.0,2.0,4.0,0.0549242589496313,0.0531894321252491,1.0,0.0,0.0554309150325178,2.0,0.0013884642541482,0.0001411375680507,0.0591479461186972,0.0010595121830943,0.0,0.002130202722931,0.0001831517123208,0.0019649597323938,0.0554444477706332
452,0.808,0.4541484423171255,0.0,0.0,1.1067059635937222,0.0,0.0,0.0,7.566361143288187e-05,0.0,0.0,0.0,0.0,0.0001690767028244,0.0008080781822233,0.0,0.0,0.0014386671493261,0.0,0.0041885506614703,0.0185910800656023,0.0,0.0551356913277383,0.0,2.0,4.0,0.0602013659492765,0.0603992747378559,1.0,0.0,0.0597322579350374,2.0,0.0022848404711728,0.0024815251637571,0.0548084427854303,0.0050084301191295,0.0,0.0015604470168837,8.244824573303266e-05,0.0019142395523422,0.0541332242873525
453,1.1844155844155846,0.4792339994778414,0.6344636269565055,0.0,0.0040856288467275,0.5625492119113241,0.0,0.0,0.0336369799955466,0.0,0.0,0.0,0.0,0.0071331311997792,0.0120265789316269,0.0,2.0638548682885904,0.002186923596791,0.0,0.0091813689060316,0.5126815442608604,0.0,0.5191030569439288,0.0,0.4,105.20671786825554,0.5230071979458678,0.5251220919666711,3.506890595608518,0.0,0.5256091791649546,1.2,0.0194853635564915,0.006025159769325,0.5234827050293906,0.004876618490866,0.0,0.0062021923402595,0.083618373694601,0.3883842783274047,0.5248082599928336
454,0.9662337662337666,0.47965353838396,0.6447271954702096,0.0,0.0045687229226824,0.5725703683399276,0.0,0.0,0.0344869126534336,0.0,0.0,0.0,0.0,0.0075231100599224,0.0124816858167556,0.0,2.109370651816996,0.0015514534246044,0.0,0.0100235697769261,0.5395396266169743,0.0,0.5458249595786453,0.0,0.4,105.20671786825554,0.5499623127083965,0.5522494132149377,3.506890595608518,0.0,0.5524504179752123,1.2,0.0194168581047758,0.0063931545247062,0.5511030981257913,0.0041261120085999,0.0,0.0062392577955267,0.0873815842277117,0.4165923474768395,0.5514113217943674
455,0.8493506493506495,0.47995108952486,0.6551097735546876,0.0,0.0047820265947223,0.5826087099701974,0.0,0.0,0.0353843695623754,0.0,0.0,0.0,0.0,0.0077620893779961,0.0128667153418734,0.0,2.152665155130729,0.0016903890277547,0.0,0.0108711644675593,0.5674504799528537,0.0,0.5736962427362268,0.0,0.4,105.20671786825554,0.5780866817898356,0.5804408174976595,3.506890595608518,0.0,0.5804255033411713,1.2,0.0192455995294206,0.0066228424441487,0.5842430968116658,0.003530676143557,0.0,0.0076555958480673,0.0910766023704698,0.4458649006715018,0.5791214002892883
456,0.662337662337662,0.4366096884348507,0.6704795691690224,0.0,0.0028612710623311,0.6209741282822874,0.0,0.0,0.0032564070700487,0.0,0.0,0.0,0.0,0.0009499301545139,0.0025298342496954,0.0,1.3953413742634522,0.0011461785153814,0.0,0.0034628998391461,0.3746422348110602,0.0,0.3969225290853971,0.0,0.5,32.0,0.3981497768470231,0.3990173919712824,2.0,0.0,0.397935534436868,1.25,0.0040852917485311,0.0011834015212635,0.3989745066408099,0.0016235487300356,0.0,0.0020279867039651,0.0218673783456677,0.2403997786276659,0.3974463533995859
457,0.5766233766233766,0.4407906011017761,0.7233370434555039,0.0,0.0006281064090975,0.6017857253751947,0.0,0.0,0.0045582706573107,0.0,0.0,0.0,0.0,0.0007046396578361,0.0022021979042559,0.0,1.3754436067753435,0.0006473558472078,0.0,0.0026301393942339,0.4074573589151034,0.0,0.4302433429008957,0.0,0.5,24.0,0.4310991608176581,0.431509343089292,1.5,0.0,0.4309621095077718,1.25,0.0020265018983432,0.0004197998990513,0.4301554978010441,0.0014697128884516,0.0,0.0022320495162044,0.023246326291378,0.2714714583199166,0.4303519414091932
458,0.5220779220779224,0.4390950003045496,0.7432268970986118,0.0,0.0006675228895685,0.6089869224276018,0.0,0.0,0.0054533703819297,0.0,0.0,0.0,0.0,0.0007669311893846,0.0019400400262995,0.0,1.398586807563513,0.0002708364908073,0.0,0.0021193031365472,0.4357598903190526,0.0,0.4586305552133569,0.0,0.5,24.0,0.4592538807297449,0.4594032894125239,1.5,0.0,0.4591238341658103,1.25,0.0014755869509913,0.0001569800842204,0.4563389456236248,0.0014331849925348,0.0,0.0023559271252432,0.023748076444513,0.2984597337538414,0.4585999936297734
459,0.89,0.493221379697718,0.5440884030523163,0.0,0.0,0.4724651532484571,0.0,0.0,0.0029425383145185,0.0,0.0,0.0,0.0,0.0005322492862692,9.18935579621851e-05,0.0,1.3641676489216932,0.0002588073138959,0.0,0.0016717134166664,0.2778126096617538,0.0,0.3019004491845351,0.0,0.4,15.21928094887362,0.3022082712870292,0.303095003011311,1.521928094887362,0.0,0.3027711666361895,1.2,0.0031938948259942,0.000135766641281,0.300812956563671,0.0006620005485991,0.0,0.0005490192921901,0.0059562989458602,0.1439943300806929,0.30231488873538
460,0.81,0.4969026566468011,0.5260928565129299,0.0,0.0,0.4659121764413169,0.0,0.0,0.0025224281754809,0.0,0.0,0.0,0.0,0.0005692719941883,0.000301166555934,0.0,1.3193985204490697,0.0004207722848368,0.0,0.0013998777440261,0.2518450852562489,0.0,0.2777570068878153,0.0,0.4,15.21928094887362,0.2777177143530657,0.2785634986750998,1.521928094887362,0.0,0.2780828482695298,1.2,0.0024815403797147,0.0004539323755024,0.2763766350646015,0.0004988490724362,0.0,0.0008355755010236,0.0048354127491369,0.1220587113984194,0.2774454790156725
461,0.6857142857142859,0.4978805047194034,0.6004338383746207,0.0,0.0,0.5297216494035183,0.0,0.0,0.0033523130297188,0.0,0.0,0.0,0.0,0.0008775317277514,0.0018936521840287,0.0,1.6693680781395406,0.0010655147473236,0.0,0.0020113220811671,0.3824797270455718,0.0,0.401179879726217,0.0,0.4,19.219280948873624,0.4030368050857335,0.40304350034381,1.9219280948873625,0.0,0.4025763872739326,1.2,0.0039116510906726,0.0005650423281429,0.4049752652944762,0.0008201500341735,0.0,0.0010886576920184,0.0202642566120771,0.2359659668411211,0.4025477934416634
462,0.5766233766233766,0.4951726732256222,0.6119051805708227,0.0,0.0,0.5338776093919885,0.0,0.0,0.0033499192305815,0.0,0.0,0.0,0.0,0.000903799260448,0.0019347030287511,0.0,1.6867363997509528,0.0007966935657326,0.0,0.0019034506154266,0.3990094599990825,0.0,0.4177065691557713,0.0,0.4,19.219280948873624,0.4194973139694625,0.4194677185334853,1.9219280948873625,0.0,0.4190829473336107,1.2,0.003846238152038,0.0006076178315807,0.4217242722691853,0.0009322149612044,0.0,0.0019472170647338,0.0211572141363455,0.2519099954562783,0.4188777114127949
463,0.5220779220779224,0.4934843906703802,0.6227986888396148,0.0,0.0,0.537841351259811,0.0,0.0,0.0034119491618954,0.0,0.0,0.0,0.0,0.0009485630531502,0.0019385304204485,0.0,1.7033151420571884,0.0005895396613607,0.0,0.0017896145690543,0.4145210848405933,0.0,0.4332489194371575,0.0,0.4,19.219280948873624,0.4349552393548732,0.4349106685171247,1.9219280948873625,0.0,0.4346038701602174,1.2,0.0037712611439697,0.0007340048964398,0.4338665957524029,0.001029782499948,0.0,0.0008789986641314,0.0218707970085499,0.2669362458413863,0.4342480453803793
464,0.58,0.4925872310097448,0.5246636746343816,0.0,0.0,0.4757364537484819,0.0,0.0,0.0035807362797902,0.0,0.0,0.0,0.0,0.0010854019957102,0.0003260645348511,0.0,1.4151599835163915,0.0003218218868207,0.0,0.0023302931025844,0.3201691007042591,0.0,0.3415306909271432,0.0,0.4,30.43856189774724,0.3424042521883521,0.3434718933673745,1.521928094887362,0.0,0.3427462993572246,1.2,0.0043950124616424,0.0004269292308479,0.3434077897130193,0.0011352911733415,0.0,0.0023642261288633,0.0078084910157035,0.1809410059702141,0.3428535204278441
465,1.625,0.3750580785877886,0.3039105357441035,0.0,0.0,0.2726023760903655,0.0,0.0,0.0342747108445516,0.0,0.0,0.0,0.0,0.0019878552473881,0.0036540920607548,0.0,1.7021517988988788,0.0020257019058362,0.0,0.0160564362518172,0.4533999669609546,0.0,0.4577030122794078,0.0,0.2222222222222222,25.05865002596162,0.4655488863999808,0.4566341916581129,1.3921472236645345,0.0,0.4596870746824242,1.1111111111111112,0.0105042247297892,0.0074180206702981,0.4652565621760536,0.009788172168312,0.0,0.0066980114465502,0.0830441773785539,0.3205282550129564,0.4637523144413774
466,1.25,0.2379465375618278,0.2655823451513853,0.0,0.0,0.0873117838230062,0.0,0.2655823451513853,0.0376934079523464,0.0,0.0,0.0,0.7692307692307693,0.0056749330022324,0.0072889653764057,0.0,1.5272261443002697,0.0046898944460546,0.0,0.016547319024914,0.4190326525835424,0.0,0.4209698725584839,0.0,0.1538461538461538,32.105716335834195,0.4324364591169982,0.4215204703464754,2.4696704873718613,0.0,0.4248550595068413,1.0769230769230769,0.0158517580155098,0.0062761976813389,0.4318609503566862,0.0094494968487218,0.0,0.0060982211049883,0.0843329796733023,0.3156168495579319,0.4310035928385428
467,1.187,0.2309523141073314,0.2652192466554507,0.0,0.0,0.0731165986072319,0.0,0.2652192466554507,0.0177006293977503,0.0,0.0,0.0,0.6666666666666666,0.003399129545067,0.0090635945276371,0.0,1.56574680638676,0.0021216759814038,0.0,0.0029370336737154,0.4646206457434572,0.0,0.4696366443380735,0.0,0.1333333333333333,42.60335893412777,0.4776314942718131,0.4805580211458691,2.8402239289418514,0.0,0.4834959843428372,1.0666666666666669,0.0210215859994276,0.0054837538575385,0.4781512564413058,0.0050307626452554,0.0,0.0050318879631747,0.0701872919530324,0.3625105182452533,0.4858229450886134
468,1.188,0.2257059908363122,0.3395527544789815,0.0,0.0,0.1123466823780419,0.0,0.3395527544789815,0.0044437262846906,0.0,0.0,0.0,1.1111111111111112,0.0047387416799179,0.0020274146870243,0.0,1.252232002828099,0.0004968588619762,0.0,0.0088243102998315,0.326222366121035,0.0,0.3525809923514357,0.0,0.2222222222222222,16.52932501298081,0.3553065883319308,0.359110811361858,1.836591668108979,0.0,0.3548718256334704,1.1111111111111112,0.0136632087824733,0.003227823279031,0.356684372171324,0.0034513919642973,0.0,0.0011793979364786,0.052755342380765,0.2283963778499592,0.3546432144767323
469,0.87,0.4295841466599686,0.5838435880354049,0.0,0.0,0.3942734351358933,0.0,0.5838435880354049,0.0063838245965253,0.0,0.0,0.0,2.0,0.001727687377044,0.0015286573103276,0.0,1.2480058168587025,0.001588927120072,0.0,0.0042924303179018,0.2274019461598904,0.0,0.2560377397116979,0.0,0.4,15.21928094887362,0.256451671575596,0.2595461093718837,1.521928094887362,0.0,0.2558728546203453,1.2,0.0058669229886058,0.0019731482588395,0.2575951127481451,0.0006176860475136,0.0,0.0014377114782168,0.0370710599521804,0.1184603064866223,0.2561057305032431
470,0.61,0.3013181778643153,0.4695308173019727,0.0,0.0064022577693914,0.2602318004467146,0.0,0.4695308173019727,0.0077350168011369,0.0,0.0,0.0,2.0,0.0025385805493429,0.002460822956099,0.0,0.9815985536283724,0.0010426196954356,0.0,0.0077748269592164,0.1831584279388727,0.0,0.2217336083914597,0.0,0.4,19.219280948873624,0.2192475052380857,0.22060395553383,1.9219280948873625,0.0,0.2181367563618687,1.2,0.0114918712799047,0.0015555251362368,0.2223655042684088,0.0014791461110432,0.0,0.0049386532112148,0.0389228377702563,0.100965449142909,0.219838235726419
471,0.9,0.2237048275131899,0.2363304840212612,0.0,0.0,0.11004682062367,0.0,0.2775201532682194,0.0094833832126849,0.0,0.0,0.0,2.857142857142857,0.0010393456221536,0.0031324670527397,0.0,0.6544472794887221,0.0018440916626773,0.0,0.0028137327376937,0.0314859956672383,0.0,0.0545284536342488,0.0,0.0,9.651484454403228,0.0667972065315627,0.0694157955998057,1.3787834934861751,4.0,0.063505888896887,1.1428571428571428,0.0043447587180568,0.0020224635309408,0.0636895758171861,0.0031018907704652,0.0,0.0014949301180662,0.006794586748404,0.0132499274727014,0.0603174253753996
472,0.92,0.46061806725575,0.0,0.0,1.847984544881548,0.0,0.0,0.0,0.0187211426987815,0.0,0.0,0.0,0.0,0.004173477955696,0.0056554209590346,0.0,0.0,0.001543572068278,0.0,0.0043459740204904,0.0821797290591029,0.0,0.1188111068463079,0.0,1.2857142857142858,20.283418900152583,0.1202645870088115,0.1200969972512335,1.448815635725185,0.0,0.1190405731226932,2.0,0.0093699002751376,0.0017637701902748,0.1164051143035371,0.0006972829651387,0.0,0.0011774315064024,0.0124040461185151,0.0328764768468555,0.1210269705114088
473,1.31,0.3507636730946966,0.5139630129594563,0.0,0.0,0.1095212921905842,0.0,0.0,0.0063398661386532,0.0,0.0,0.0,0.0,0.0036383422632034,0.004387827635588,0.0,1.7268437910963288,0.0024295317618802,0.0,0.0096741261763791,0.4937280935216581,0.0,0.514056135744947,0.0,0.0,18.54397280068333,0.5195437171176892,0.5244404245706313,1.6858157091530304,0.0,0.5177959015179294,1.0909090909090908,0.0119377101851963,0.0039250438923802,0.5185822148800817,0.0013564496399252,0.0,0.0014327073789282,0.0658513004611949,0.3876987512928551,0.5171804649859459
474,2.22,0.3977575412134775,0.7212909904888047,0.0,0.0,0.1119196699068232,0.0,0.0,0.0060954005017011,0.0,0.0,0.0,0.0,0.0030532758163041,0.0049883377010405,0.0,1.7780826733325803,0.0027326351871811,0.0,0.009710126857501,0.4937653571165768,0.0,0.5146198818467113,0.0,0.0,12.05374780501027,0.5204871482186917,0.5252801640512218,1.0957952550009336,0.0,0.5181400883847812,1.0909090909090908,0.0111716687489097,0.0038793876346894,0.5221200140728055,0.0009511772118769,0.0,0.0063454195661956,0.0632268773784707,0.3889602294758845,0.5172148903326873
475,0.93,0.2949706996359904,0.3985650168403694,0.0,0.0026826466069847,0.0746918159128394,0.0,0.0,0.0149294695140071,0.0,0.0,0.0,0.0,0.002182295927047,0.0088299402831131,0.0,1.786519826801187,0.0027401009935524,0.0,0.0031060147100572,0.5793108215215624,0.0,0.5824357826604538,0.0,0.0,28.22556248918266,0.5907822669367364,0.5949968485446153,1.7640976555739163,0.0,0.5967381395921499,1.0625,0.0190680474742318,0.0056146856581396,0.5940730061618738,0.0057045978279608,0.0,0.0043012755988456,0.0718415251458039,0.4695691656285339,0.5982478722444398
476,1.88,0.3570077116010862,0.3215797280019428,0.0,0.0,0.0526366771186689,0.0,0.0,0.021381803158206,0.0,0.0,0.0,0.0,0.0056635545279068,0.0117390364954543,0.0,2.21051966777717,0.0013688582659436,0.0,0.0057548830140727,0.6642092668794206,0.0,0.6672259230432169,0.0,0.0,54.05730472706038,0.6760033700886433,0.677391886726854,2.162292189082415,0.0,0.679764273489833,1.04,0.0210026940421887,0.0061419245775478,0.674529273040983,0.0039776426571032,0.0,0.0067614380252747,0.0776331713816321,0.5514393669095614,0.6819218736099024
477,0.467,0.6047266341257981,0.5734083139157179,0.0,0.0268896747358534,0.6960733965318395,0.0,0.0,0.0174355984455598,0.0,0.0,0.0,1.6666666666666667,0.0016993812627175,0.001698358725759,0.0,0.9329864102485972,0.0022910914071024,0.0,0.0054398272167684,0.1678040556697495,0.0,0.1971319103254147,0.0,0.0,9.509775004326936,0.195774368651478,0.1933563082150268,1.584962500721156,0.0,0.1951030743377645,1.3333333333333333,0.0021041237266966,0.0013948233045559,0.1955360318591179,0.0030581571859326,0.0,0.0009699008446684,0.0101051659393527,0.0614289572801817,0.1952917099821869
478,0.473,0.5870946712435524,0.603211229260515,0.0,0.0371384386267214,0.7072369298957091,0.0,0.0,0.0192568755554837,0.0,0.0,0.0,1.6666666666666667,0.0011386504340003,0.001753084091854,0.0,0.9677814474968804,0.0017081603234358,0.0,0.0056102424724558,0.1852079014969495,0.0,0.2108049443975681,0.0,0.0,9.509775004326936,0.2108985429893559,0.2075377350606599,1.584962500721156,0.0,0.2097396166244736,1.3333333333333333,0.0034336118757037,0.002062146741208,0.2085134436722117,0.0040802851228026,0.0,0.0008339598378443,0.0132867305089082,0.0739437784571536,0.2100628461004381
479,0.523,0.5738257142812071,0.627836059126494,0.0,0.0458784582273279,0.7175820168714198,0.0,0.0,0.0204790457051022,0.0,0.0,0.0,1.6666666666666667,0.0005857776615907,0.0016002375533307,0.0,0.9990114410997012,0.001127656659811,0.0,0.0057033633591293,0.2000124254301556,0.0,0.2227535768357893,0.0,0.0,9.509775004326936,0.22404950787484,0.2197804992453688,1.584962500721156,0.0,0.2221881915423072,1.3333333333333333,0.0045910493729297,0.002630668002474,0.2239518887153646,0.0047908871203488,0.0,0.0006896601497254,0.0161755730486351,0.0854102224712853,0.2229479877974742
480,0.486,0.3834935822285438,0.6021039587588644,0.0,0.0032947673473815,0.5910779786032166,0.0,0.0,0.011981707839509,0.0,0.0,0.0,1.6666666666666667,0.0018848702162318,0.0038011854072597,0.0,0.7754859466351265,0.0019387761319179,0.0,0.0048545045055939,0.2193450332956574,0.0,0.2501582128852975,0.0,0.0,9.509775004326936,0.2508412873128956,0.247504955803381,1.584962500721156,0.0,0.2488644257115595,1.3333333333333333,0.0085532707082815,0.0025707854995174,0.2514569687827758,0.0051853172605952,0.0,0.0025923873114359,0.0401069937969961,0.1257031080096305,0.2494266325989518
481,0.531,0.1566555706387062,0.2926587844716597,0.0,0.0527688907200642,0.2538880680110141,0.0,0.0,0.0031473510607333,0.0,0.0,0.0,1.25,0.0062828662557311,0.0018149627210016,0.0,1.0295654882394698,0.0042108486736343,0.0,0.013264216286629,0.2233522726912338,0.0,0.2621502867913626,0.0,0.0,12.0,0.2617085476162436,0.2702310123615885,1.5,0.0,0.2649489196378989,1.25,0.0237354316482546,0.002645245720807,0.2725090409452138,0.0066750501348025,0.0,0.0072080315463282,0.0969030724124716,0.2113403710195506,0.269263491155029
482,1.423,0.3745731641279972,0.542702303053384,0.542702303053384,0.0,0.2346381408166535,0.0,0.0,0.0099948973178718,0.0,0.0,0.0,0.2666666666666666,0.0025549989609417,0.0041029275801217,0.0,1.5919517947023054,0.0029397318382672,0.0,0.0046117177457507,0.4496090173624828,0.0,0.4628307008379909,0.0,0.0,36.60335893412777,0.4666461961731734,0.4685374606595008,2.4402239289418515,0.0,0.4683871401315352,1.1333333333333333,0.0124279823026752,0.0017391439930915,0.4655655754470694,0.0038007798497049,0.0,0.0037935636122814,0.0477570196235096,0.3157234946565974,0.4694054765258643
483,0.504,0.6134564218714486,0.8254867946910146,0.8254867946910146,0.0,0.8686218659296215,0.0,0.0,0.0072665808882105,0.0,0.0,0.0,0.5714285714285714,0.0017744512932241,0.0011301095402776,0.0,1.2845151775216863,0.0005641559646985,0.0,0.0014450328379548,0.2645085050087247,0.0,0.2846238234148334,0.0,0.0,27.302968908806456,0.2865247951626922,0.286098364974484,1.950212064914747,0.0,0.2867876795387632,1.2857142857142858,0.0049026879833489,0.0013027907092318,0.2882410010060084,0.0015539788609548,0.0,0.0015452784455963,0.0087012748103791,0.1306609706143773,0.2876778755835977
484,0.564,0.6097165021621652,0.7432555664972518,0.7432555664972518,0.0,0.7704476697182449,0.0,0.0,0.0037544056207775,0.0,0.0,0.0,0.5714285714285714,0.0007062731267921,0.0018602134855447,0.0,1.072158426150065,0.0005089730773084,0.0,0.0022828830626385,0.167582189020896,0.0,0.2010106721162827,0.0,0.0,27.302968908806456,0.1996443635257552,0.1998845575718354,1.950212064914747,0.0,0.199302160527847,1.2857142857142858,0.0035808858245981,0.0003729430177061,0.1987761695562132,0.001650506636789,0.0,0.0019649824918022,0.005346544037575,0.0583819006694954,0.1987336142411326
485,0.406,0.6238355245336423,0.8304189498835183,0.8304189498835183,0.0,0.8675295052879002,0.0,0.0,0.0102180856274297,0.0,0.0,0.0,0.5555555555555556,0.0002476390137547,0.0002899853649868,0.0,1.391224751021643,0.0008106425615351,0.0,0.0047592639541862,0.2875544103000964,0.0,0.3062891918662099,0.0,0.0,35.05865002596162,0.3082414815943886,0.3077529965120658,1.94770277922009,0.0,0.30780382061416,1.2777777777777777,0.0037075377143481,0.0021331972304594,0.3099796664312991,0.0031926124218927,0.0,0.0016888577744409,0.0093832627213191,0.1490161178174725,0.3088315781134383
486,0.47,0.6238730907810915,0.8304686629332039,0.8304686629332039,0.0,0.8676414153844324,0.0,0.0,0.0102237173576087,0.0,0.0,0.0,0.5555555555555556,0.0002474434607193,0.0002898448053227,0.0,1.3914005641301508,0.0008103250236804,0.0,0.0047618342209104,0.2875566002345182,0.0,0.306288945517059,0.0,0.0,35.05865002596162,0.3082420776591965,0.3077518103872572,1.94770277922009,0.0,0.3078034005627696,1.2777777777777777,0.0037061575410617,0.0021343254514699,0.3099803879287474,0.0031943062645443,0.0,0.0016894016968233,0.0093883822449029,0.1490185182277662,0.3088318516109757
487,0.411,0.634383583260996,0.8497869333587006,0.8497869333587006,0.0,0.8399627764793867,0.0,0.0,0.005584050895091,0.0,0.0,0.0,0.5263157894736842,0.0004988838949227,0.0007009982574189,0.0,1.5094078874558523,0.0007038637082094,0.0,0.002535025372871,0.3141226589218147,0.0,0.3326357541740316,0.0,0.0,48.71062275542812,0.3344332177949516,0.3344417336896788,2.563716987127796,0.0,0.3343899778201581,1.263157894736842,0.0026962586531477,0.0014701130592741,0.3336079968193681,0.0018800780708006,0.0,0.001335423217375,0.0046830393816039,0.169461477139376,0.3351352783235745
488,0.477,0.6084094224982662,0.6927869023698269,0.6927869023698269,0.0,0.6983494880525025,0.0,0.0,0.0030126829487194,0.0,0.0,0.0,0.5263157894736842,0.0005380100732669,0.0014468257283249,0.0,1.2057231897561531,0.0005506835898313,0.0,0.0020583530931885,0.1809649869716892,0.0,0.2116990318330975,0.0,0.0,48.71062275542812,0.2112818162904248,0.2122121756361664,2.563716987127796,0.0,0.2102833041501973,1.263157894736842,0.0025245534266134,0.0004503471750212,0.2143333306609914,0.0007644558526422,0.0,0.0015166293354039,0.0049106825438588,0.0651135544746332,0.2096957400507715
489,0.403,0.2192757975863562,0.3422664814925852,0.3422664814925852,0.0,0.090510272410025,0.0,0.0,0.0128608091180874,0.0,0.0,0.0,0.1538461538461538,0.0034276384796353,0.0037362613189718,0.0,1.3626194732264498,0.0027543370437818,0.0,0.0056444611548522,0.3965944524436746,0.0,0.4139798281774372,0.0,0.0,36.1057163358342,0.4167376276164086,0.4167167299866096,2.7773627950641693,0.0,0.4168802465200325,1.0769230769230769,0.0077777447024803,0.0013635294550096,0.4185271368942172,0.0031818658853276,0.0,0.0020083071436149,0.0364708754571752,0.2654394497819229,0.4182889830384079
490,0.514,0.2581617384146109,0.3418587759880311,0.3418587759880311,0.0,0.1040465102073258,0.0,0.0,0.013298348672078,0.0,0.0,0.0,0.1538461538461538,0.004236572862129,0.0070943706998727,0.0,1.569498768176246,0.0015653238927035,0.0,0.0043686455302111,0.5342364768888995,0.0,0.5466794595145422,0.0,0.0,36.1057163358342,0.5509229483745087,0.5509133604557721,2.7773627950641693,0.0,0.551752953946939,1.0769230769230769,0.0131264256748082,0.0032501824512795,0.5475809964121453,0.0016532367032473,0.0,0.00384604963436,0.0514778061199466,0.3982625690620625,0.5531578185235234
491,0.645,0.2211424821139112,0.3081590515723258,0.3081590515723258,0.0,0.0791646598050984,0.0,0.0,0.0090880843679486,0.0,0.0,0.0,0.1333333333333333,0.0026524394822323,0.0053401543369652,0.0,1.4481080643802469,0.0006196966744515,0.0,0.0017030611476836,0.4516686277987994,0.0,0.4661209339591246,0.0,0.0,32.60335893412778,0.4694012875243982,0.4704034682026372,2.1735572622751853,0.0,0.4713247301208125,1.0666666666666669,0.0102833039529365,0.0029499996424927,0.4725230328952493,0.002014345577795,0.0,0.0026088147248419,0.0401512015489133,0.3159587064646564,0.4724424295608883
492,0.81,0.2211266147912867,0.3083469435532754,0.3083469435532754,0.0,0.0791198727652073,0.0,0.0,0.009109814373842,0.0,0.0,0.0,0.1333333333333333,0.0026581240013418,0.0053556583501829,0.0,1.4478639322646671,0.0006282192429545,0.0,0.0017128059688213,0.4515618294203969,0.0,0.4659937266798634,0.0,0.0,32.60335893412778,0.4692853600262058,0.4702915681531928,2.1735572622751853,0.0,0.4712160932129071,1.0666666666666669,0.0102981626133819,0.0029513287157369,0.4722491233148187,0.0020172054465942,0.0,0.0023670511827164,0.04022745266608,0.3159067155677824,0.4723336041278114
493,1.057,0.2711956637598957,0.2514655673969067,0.2514655673969067,0.0,0.0573802320821732,0.0,0.0,0.0285017001281883,0.0,0.0,0.0,0.0869565217391304,0.006383157662664,0.0070536227658895,0.0,1.7378873834128905,0.0054439855034944,0.0,0.0114195937020386,0.5401379709160937,0.0,0.5511962353711146,0.0,0.0,66.04192498931131,0.5548670608632885,0.5516618506945635,2.871388043013535,0.0,0.5535825655923519,1.0434782608695652,0.0083251441589188,0.0028083755341876,0.554537686390251,0.0055767910952979,0.0,0.0025225852211586,0.0521928219083098,0.3985667955229592,0.5542031126878597
494,0.861,0.2872783526937084,0.2553164750835522,0.2553164750835522,0.0,0.0604359573638694,0.0,0.0,0.0316197153576199,0.0,0.0,0.0,0.0869565217391304,0.0056925646235712,0.0067342225121065,0.0,1.837688210036445,0.0047234753541301,0.0,0.0136157254537562,0.6120259631107782,0.0,0.6209348615700373,0.0,0.0,66.04192498931131,0.6253018360402856,0.6212986595980207,2.871388043013535,0.0,0.6235646617467041,1.0434782608695652,0.0097116563695377,0.0051563727045916,0.6224080663800872,0.0078336538966265,0.0,0.0036169462652347,0.0609550281177913,0.4699813137487487,0.6245015578505262
495,0.227,0.5181579272618646,0.7933421454477065,0.7933421454477065,0.0,0.7933421454477072,0.0,0.0,0.0025111764622554,0.0,0.0,0.0,0.6666666666666666,0.000246226962794,0.0027267075996719,0.0,0.7099528741262041,0.0016538055901447,0.0,0.0039107048064935,0.1417560709830356,0.0,0.1743531906667428,0.0,0.0,2.7548875021634687,0.1780264243100307,0.1798164045532969,0.9182958340544896,0.0,0.1761595622336267,1.3333333333333333,0.0044379596941601,0.0008865409086771,0.1757890695062249,0.0014642460073172,0.0,0.0034257346962544,0.0053309062931929,0.0538041040193248,0.1723134008573328
